Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
45;1;23.25;17.5;12;25.0;4;24.6561775208;24.9249382019;10;35.636826992;
46;1;23.25;17.5;12;25.0;4;24.6910476685;24.9213256836;10;35.7493233681;
47;1;23.25;17.5;13;25.0;4;24.7247982025;24.9180717468;10;35.8578791618;
48;1;23.25;17.5;13;25.0;4;24.7573642731;24.915145874;10;35.9623360634;
49;1;23.25;17.5;13;25.0;4;24.7887001038;24.9125099182;9;36.0625844002;
50;1;23.25;17.5;14;25.0;5;24.818775177;24.9101390839;8;36.1585478783;
51;1;23.25;17.5;14;25.0;5;24.8475646973;24.9080047607;9;36.2501907349;
52;1;23.25;17.5;14;25.0;5;24.8750572205;24.9060840607;9;36.3375091553;
53;1;23.25;17.5;15;25.0;5;24.9012527466;24.9043560028;9;36.4205265045;
54;1;23.25;17.5;15;25.0;5;24.926158905;24.9028015137;9;36.4992933273;
55;1;23.25;17.5;15;25.0;5;22.9408416748;25.9014015198;9;36.5738844872;
56;1;23.25;17.5;15;25.0;5;22.9400844574;26.9001407623;9;36.6443920135;
57;1;23.25;17.5;15;25.0;5;23.9394035339;24.8990058899;9;37.6439728737;
58;1;23.25;17.5;15;25.0;5;23.9387931824;26.8979873657;9;37.8304561377;
59;1;23.25;17.5;15;25.0;5;25.9382400513;26.8970680237;9;38.0503491163;
60;1;23.25;17.5;15;25.0;5;27.360704422;27.8962402344;9;38.3085888624;
61;1;23.25;17.5;16;25.0;5;27.4925765991;28.8954963684;10;38.6104884148;
62;1;23.25;17.5;16;25.0;5;27.583147049;29.8948287964;12;40.3130984306;
63;1;23.25;17.5;16;25.0;5;27.3862476349;31.4016017914;12;41.7961828709;
64;1;23.25;17.5;16;25.0;5;28.538854599;30.7695159912;12;43.1290743351;
65;1;23.25;17.5;17;26.0;5;28.9387207031;31.0301799774;13;44.1422307491;
66;1;23.7000007629;18.0;17;26.7800006866;5;28.0588970184;32.0960006714;14;45.0981912613;
67;1;24.0510005951;18.3899993896;17;27.3745174408;5;28.1373634338;33.0960006714;14;46.1310582161;
68;1;24.3185329437;18.6872596741;16;27.8194847107;5;27.1373634338;32.0960006714;14;47.2402772903;
69;1;24.5187683105;18.9097423553;15;28.0;5;29.0270996094;31.0960006714;13;48.4212985039;
70;1;24.5999984741;19.0;13;28.0;5;27.8354244232;32.0960006714;14;49.6647729874;
71;1;24.5999984741;19.0;10;28.0;5;28.1465187073;33.0960006714;14;50.9561481476;
72;1;24.5999984741;19.0;10;28.0;5;28.4762401581;34.0960006714;14;52.2758760452;
73;1;24.5999984741;19.0;9;28.0;5;28.8186645508;35.0960006714;14;53.6003694534;
74;1;24.5999984741;19.0;8;28.0;5;29.1666069031;36.0960006714;14;54.9037122726;
75;1;24.5999984741;19.0;9;28.0;5;29.5121498108;37.0960006714;14;56.1599054337;
76;1;24.5999984741;19.0;9;28.0;5;29.8473205566;38.0960006714;13;57.3452758789;
77;1;24.5999984741;19.0;10;28.0;5;30.1648292542;39.0960006714;13;58.4405908585;
78;1;24.5999984741;19.0;10;28.0;5;30.4586963654;40.0960006714;14;59.3543119431;
79;1;24.5999984741;19.0;10;28.0;5;30.7246932983;41.0960006714;14;60.1403341293;
80;1;24.5999984741;19.0;11;28.0;5;31.9605007172;39.0960006714;14;60.8239965439;
81;1;24.5999984741;19.0;12;28.0;5;31.165599823;40.0960006714;16;61.4085798264;
82;1;24.5999984741;19.0;13;28.0;5;31.3409729004;41.0960006714;16;61.9010286331;
83;1;22.5999984741;20.0;13;28.0;6;33.4887084961;40.0960006714;15;63.3105611801;
84;1;23.5999984741;19.0;13;28.0;6;33.6115684509;42.0960006714;15;63.8528847694;
85;1;21.5999984741;20.0;13;28.0;6;33.7126312256;44.0960006714;16;64.3726606369;
86;1;20.5999984741;21.0;14;28.0;6;35.2301979065;43.0960006714;16;64.7500880957;
87;1;19.5999984741;22.0;14;28.0;6;34.3434257507;45.0960006714;16;65.095054388;
88;2;19.5999984741;24.0;13;29.0;6;33.8208007812;47.0960006714;18;65.5011310577;
89;2;19.5999984741;26.0;14;29.0599999428;6;30.8208007812;47.3425636292;18;65.7816169262;
90;2;18.5999984741;28.0;13;29.1229639053;6;27.8208007812;50.5647277832;19;66.1446251869;
91;2;17.5999984741;30.0;12;29.1889609098;6;25.8208007812;53.8199615479;18;66.5934839249;
92;2;16.5999984741;32.0;13;29.2580518723;6;24.8208007812;54.1107444763;19;67.1302747726;
93;2;15.5999984741;33.5032196045;13;29.3302885294;6;21.8208007812;57.4388618469;19;67.7551321983;
94;2;14.5999984741;34.5321159363;13;29.4057120085;6;20.6576004028;60.8050384521;19;68.465523243;
95;2;14.0;35.0;14;29.484351635;6;20.6576004028;61.20860672;20;69.25558424;
96;2;15.0;33.0;14;29.5662232637;6;18.6576004028;64.6471710205;21;70.1156435013;
97;2;14.0;34.0;14;29.6513283253;7;18.0;68.6471710205;20;71.0320739746;
98;2;14.0;35.0;14;29.7396525145;7;19.0;69.6471710205;20;71.9876012802;
99;2;15.0;33.0;14;29.8311642408;8;19.0;70.6471710205;20;72.9621200562;
100;2;14.0;34.0;15;29.9258141518;8;21.0;69.6471710205;20;73.9339962006;
