Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;2;11.0880002975;14.720000267;3;30.4400005341;
2;1;11.0;10.0;5;20.0;2;11.0880002975;14.720000267;3;30.476800561;
3;1;11.0;10.0;5;20.0;2;11.0953607559;14.720000267;3;30.5145732164;
4;1;11.0;10.0;5;20.0;2;11.1029148102;14.720000267;3;30.5533161163;
5;1;12.0;10.0;5;20.0;2;12.2219953537;14.720000267;3;30.5930246115;
6;1;13.0;10.0;5;20.0;2;13.2339076996;14.720000267;3;30.425940156;
7;1;14.0;10.0;5;20.3999996185;2;14.127781868;14.617600441;3;29.9475070238;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;13.984251976;14.3621091843;3;29.5206633806;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;13.8561992645;14.1321668625;3;29.469452858;
10;2;14.8187427521;10.9097137451;4;23.8416036367;2;16.0152416229;14.0714330673;3;29.4333871603;
11;2;16.8187427521;11.3658018112;4;25.6147062778;2;18.0152416229;14.0167732239;3;29.411272049;
12;2;18.8187427521;12.1919136047;5;27.116699338;2;20.0152416229;13.9675788879;4;29.4020270109;
13;2;19.8187427521;12.8766326904;5;28.3553955555;3;21.0838909149;13.9233045578;4;29.4046629667;
14;2;20.8187427521;13.4234695435;5;29.3601562977;3;22.1085910797;13.8834571838;4;29.4182773829;
15;2;21.8187427521;13.8467197418;5;30.171148181;3;22.8254814148;13.8475942612;4;29.4420417547;
16;2;22.8187427521;14.1661024094;5;30.8305270672;3;22.8326148987;13.8153181076;4;29.4751875401;
17;2;23.8187427521;14.4023637772;5;31.2278568745;3;22.8425579071;13.7862691879;4;29.5170031786;
18;2;24.8187427521;14.5;5;31.4455661774;3;22.2560749054;14.3591508865;4;29.5668239594;
19;2;25.8187427521;14.5;5;31.67922616;3;22.2419586182;14.3646860123;5;29.6240222454;
20;2;26.8187427521;14.5;7;31.9289507866;3;22.2292518616;14.373374939;5;29.688005209;
21;2;27.0499992371;14.5;7;32.1946372986;3;22.9064006805;13.6963605881;5;29.758210659;
22;2;27.0499992371;14.5;7;32.4759366512;3;22.9274616241;13.6792078018;6;29.8340981007;
23;3;27.0499992371;14.5;6;32.7722277641;4;22.9502277374;13.6637706757;5;29.9151451588;
24;3;27.0499992371;14.5;7;33.0825982094;4;22.1899261475;13.6498765945;6;30.0008504391;
25;3;27.0499992371;15.5;7;33.0058341026;4;23.0002555847;13.6373720169;6;30.0907247066;
