Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
4;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
5;1;12.0;10.0;5;20.0;1;12.3999996185;15.8719997406;6;31.5135993958;
6;1;13.0;10.0;5;20.0;1;13.3999996185;15.7567996979;6;31.3062400818;
7;1;14.0;10.0;5;20.3999996185;1;14.391872406;15.6531200409;6;31.2116165161;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;14.3634853363;15.6058082581;6;31.126455307;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;14.3379364014;15.5632276535;6;32.3446044922;
10;1;14.8187427521;10.9097137451;5;22.7316036224;1;16.3634853363;16.1723022461;6;33.21641922;
11;2;16.8187427521;11.3658018112;3;24.4745616913;1;17.3634853363;16.60820961;6;33.8221473694;
12;2;18.8187427521;11.7372808456;3;25.0873980522;1;18.3634853363;16.9110736847;6;34.0400009155;
13;2;20.2777423859;12.0336990356;4;25.5727219582;2;20.3634853363;17.0200004578;6;35.0400009155;
14;2;21.2868309021;12.2662630081;4;25.9531160593;2;22.3634853363;17.0200004578;6;35.0768009424;
15;2;22.296005249;12.446267128;4;26.0811508894;2;23.6745262146;17.0200004578;6;35.1145735979;
16;2;23.3052597046;12.5;4;26.1018965244;2;24.5343723297;17.0200004578;7;35.1533164978;
17;2;24.3145961761;12.5;4;26.1228116751;2;24.5459938049;17.0200004578;7;35.1930249929;
18;2;25.3240089417;12.5;4;26.1438889503;2;24.5579071045;17.0200004578;8;35.2336919308;
19;2;25.764749527;12.5;5;26.1651208401;2;24.5701065063;17.0200004578;8;35.2753076553;
20;2;25.7743034363;12.5;5;26.1864993572;2;24.5825920105;17.0200004578;8;35.3178601265;
21;2;25.7839241028;12.5;5;26.2080165148;2;24.5953578949;17.0200004578;9;35.124533534;
22;2;25.7936077118;12.5;5;26.2296639681;3;24.537361145;16.901599884;8;34.9557932615;
23;2;25.8033485413;12.5;5;26.2514331341;3;24.486738205;16.7950401306;8;34.8092501163;
24;2;25.8131446838;12.5;5;26.2733153105;3;24.4427757263;16.699136734;8;34.6827487946;
25;2;23.25;14.0093259811;5;26.2953014374;3;24.4048233032;16.6128234863;8;34.5743447542;
26;2;24.25;13.0181207657;7;26.3173824549;3;24.3723049164;16.5351409912;8;34.4822851419;
27;3;22.25;14.0269527435;6;26.3395489454;3;24.3446846008;16.4652271271;8;34.4049822092;
28;3;23.8527965546;12.5;6;26.3617914915;3;24.3214931488;16.4023036957;8;34.3410055637;
29;3;24.8628063202;12.5;6;26.3841004372;3;24.3023014069;16.3456726074;8;34.2890595198;
30;3;25.872844696;12.5;7;26.4064661264;3;24.2867183685;16.2947044373;8;34.2479753494;
31;3;25.8829097748;12.5;7;26.428878665;3;23.7493019104;17.1239871979;9;34.216688633;
32;3;25.8929958344;12.5;7;26.4513280392;3;23.7245311737;17.1083450317;9;34.1942354441;
33;3;25.9030971527;12.5;7;26.4738043547;3;24.2582702637;16.1703968048;9;34.1797448397;
34;3;25.9132118225;12.5;7;26.4962974787;3;24.2539234161;16.1369571686;10;34.1724237204;
35;3;25.9233341217;12.5;7;26.5187973976;3;24.2517261505;16.1068611145;10;34.1715533733;
36;3;25.9334583282;12.5;8;26.5412938595;3;23.6478652954;17.0797748566;10;34.1764779091;
37;3;25.9435825348;14.5;8;26.5637768507;3;24.2529430389;16.0553970337;10;34.1866009235;
38;3;25.9536991119;16.5;8;26.5862361193;3;24.2559814453;18.0553970337;10;34.2013816833;
39;3;25.9638061523;18.5;8;27.6086617708;3;24.2604141235;20.0553970337;15;34.2203204632;
40;3;26.973897934;21.5;8;27.6710436344;4;23.2394866943;22.0553970337;11;49.2429637909;
41;3;27.9839706421;24.5;10;27.7345558405;4;24.2455997467;25.0553970337;11;50.0188977718;
