Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;3;33.0299999714;
3;1;11.0;10.0;6;20.0;2;11.6059999466;16.0;2;32.8021184206;
4;1;11.0;10.0;6;20.0;2;11.560423851;15.8719997406;2;32.3934762478;
5;1;12.0;10.0;6;20.0;2;12.674202919;15.6543998718;2;31.863227129;
6;1;13.0;10.0;5;20.0;2;13.6817836761;15.3766403198;2;31.3888378143;
7;1;14.0;10.0;5;20.3999996185;2;14.4166507721;15.1266565323;2;31.0452234745;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;14.3135662079;14.9419107437;2;30.7388473749;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;14.221654892;14.775639534;2;31.0202854872;
10;2;15.2687425613;10.9097137451;4;23.7616035938;2;16.3379516602;14.8887996674;2;31.0772764683;
11;2;17.268743515;11.3658018112;4;24.5351526737;2;18.3379516602;14.8887996674;2;31.1361404657;
12;2;19.268743515;11.7372808456;4;25.1591641903;2;20.3379516602;14.8887996674;3;31.1968708038;
13;2;20.3100376129;12.0336990356;4;25.6560432911;2;21.3909263611;14.8887996674;4;31.2594540119;
14;2;20.5452194214;12.2662630081;4;26.0483692884;3;22.409702301;14.8887996674;3;31.3238694668;
15;2;20.7217674255;12.446267128;4;26.1887089014;3;23.3971614838;14.8887996674;4;31.3900889158;
16;2;20.7849197388;12.5;4;26.2221269608;3;23.4170284271;14.8887996674;4;31.4580764771;
17;2;22.7515983582;12.5;4;26.2560760975;3;23.4374237061;14.8887996674;4;31.527788043;
18;2;23.7668762207;12.5;4;26.2905418873;3;23.4583377838;14.8887996674;4;31.5991714001;
19;2;24.7823848724;12.5;4;26.3255085945;3;23.4797515869;14.8887996674;4;31.6721659899;
20;2;25.7981204987;12.5;4;26.3609591722;3;23.5016517639;14.8887996674;5;31.7467026711;
21;2;25.25;12.8402395248;6;26.3968753815;3;23.5240116119;14.8887996674;5;31.8227040768;
22;2;25.25;12.8492183685;6;26.4332377911;3;23.5468120575;14.8887996674;5;31.9000844955;
23;2;25.8949565887;12.5;6;26.4700255394;3;23.5700263977;14.8887996674;5;31.9787504673;
24;3;25.9115104675;12.5;5;26.5072168112;3;23.5936260223;14.8887996674;6;32.0586004257;
25;3;25.25;12.5;5;26.5447884798;3;23.6175804138;14.8887996674;7;32.1395256519;
26;3;25.9451541901;12.5;6;26.5827163458;4;23.6418590546;14.8887996674;6;32.2214107513;
27;3;25.962223053;12.5;6;26.6209751368;4;23.6664237976;14.8887996674;6;32.3041334152;
28;3;25.9794387817;12.5;6;26.6595385075;4;23.691242218;14.8887996674;7;32.387566328;
29;3;25.9967918396;12.5;6;26.6983793974;4;23.7162704468;14.8887996674;7;32.4715769291;
30;3;25.25;13.1793518066;6;26.7374696732;4;23.7414741516;14.8887996674;7;32.5560283661;
31;3;25.25;13.1949882507;6;26.7767804861;5;22.7901268005;14.8887996674;3;40.5684502125;
32;3;25.25;13.2107124329;6;26.8162822723;5;23.0399513245;15.8887996674;3;41.1347560883;
