Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;11.0;10.0;5;20.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;12.0;10.0;4;20.0;1;12.3487997055;15.7567996979;6;31.3062400818;
6;1;13.0;10.0;4;20.0;1;13.3487997055;15.6531200409;6;31.1196155548;
7;1;14.0;10.0;4;20.3999996185;1;14.3358850479;15.5598077774;6;31.0436534882;
8;1;14.1800003052;10.1999998093;4;20.7264003754;1;14.3130960464;15.5218267441;6;30.9752883911;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;14.5925865173;15.4876441956;5;33.2343444824;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;16.6130943298;16.1171722412;5;34.3157850504;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;18.6130943298;16.5693645477;5;35.1521641016;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;20.6130943298;16.884393692;5;35.6630092859;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;21.7999973297;17.0200004578;5;35.9402612448;
14;1;18.8187427521;12.2662630081;5;24.892534256;2;22.8831729889;17.0200004578;5;36.2596063614;
15;1;19.8187427521;12.446267128;5;25.0;2;23.9789772034;17.0200004578;5;36.6255304813;
16;1;20.8187427521;12.5;5;25.0;2;24.9876594543;17.0200004578;8;37.0423197746;
17;1;21.8187427521;12.5;5;25.0;3;24.0226249695;17.0200004578;6;48.7426974773;
18;1;22.8187427521;12.5;5;25.0;3;25.1287212372;17.0200004578;7;50.2567152977;
19;1;23.25;12.5;6;25.0;3;26.2715835571;17.0200004578;7;51.7962403297;
20;1;23.25;12.5;6;25.0;3;27.4304885864;17.0200004578;8;53.3441233635;
21;1;23.25;12.5;6;25.0;3;28.6054592133;17.0200004578;8;54.8844642639;
22;1;23.25;12.5;7;25.0;3;29.7959594727;17.0200004578;8;56.4030394554;
23;1;23.25;12.5;7;25.0;3;29.1907997131;18.0200004578;8;57.8873224258;
24;1;23.25;12.5;8;25.0;3;30.0925292969;19.0200004578;8;59.3262042999;
25;1;23.25;12.5;8;25.0;3;31.2719764709;17.0200004578;8;60.7096214294;
26;1;23.25;12.5;8;25.0;3;32.4276008606;17.0200004578;8;62.0282564163;
27;1;23.25;12.5;8;25.0;3;33.2846298218;17.0200004578;8;63.27348423;
28;1;23.25;12.5;8;25.0;3;33.6321182251;17.0200004578;8;64.4375648499;
29;1;23.25;12.5;8;25.0;3;33.955871582;17.0200004578;8;65.5140447617;
30;1;23.25;12.5;5;25.0;3;32.0344543457;18.0200004578;8;66.4289875031;
31;1;23.25;12.5;5;25.0;3;31.0785579681;19.0200004578;8;67.1408281326;
32;1;23.25;12.5;5;25.0;3;30.8908004761;20.0200004578;9;67.7901391983;
33;1;23.25;12.5;5;25.0;3;30.8908004761;21.0200004578;9;68.3735752106;
34;1;23.25;12.5;5;25.0;3;31.8908004761;24.0200004578;10;68.890627861;
35;1;23.25;12.5;5;25.0;3;32.8908004761;26.0200004578;10;69.3431587219;
36;1;23.25;12.5;5;25.0;3;33.8908004761;28.0200004578;10;69.7348327637;
37;1;23.25;12.5;6;25.0;3;34.8908004761;29.1200008392;11;70.0705280304;
38;1;23.25;12.5;7;25.0;3;35.4890441895;30.1200008392;11;70.355802536;
39;1;23.25;13.5;7;25.0;3;35.5660667419;30.1200008392;11;70.5964565277;
40;1;23.25;14.5;7;25.0;3;35.6310424805;30.1200008392;11;70.7456016541;
41;1;23.25;15.5;7;25.0;4;36.6713104248;31.1200008392;10;71.7456016541;
42;1;23.25;16.5;8;25.0;4;37.6713104248;32.1200027466;10;71.7969616652;
43;1;23.25;17.5;8;25.0;4;37.9551773071;33.1200027466;10;71.8504195213;
44;1;23.25;17.5;8;25.0;4;37.9696121216;34.1200027466;11;71.9060049057;
