Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;11.0;10.0;5;20.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;12.0;10.0;5;20.0;1;12.3487997055;15.7567996979;5;31.3062400818;
6;1;13.0;10.0;5;20.0;1;13.3487997055;15.6531200409;5;31.1196155548;
7;1;14.0;10.0;5;20.3999996185;1;14.3358850479;15.5598077774;5;31.0436534882;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;14.3130960464;15.5218267441;5;30.9752883911;
9;1;14.3268795013;10.3632001877;5;21.8194274902;1;14.2925863266;15.4876441956;5;32.2343444824;
10;1;14.8187427521;10.9097137451;5;22.7316036224;1;16.3130950928;16.1171722412;5;33.1387290955;
11;1;15.8187427521;11.3658018112;5;23.4745616913;1;17.3130950928;16.5693645477;5;33.768787384;
12;1;16.8187427521;11.7372808456;5;24.0673980713;1;18.3130950928;16.884393692;5;34.0400009155;
13;1;17.8187427521;12.0336990356;6;24.5325260162;1;19.3130950928;17.0200004578;6;34.0400009155;
14;1;18.8187427521;12.2662630081;6;24.892534256;1;20.3130950928;17.0200004578;6;34.0400009155;
15;1;19.8187427521;12.446267128;6;25.0;1;21.3130950928;17.0200004578;6;34.0400009155;
16;1;20.8187427521;12.5;6;25.0;1;22.2119998932;17.0200004578;7;34.0400009155;
17;1;21.8187427521;12.5;6;25.0;1;22.2119998932;17.0200004578;7;34.0400009155;
18;1;22.8187427521;12.5;6;25.0;1;22.2119998932;17.0200004578;8;34.0400009155;
19;1;23.25;12.5;7;25.0;1;22.2119998932;17.0200004578;8;34.0400009155;
20;1;23.25;12.5;7;25.0;1;22.2119998932;17.0200004578;8;34.0400009155;
21;1;23.25;12.5;7;25.0;1;22.2119998932;17.0200004578;9;34.0400009155;
22;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;9;34.0400009155;
23;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;8;34.0400009155;
24;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;8;34.0400009155;
25;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;8;34.0400009155;
26;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;8;34.0400009155;
27;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;8;34.0400009155;
28;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;9;34.0400009155;
29;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;9;34.0400009155;
30;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;9;34.0400009155;
31;1;23.25;12.5;8;25.0;1;22.2119998932;17.0200004578;9;33.6137619019;
32;1;23.25;12.5;8;25.0;1;22.0841293335;16.8068809509;9;33.2301445007;
33;1;23.25;12.5;8;25.0;1;21.9690437317;16.6150722504;9;32.88489151;
34;1;23.25;12.5;9;25.0;1;21.8654670715;16.442445755;9;32.5741615295;
35;1;23.25;12.5;9;25.0;1;21.7722473145;16.2870807648;10;32.294506073;
36;1;23.25;12.5;9;25.0;1;21.6883506775;16.1472530365;10;32.0428161621;
37;1;23.25;12.5;8;25.0;1;21.6128444672;16.0214080811;10;31.8162937164;
38;1;23.25;12.5;9;25.0;1;21.5448875427;15.9081468582;11;31.6124248505;
39;2;24.25;14.5;8;26.0;1;21.4837265015;15.8062124252;11;31.4289417267;
40;2;25.25;16.5;8;26.0399999619;1;21.4286823273;16.8062133789;10;31.2638072968;
41;2;25.718000412;18.5;8;26.0811839104;1;21.3791427612;17.8062133789;10;31.1151866913;
42;2;25.7365322113;20.5;9;26.1235535145;1;21.3345565796;18.8062133789;10;30.9814281464;
43;2;25.7555999756;22.5;10;26.1671074629;1;21.2944297791;19.8062133789;11;30.8610458374;
44;2;25.7751979828;22.5;11;26.211841464;1;21.2583141327;20.4305229187;12;30.7527008057;
