Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;5;33.0;
3;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;5;33.1200000048;
4;1;11.0;10.0;5;20.0;2;11.6239995956;16.0;5;33.2530560493;
5;1;12.0;10.0;4;20.0;2;12.7759160995;16.0;5;33.4002518654;
6;1;13.0;10.0;4;20.0;2;13.8200750351;16.0;5;33.5626775026;
7;1;14.0;10.0;4;20.3999996185;2;14.8688030243;16.0;5;33.5767813921;
8;1;14.1800003052;10.1999998093;4;20.7264003754;2;15.0730342865;15.9180002213;5;33.6244832277;
9;1;14.3268795013;10.3632001877;4;21.8194274902;2;15.0873451233;15.8442001343;5;34.935608387;
10;1;14.8187427521;10.9097137451;4;22.7316036224;2;17.2063426971;16.3752346039;5;35.9610927105;
11;1;15.8187427521;11.3658018112;4;23.4745616913;2;19.2063426971;16.7501506805;5;36.7805392742;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;21.2063426971;17.0080528259;5;37.1106112003;
13;1;17.8187427521;12.0336990356;5;24.5325260162;2;22.4719829559;17.0200004578;6;37.4412972927;
14;2;19.8187427521;12.2662630081;4;25.892534256;2;23.5711898804;17.0200004578;6;37.7963485718;
15;2;21.8187427521;12.446267128;4;26.0299999714;2;24.6777038574;17.0200004578;6;38.1751255989;
16;2;23.2822418213;12.5;4;26.0605909824;2;25.4525375366;17.0200004578;6;38.5764341354;
17;2;24.2960090637;12.5;4;26.091766119;2;25.5729293823;17.0200004578;7;38.9984841347;
18;2;25.3100376129;12.5;4;26.1235172749;3;25.6995449066;17.0200004578;6;39.4388728142;
19;2;25.7555828094;12.5;4;26.1558350325;3;25.8316612244;17.0200004578;7;39.894598484;
20;2;25.7701263428;12.5;4;26.1887089014;3;25.9683799744;17.0200004578;7;40.3621115685;
21;2;25.7849197388;12.5;6;26.2221269608;4;26.1086330414;17.0200004578;6;40.8374009132;
22;2;25.7999572754;12.5;6;26.2560760975;4;24.2119998932;18.0200004578;6;41.3161144257;
23;2;25.8152351379;12.5;6;26.2905418873;4;25.2119998932;17.0200004578;6;41.7937102318;
24;2;25.8307437897;12.5;6;26.3255085945;4;26.2119998932;17.0200004578;5;42.2656230927;
25;2;23.25;14.0302038193;6;26.3609591722;4;26.6796875;17.0200004578;5;42.727440834;
26;2;24.25;13.0443840027;8;26.3968753815;4;24.6796875;18.0200004578;6;43.1750659943;
27;2;22.25;14.0587501526;8;26.4332377911;4;25.6796875;17.0200004578;6;43.6048650742;
28;3;21.25;15.0732955933;7;26.4700255394;4;26.6796875;17.0200004578;6;44.0137758255;
29;3;20.25;16.088010788;8;26.5072168112;4;27.2041320801;17.0200004578;6;44.3993844986;
30;3;19.25;17.1028862;8;26.5447884798;4;25.2041320801;18.0200004578;6;44.7599544525;
31;3;18.25;18.1179161072;10;26.5827163458;4;24.2041320801;18.0200004578;6;45.0944223404;
32;3;17.25;19.1330871582;9;26.6209751368;4;23.2119998932;18.0200004578;6;45.4023523331;
33;3;16.25;20.1483898163;8;26.6595385075;4;22.2119998932;18.0200004578;5;45.6838712692;
34;3;15.25;21.1638145447;10;26.6983793974;4;22.2119998932;19.0200004578;6;45.9395856857;
35;4;14.25;22.1793518066;7;55.4874696732;4;22.2119998932;20.0200004578;7;46.1704874039;
36;4;17.0318603516;20.5;7;57.539281249;4;21.851146698;21.0200004578;9;46.3778600693;
37;4;19.0495510101;20.5;9;59.1130619049;4;20.851146698;23.0200004578;10;46.5631923676;
38;4;20.0673274994;20.5;9;60.2680045366;4;20.851146698;24.0200004578;11;46.7280988693;
39;4;21.0851745605;20.5;9;61.0889517069;4;21.2119998932;25.0200004578;11;46.874253273;
40;4;22.1030807495;20.5;11;61.6611572504;4;23.2119998932;26.0200004578;12;46.8800010681;
41;4;23.1210327148;22.5;11;61.7255871296;4;25.2119998932;27.0200004578;12;46.8800010681;
42;4;24.1390151978;24.5;12;61.765581131;4;27.2119998932;27.0200004578;14;46.8800010681;
43;4;25.1570110321;25.5;11;61.8055787086;4;28.063999176;27.0200004578;14;46.8800010681;
44;4;26.1750106812;26.5;12;61.8455479145;4;28.063999176;27.0200004578;14;46.8800010681;
45;4;27.1929969788;27.5;12;61.885456562;4;28.063999176;27.0200004578;13;46.8800010681;
46;3;28.2109565735;27.5;12;61.92527318;5;28.063999176;27.0200004578;14;46.8800010681;
47;3;27.25;28.3701095581;14;61.9649660587;5;28.063999176;27.0200004578;11;46.8800010681;
48;3;27.25;28.3859863281;14;62.0045039654;5;28.063999176;27.0200004578;11;46.8800010681;
49;3;27.25;28.401802063;16;62.043856144;5;28.063999176;27.0200004578;14;46.8800010681;
50;3;27.25;28.4175415039;16;62.0829925537;5;28.063999176;27.0200004578;15;46.8800010681;
51;3;27.25;28.4331970215;16;62.1218836308;5;28.063999176;27.0200004578;15;46.8800010681;
52;3;27.25;28.4487533569;17;62.1605007648;5;26.063999176;28.0200004578;16;46.8800010681;
53;3;27.25;28.4642009735;17;62.1988155842;6;25.063999176;29.0200004578;17;46.8800010681;
54;3;27.25;28.4795265198;17;62.2368011475;6;24.063999176;30.0200004578;18;46.8800010681;
55;3;27.25;28.494720459;18;62.2744314671;6;23.063999176;31.0200004578;18;46.8800010681;
56;3;27.25;28.5097732544;18;62.3116812706;6;22.063999176;32.0200004578;20;46.8800010681;
57;3;27.25;28.5246734619;18;62.3485264778;6;21.063999176;33.0200004578;22;46.8800010681;
58;4;27.25;28.5394096375;13;77.3849442005;6;20.063999176;34.0200004578;23;46.8800010681;
59;4;29.25;28.5;14;78.1709127426;6;19.063999176;35.0200004578;23;46.8800010681;
60;4;30.4519119263;29.5;14;78.8757860661;6;18.063999176;36.0200004578;23;48.3982152939;
61;4;30.4678840637;30.5;15;79.4987113476;6;17.9234924316;37.0200004578;25;49.4857501984;
62;5;30.4836387634;31.5;14;80.042194128;6;17.9869632721;38.0200004578;25;50.2532501221;
63;5;30.4991664886;32.5;15;80.5112302303;6;16.9869632721;37.0200004578;25;50.4410638809;
64;6;30.5144577026;33.5;13;84.4714362621;6;16.9869632721;37.0200004578;26;50.4959993362;
65;6;31.992149353;35.0;13;87.4387435913;6;17.0;37.0200004578;27;50.4959993362;
66;6;33.3706550598;36.3899993896;13;89.6037387848;6;18.0;37.0200004578;28;50.4959993362;
67;6;34.6654701233;37.6872596741;14;91.1247534752;6;19.0;37.0200004578;28;50.4959993362;
68;6;35.8927345276;38.9097442627;14;91.7187116146;6;20.0;37.0200004578;26;50.4959993362;
69;6;37.0007133484;40.0;14;92.0647025108;6;22.0;34.0200004578;26;50.4959993362;
70;6;35.0271492004;42.0;14;93.2294368744;6;22.0;34.0200004578;26;50.4959993362;
71;6;35.0532455444;45.0;15;93.4366160631;6;23.0;34.4000015259;26;50.4959993362;
72;6;35.0789756775;48.0;15;93.6637034416;6;22.0;33.4000015259;25;50.4959993362;
73;6;34.1043167114;51.0;16;93.9129775763;7;22.0;33.4000015259;24;50.4959993362;
74;7;35.1292419434;51.0;16;94.1868107319;7;22.0;33.4000015259;24;51.4959993362;
75;7;34.1537361145;54.0;16;94.4876130819;7;23.0;34.4000015259;24;51.537032485;
76;7;34.1777763367;56.0;16;94.8177580833;8;23.0;34.4000015259;22;51.5793222189;
77;7;35.2013473511;55.0;16;95.1794855595;8;23.3249969482;35.4000015259;24;51.6228717566;
78;7;33.5999984741;55.0;15;95.5747797489;8;23.3380622864;36.4000015259;24;51.6676812172;
79;7;32.5999984741;58.0;15;96.0052256584;8;24.0;38.4000015259;24;51.7137475014;
80;7;32.5999984741;61.0;16;96.4718453884;8;25.0;40.0088768005;25;51.7610639334;
81;7;32.5999984741;65.0;17;96.9749248028;9;26.3795204163;40.4000015259;24;51.8096202612;
82;7;32.5999984741;69.0;17;97.5138378143;9;27.0;42.4000015259;23;51.8594025373;
83;7;32.5999984741;73.0;17;98.0868916512;9;27.0400009155;44.4000015259;24;51.910392642;
84;7;32.5999984741;77.0;18;98.6912064552;9;27.0400009155;46.4000015259;24;51.9625685215;
85;7;32.5999984741;81.0;18;99.3226547241;9;27.0400009155;48.4000015259;27;52.0159039497;
86;7;32.5999984741;85.0;19;99.9568367004;9;27.0400009155;50.4000015259;26;52.0703684092;
87;7;32.5999984741;89.0;19;100.585954666;9;27.0400009155;52.1871871948;26;52.1259270906;
88;7;32.5999984741;93.0;20;101.224240303;9;27.0400009155;53.2149658203;26;52.1825407743;
89;7;32.5999984741;96.5999984741;21;101.863737106;10;27.0400009155;54.243270874;25;52.2401660681;
90;7;33.5999984741;96.5999984741;21;102.496276855;10;27.0400009155;55.2720870972;25;52.2987552881;
91;7;32.5999984741;99.5999984741;21;103.113888741;10;27.0400009155;56.3013801575;25;53.35825634;
92;7;33.5999984741;99.5999984741;21;103.70920372;10;28.0400009155;58.3311309814;25;53.4801629782;
93;7;33.5999984741;99.5999984741;22;104.275805473;10;29.0400009155;60.3613090515;26;53.6060003042;
94;7;32.5999984741;102.599998474;22;104.808496475;10;29.0400009155;62.3918838501;24;53.7357826233;
95;7;33.5999984741;102.599998474;23;105.303449631;10;29.0400009155;64.4228286743;24;53.8695120811;
96;7;34.5999984741;104.199996948;23;106.758253098;10;30.0400009155;63.4541015625;28;54.0071777105;
97;7;33.5999984741;108.199996948;24;107.211843491;10;29.0400009155;65.4856719971;28;54.1487542391;
98;7;34.5999984741;112.199996948;23;110.025549412;10;29.0400009155;67.5175018311;28;54.2078902721;
