Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;3;33.0;
3;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;3;32.735999465;
4;1;11.0;10.0;5;20.0;2;11.5471992493;15.8719997406;3;32.4983993769;
5;1;12.0;10.0;5;20.0;2;12.6442394257;15.7567996979;3;32.2845600843;
6;1;13.0;10.0;5;20.0;2;13.6422958374;15.6531200409;3;32.0921035409;
7;2;14.4499998093;10.0;4;21.3999996185;2;14.6276311874;15.5598077774;3;32.0108926892;
8;2;14.6300001144;10.1999998093;4;21.8264003992;2;14.6032676697;15.5218267441;3;31.7202029824;
9;2;14.8218793869;10.3632001877;4;23.0613274574;2;14.5160608292;15.3820438385;3;32.3239434958;
10;2;15.3775978088;10.9097137451;4;24.1319464445;2;16.60496521;15.6755199432;3;32.6618242264;
11;2;17.3775978088;11.3658018112;4;25.0513429642;2;18.60496521;15.8360004425;3;32.6788706779;
12;2;19.3775978088;11.7372808456;3;25.8400663137;2;20.60496521;15.8360004425;3;32.6960390806;
13;2;20.616443634;12.0336990356;4;26.5219442844;2;21.620306015;15.8360004425;4;32.7133244276;
14;2;21.7139816284;12.2662630081;4;27.12089324;2;22.6254920959;15.8360004425;5;32.7307215929;
15;2;22.8215045929;12.446267128;4;27.4906733036;2;23.6307106018;15.8360004425;6;32.7482252121;
16;2;22.8187427521;13.5;4;27.7773330212;3;23.8244667053;15.8360004425;5;32.7658298016;
17;2;23.8187427521;13.7497997284;4;28.0890238285;3;23.5016002655;15.8360004425;6;32.7835298777;
18;2;25.8187427521;12.5;4;28.4260663986;3;23.5016002655;16.1694583893;6;32.8013195992;
19;2;26.7917289734;12.5;5;28.788336277;3;23.8403968811;15.8360004425;6;32.8191931248;
20;2;25.25;13.5;5;29.1751885414;3;23.8457584381;15.8360004425;6;32.8371444941;
21;2;25.25;14.3788347244;5;29.585392952;3;23.8511428833;15.8360004425;6;32.8551676273;
22;2;26.25;12.5;5;30.0170898438;3;23.5016002655;16.1909503937;6;32.8732563257;
