Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
4;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;6;31.5391998291;
5;1;12.0;10.0;4;20.0;2;12.6999998093;15.7695999146;5;32.1244792938;
6;1;13.0;10.0;4;20.0;2;13.6999998093;15.5622396469;5;31.7769120932;
7;2;14.4499998093;10.0;3;21.3999996185;2;14.5330734253;15.3756160736;5;31.5526639223;
8;2;14.6300001144;10.1999998093;3;21.7264003754;2;14.4657993317;15.250453949;5;31.3538383245;
9;2;14.7768793106;10.3632001877;3;22.8594274521;2;14.4061517715;15.1378087997;5;32.1338915825;
10;2;15.2867431641;10.9097137451;3;23.8127875328;2;16.4900989532;15.5005683899;5;32.7085523605;
11;2;17.2867431641;11.3658018112;3;24.5981152058;2;18.4900989532;15.7595615387;5;32.9202661514;
12;2;19.2867431641;11.7372808456;3;25.2345055342;2;20.4900989532;15.8360004425;5;32.9812780619;
13;2;20.3439407349;12.0336990356;4;25.7443674803;2;21.543056488;15.8360004425;6;33.0444732904;
14;2;21.3640708923;12.2662630081;4;26.1502821445;2;22.5620136261;15.8360004425;6;33.1098513603;
15;2;22.3847293854;12.446267128;4;26.3048160076;2;23.5816268921;15.8360004425;6;33.1774036884;
16;2;23.4059104919;12.5;4;26.3530313969;2;23.9532203674;15.8360004425;7;33.2471128702;
17;2;24.4276065826;12.5;4;26.4023760557;2;23.9741344452;15.8360004425;7;33.3189519644;
18;2;25.4498119354;12.5;4;26.4528282881;2;23.9956855774;15.8360004425;8;33.3928843737;
19;2;25.9037723541;12.5;4;26.5043625832;2;24.0178642273;15.8360004425;8;33.468863368;
20;2;25.9269638062;12.5;4;26.5569496155;2;24.0406589508;15.8360004425;8;33.546831727;
21;2;25.9506263733;12.5;6;26.6105561256;2;24.0640487671;15.8360004425;8;33.6267215014;
22;2;25.9747505188;12.5;6;26.6651450396;2;24.08801651;15.8360004425;9;33.7084538937;
23;2;25.9993152618;12.5;6;26.72067523;2;24.1125354767;15.8360004425;9;33.7919392586;
24;2;26.0243034363;12.5;6;26.7771017551;2;24.1375808716;15.8360004425;9;33.8770773411;
25;2;25.25;13.2108402252;6;26.8343759775;2;23.5016002655;16.8360004425;10;33.9637572765;
26;2;25.25;13.2337503433;8;26.8924454451;2;24.1891269684;15.8360004425;10;34.0518579483;
27;2;25.25;13.256978035;8;26.9512542486;2;23.5016002655;16.8360004425;10;34.141248703;
28;2;25.25;13.2805013657;8;27.0107431412;2;24.2423744202;15.8360004425;11;34.2317898273;
29;2;25.25;13.3042974472;8;27.0708494186;2;24.269536972;15.8360004425;11;34.3233332634;
30;2;25.25;13.3283395767;9;27.1315076351;2;22.297000885;16.8360004425;11;34.4157233238;
31;2;25.25;13.3526029587;6;27.1926498413;3;21.2424049377;17.8360004425;9;49.5087981224;
32;2;25.25;13.3770599365;6;27.2542052269;3;20.5016002655;19.8360004425;9;50.3523898125;
33;2;25.25;13.4016819;6;27.3161010742;3;20.5016002655;21.1839790344;9;51.1157011986;
34;2;25.25;13.426440239;6;27.3782629967;3;20.5016002655;22.2271900177;10;51.7977237701;
35;2;25.25;13.4513053894;6;27.4406147003;3;20.5016002655;23.2704792023;11;52.4008042812;
36;2;26.25;15.4513053894;6;27.5030794144;3;20.5016002655;24.3137664795;11;52.9297783375;
37;2;26.3763847351;17.4513053894;6;27.5655794144;3;20.5016002655;25.356967926;11;53.391099453;
38;2;26.404510498;19.4513053894;7;27.628036499;3;21.0;26.4000053406;13;53.7920515537;
39;2;26.4326171875;21.4513053894;7;27.690372467;3;23.0;26.4000053406;12;54.1401162148;
40;2;26.4606666565;22.5;6;27.7525100708;3;25.968044281;27.4000053406;12;54.3488030434;
41;2;26.4886302948;22.5;6;27.8143725395;3;27.0;28.4000053406;13;54.4392228127;
