Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;2;11.3000001907;10.0;4;21.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;2;11.3000001907;10.0;4;21.1200000048;2;11.5027198792;15.7567996979;5;32.1014404297;
5;2;12.5039997101;10.0;4;21.2530560493;2;12.6027202606;15.5507202148;5;31.7476154566;
6;2;13.5638751984;10.0;3;21.4002518654;2;13.6078557968;15.3652477264;5;31.4310054779;
7;2;14.6301136017;10.0;3;21.9766796827;2;14.4293012619;15.1983232498;5;31.2334935665;
8;2;14.88950634;10.1999998093;3;22.4989564419;2;14.3700485229;15.0908908844;5;31.0575765371;
9;2;15.1245298386;10.3632001877;3;23.8796241283;2;14.31727314;14.9942016602;5;31.8982130289;
10;2;15.7458314896;10.9097137451;3;25.1201915741;2;16.3860473633;15.3965854645;5;32.513441205;
11;2;17.7458305359;11.3658018112;3;26.2360420227;2;18.3860473633;15.6858615875;5;32.8511933088;
12;2;19.7458305359;11.7372808456;3;27.2496871948;2;20.3860473633;15.8360004425;5;32.8894557953;
13;2;21.2507724762;12.0336990356;4;28.1863574982;2;21.4197711945;15.8360004425;5;32.9284940958;
14;2;22.4629669189;12.2662630081;4;29.0705504417;2;22.4314823151;15.8360004425;5;32.9682935476;
15;2;23.6988506317;12.446267128;4;29.7555007935;2;23.4434223175;15.8360004425;5;33.0088378191;
16;2;24.9587173462;12.5;4;30.3853430748;2;23.9026508331;15.8360004425;5;33.0501081944;
17;2;26.2421474457;12.5;4;31.0646858215;3;23.9150314331;15.8360004425;4;33.0920838118;
18;2;27.5478515625;12.5;4;31.7885251045;3;23.5016002655;15.8360004425;5;33.1347419024;
