Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;3;33.0299999714;
3;1;11.0;10.0;5;20.0;2;11.6059999466;16.0;3;32.4299198389;
4;1;11.0;10.0;4;20.0;2;11.4859838486;15.6876802444;3;31.892629981;
5;2;12.4499998093;10.0;3;21.0;2;12.5989055634;15.4065923691;3;31.4118759632;
6;2;13.4499998093;10.0;3;21.0900000334;2;13.606467247;15.1536130905;3;30.9820282459;
7;2;14.4905004501;10.0;3;21.5980186462;2;14.2946081161;14.9259319305;3;30.6784981489;
8;2;14.7191085815;10.1999998093;3;22.0418490171;2;14.2035493851;14.761259079;3;30.408193469;
9;2;14.9188308716;10.3632001877;3;23.3017349243;2;14.1224575043;14.6130533218;4;30.9165632725;
10;2;15.4857807159;10.9097137451;3;24.3994617462;2;16.2278594971;14.8397741318;5;31.0714154243;
11;2;17.4857807159;11.3658018112;3;25.3481024504;2;18.2278594971;14.8887996674;5;31.1300897598;
12;2;19.4857807159;11.7372808456;3;26.1681330204;2;20.2278594971;14.8887996674;5;31.1906313896;
13;2;20.7640724182;12.0336990356;4;26.8832330704;2;21.280664444;14.8887996674;6;31.2530275583;
14;2;21.8765602112;12.2662630081;4;27.5170819759;2;22.2993831635;14.8887996674;6;31.3172584772;
15;2;22.9997901917;12.446267128;4;27.923101902;2;23.3186531067;14.8887996674;6;31.3832966089;
16;2;24.1341381073;12.5;4;28.2468910217;2;23.4149894714;14.8887996674;6;31.4511069059;
17;2;25.2798442841;12.5;4;28.5960328579;2;23.435333252;14.8887996674;6;31.5206460953;
18;2;26.436958313;12.5;4;28.9701628685;2;22.9332809448;15.4117136002;7;31.5918626785;
19;2;27.03657341;12.5;5;29.3683638573;2;23.4775600433;14.8887996674;7;31.6646969318;
20;2;27.215763092;12.5;5;29.7891087532;2;22.9332809448;15.4549293518;7;31.7390806675;
21;2;27.4050979614;12.5;5;30.2302284241;3;23.5217247009;14.8887996674;6;31.8149373531;
22;2;27.603603363;12.5;5;30.6889076233;3;22.9332809448;14.8887996674;6;31.8921823502;
23;2;27.8100090027;12.5;5;31.1617178917;3;22.9332809448;15.8887996674;7;31.9707224369;
24;3;28.0227737427;12.5;4;31.6446905136;3;23.591217041;14.8887996674;7;32.0504572392;
25;3;26.0227737427;13.5;4;32.1334280968;3;22.9332809448;15.8887996674;7;32.1312787533;
26;3;25.25;14.5;3;32.6232500076;3;22.9332809448;16.0656394958;7;32.2130720615;
27;3;25.25;15.5;4;33.1093654633;3;22.9332809448;16.1065368652;7;32.2957155704;
28;3;25.25;15.7437458038;4;33.587059021;3;23.6887168884;14.8887996674;7;32.3790824413;
29;3;25.25;15.9348239899;4;34.0518712997;3;22.9332809448;15.8887996674;7;33.4630405903;
30;3;24.25;14.9348239899;4;34.4997692108;3;22.7389125824;16.3887996674;7;33.6571143866;
31;3;24.25;14.9348239899;4;34.927280426;3;22.7642364502;16.8887996674;7;33.8623120785;
32;3;25.25;15.9348239899;4;35.3315906525;3;22.1586952209;17.8887996674;7;34.0792797804;
