Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;3;33.0299999714;
3;1;11.0;10.0;5;20.0;2;11.6059999466;16.0;2;33.0605909824;
4;1;11.0;10.0;5;20.0;2;11.6121177673;16.0;2;32.6263841391;
5;2;12.4499998093;10.0;4;21.0;2;12.7261552811;15.7695999146;2;32.2386345863;
6;2;13.4499998093;10.0;4;21.0599999428;2;13.734246254;15.5622396469;2;31.8927271366;
7;2;14.4770002365;10.0;4;21.5335636139;2;14.567817688;15.3756160736;2;31.670101285;
8;2;14.6901044846;10.1999998093;4;21.9377998114;2;14.5010299683;15.250453949;2;31.4728577137;
9;2;14.8720092773;10.3632001877;4;23.1372920275;2;14.441857338;15.1378087997;2;32.2575056553;
10;2;15.411781311;10.9097137451;4;24.1638869047;2;16.5271835327;15.5005683899;2;32.8367980719;
11;2;17.411781311;11.3658018112;3;25.029558897;2;18.5271835327;15.7595615387;3;33.0531657934;
12;2;19.411781311;11.7372808456;3;25.7537147999;3;20.5271835327;15.8360004425;2;33.1188379526;
13;2;20.5775852203;12.0336990356;4;26.3590377569;3;21.5843238831;15.8360004425;2;33.1866824627;
14;2;21.6406726837;12.2662630081;4;26.8683357239;3;22.6046772003;15.8360004425;3;33.256680727;
15;2;22.7078533173;12.446267128;4;27.1343436241;3;23.6256771088;15.8360004425;3;33.3288046122;
16;2;23.7791976929;12.5;4;27.3022236824;3;23.9986419678;15.8360004425;3;33.4030160904;
17;2;24.8547439575;12.5;4;27.4794437885;3;24.020904541;15.8360004425;4;33.4792670012;
18;2;25.9344921112;12.5;4;27.6659116745;3;24.0437793732;15.8360004425;5;33.5574986935;
19;2;26.4496612549;12.5;5;27.8614320755;3;24.0672492981;15.8360004425;5;33.6376417875;
20;2;26.5376434326;12.5;5;28.0656974316;3;24.091293335;15.8360004425;5;33.7196161747;
21;2;26.6295642853;12.5;5;28.2782821655;3;24.1158847809;15.8360004425;5;33.8033306599;
22;2;26.725227356;12.5;4;28.4986391068;3;24.1409988403;15.8360004425;7;33.8886833191;
23;2;26.8243865967;12.5;4;28.726098299;3;23.5016002655;16.8360004425;6;33.9755620956;
24;2;26.9267444611;12.5;4;28.9598701;3;24.1926689148;15.8360004425;4;34.0638446808;
25;3;27.0319404602;12.5;2;29.1990513802;3;23.5016002655;15.8360004425;4;34.1533989906;
26;3;27.1395721436;12.5;2;29.442636013;3;23.5016002655;15.8360004425;4;34.2440841198;
27;3;27.2491855621;12.5;2;29.6895294189;3;23.5016002655;15.8360004425;4;34.3357510567;
28;3;27.36028862;12.5;3;29.938565731;3;23.5016002655;15.8360004425;5;34.2306203842;
29;3;27.4723548889;12.5;3;30.1885280609;3;23.4447669983;15.7412805557;5;34.1447849274;
30;3;27.5848388672;12.5;3;30.4381728172;3;21.4447669983;16.7412796021;6;34.0762093067;
31;3;27.697177887;12.5;3;30.6862530708;3;20.4447669983;17.7412796021;6;34.0230448246;
32;3;27.8088150024;12.5;2;30.9315438271;3;19.4447669983;18.7412796021;6;33.9836120605;
