Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;11.0;10.0;5;20.0;1;11.3487997055;15.8719997406;6;31.5135993958;
4;1;11.0;10.0;5;20.0;1;11.3027200699;15.7567996979;6;31.3062400818;
5;1;12.0;10.0;5;20.0;1;12.3027200699;15.6531200409;6;31.1196155548;
6;1;13.0;10.0;5;20.0;1;13.3027200699;15.5598077774;6;30.9516544342;
7;2;14.4499998093;10.0;4;21.3999996185;1;14.2854967117;15.4758272171;6;30.8924884796;
8;2;14.6300001144;10.1999998093;4;21.886400342;1;14.2677469254;15.4462442398;6;30.8392391205;
9;2;14.8488798141;10.3632001877;4;23.2211714983;1;14.2517719269;15.4196195602;6;32.1347236633;
10;2;15.4495277405;10.9097137451;4;24.4220824242;1;16.2677459717;16.0673618317;6;33.0683250427;
11;2;17.4495277405;11.3658018112;4;25.5083687305;1;17.2677459717;16.5341625214;6;33.72032547;
12;2;19.4495277405;11.7372808456;4;26.5072789192;1;18.2677459717;16.860162735;6;34.0400009155;
13;2;20.9166889191;12.0336990356;4;27.449650526;1;19.2677459717;17.0200004578;7;34.0400009155;
14;2;21.3523426056;12.2662630081;4;28.3663299084;1;20.2677459717;17.0200004578;7;34.0400009155;
15;2;21.7648487091;12.446267128;4;29.1173582077;1;21.2677459717;17.0200004578;7;34.0400009155;
16;2;22.1028118134;12.5;4;29.8536505699;1;22.2119998932;17.0200004578;8;34.0400009155;
17;2;24.3857841492;12.5;4;30.6858744621;1;22.2119998932;17.0200004578;8;34.0400009155;
18;2;25.7602844238;12.5;4;31.6134753227;1;22.2119998932;17.0200004578;8;34.0400009155;
