Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;11.0;10.0;5;20.0;1;11.3487997055;15.8719997406;6;31.5135993958;
5;1;12.0;10.0;5;20.0;2;13.3487997055;15.7567996979;5;32.3062400818;
6;1;13.0;10.0;5;20.0;2;15.3487997055;15.6531200409;5;32.1564155817;
7;1;14.0;10.0;5;20.3999996185;2;17.3358840942;15.5598077774;5;32.1277648211;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;18.3130950928;15.5218267441;5;32.1083569527;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;19.2925872803;15.4876441956;5;33.4597233534;
10;2;15.2687425613;10.9097137451;4;23.7316036224;2;22.3130950928;16.1171722412;5;34.4628075361;
11;2;17.268743515;11.3658018112;4;24.4945616722;2;24.3130950928;16.5693645477;5;35.1982084513;
12;2;19.268743515;11.7372808456;4;25.1075940132;2;26.3130950928;16.884393692;5;35.5816397667;
13;2;20.2868309021;12.0336990356;5;25.5931078196;2;28.3130950928;17.0200004578;6;35.7009373903;
14;2;21.296005249;12.2662630081;5;25.9736851454;2;30.3130950928;17.0200004578;6;35.8274852037;
15;2;22.3052597046;12.446267128;5;26.1018965244;2;32.3130950928;17.0200004578;6;35.9614127874;
16;2;23.3145961761;12.5;5;26.1228116751;2;34.2119979858;17.0200004578;6;36.1028015614;
17;2;24.3240089417;12.5;5;26.1438889503;2;35.1448440552;17.0200004578;7;36.25167799;
18;2;25.3334922791;12.5;5;26.1651208401;3;35.9338874817;17.0200004578;6;36.4080064297;
19;2;25.7743034363;12.5;5;26.1864993572;3;36.7624282837;17.0200004578;6;36.57168293;
20;2;25.7839241028;12.5;5;26.2080165148;3;37.6299133301;17.0200004578;6;36.7425289154;
21;2;25.7936077118;12.5;5;26.2296639681;3;36.5354003906;18.0200004578;6;36.9202868938;
22;2;25.8033485413;12.5;4;26.2514331341;3;36.4775161743;19.0200004578;6;37.1046168804;
23;2;25.8131446838;12.5;4;26.2733153105;3;36.4544639587;20.0200004578;6;37.2950944901;
24;2;25.8229923248;12.5;4;26.2953014374;3;36.4544639587;21.0200004578;6;37.4912109375;
25;2;25.8328857422;12.5;4;26.3173824549;3;36.4544639587;22.0200004578;6;37.6923747063;
26;2;25.8428230286;12.5;5;26.3395489454;3;36.4544639587;23.0200004578;6;37.8979165554;
27;2;25.8527965546;12.5;5;26.3617914915;3;36.4544639587;24.0200004578;7;38.1070961952;
28;2;25.8628063202;12.5;5;26.3841004372;3;36.4544639587;25.0200004578;7;38.3191099167;
29;2;25.872844696;12.5;5;26.4064661264;3;38.4544639587;24.0200004578;7;38.533103466;
30;2;25.8829097748;12.5;4;26.428878665;3;37.4544639587;26.0200004578;7;38.7481837273;
31;2;25.8929958344;12.5;4;26.4513280392;3;38.2424621582;28.0200004578;8;38.9634332657;
32;2;25.9030971527;12.5;5;26.4738043547;3;39.2424621582;30.0200004578;8;39.1779260635;
33;2;25.9132118225;12.5;6;26.4962974787;3;40.2424621582;32.0200004578;9;39.3907427788;
34;2;25.9233341217;12.5;6;26.5187973976;3;41.2424621582;33.0200004578;9;39.6009874344;
35;2;25.9334583282;12.5;6;26.5412938595;3;42.2424621582;34.0200004578;10;39.8078012466;
36;2;25.9435825348;12.5;7;26.5637768507;3;43.2424621582;35.0200004578;10;40.0103778839;
37;2;25.9536991119;14.5;7;26.5862361193;4;45.2424621582;37.0200004578;10;41.2079749107;
38;2;25.9638061523;16.5;8;26.6086617708;4;47.2424621582;39.0200004578;11;41.4183237553;
39;2;25.973897934;18.5;8;26.6310436726;4;48.2424621582;41.0200004578;11;41.6225897074;
40;2;25.9839706421;20.5;8;26.6533719301;4;49.2424621582;43.0200004578;12;41.8202677965;
41;2;25.9940166473;22.5;9;26.6756366491;4;50.2424621582;45.0200004578;12;42.0109440088;
