Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.5391998291;
3;1;11.0;10.0;6;20.0;1;11.3078403473;15.7695999146;6;31.1244792938;
4;1;11.0;10.0;6;20.0;1;11.2248954773;15.5622396469;6;30.7512321472;
5;1;12.0;10.0;6;20.0;1;12.2248954773;15.3756160736;6;30.415309906;
6;1;13.0;10.0;6;20.0;1;13.2248954773;15.207654953;6;30.1129798889;
7;1;14.0;10.0;6;20.3999996185;1;14.0338935852;15.0564899445;6;29.9264812469;
8;1;14.1800003052;10.1999998093;6;20.7264003754;2;14.2779445648;14.9632406235;5;30.7586326599;
9;1;14.3268795013;10.3632001877;6;21.8194274902;2;14.2275896072;14.87931633;5;31.6769703627;
10;1;14.8187427521;10.9097137451;6;22.7316036224;2;16.2933521271;15.3128051758;5;32.3571486473;
11;2;16.8187427521;11.3658018112;5;24.4745616913;2;18.2933521271;15.62616539;5;32.829010129;
12;2;18.8187427521;11.7372808456;5;25.1073980331;2;20.2933521271;15.8360004425;5;32.8830631971;
13;2;20.2867431641;12.0336990356;5;25.6137099266;2;21.3412628174;15.8360004425;5;32.9389868975;
14;2;20.5261688232;12.2662630081;5;26.0160877705;2;22.358039856;15.8360004425;6;32.9911797047;
15;2;20.7072410583;12.446267128;5;26.1671074629;2;23.3736972809;15.8360004425;6;33.0448340178;
16;2;20.7751979828;12.5;4;26.211841464;2;23.9134502411;15.8360004425;7;33.0999339819;
17;2;22.746969223;12.5;4;26.2577478886;2;23.9299812317;15.8360004425;7;33.1564587355;
18;2;23.7676277161;12.5;4;26.3048160076;2;23.5016002655;16.281337738;7;33.2143819332;
19;2;24.7888088226;12.5;4;26.3530313969;2;23.5016002655;16.2987155914;7;33.2736718655;
