Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;6;31.7439994812;
3;1;11.0;10.0;4;20.0;2;11.5487995148;15.8719997406;5;32.5135993958;
4;1;11.0;10.0;4;20.0;2;11.5027198792;15.7567996979;5;32.3338401318;
5;2;12.4499998093;10.0;3;21.0;2;12.611000061;15.6531200409;5;32.1752938032;
6;2;13.4499998093;10.0;3;21.0900000334;2;13.6194238663;15.5598077774;5;32.0358816385;
7;2;14.4905004501;10.0;3;21.5980186462;2;14.6107645035;15.4758272171;5;32.0057271719;
8;2;14.7191085815;10.1999998093;3;22.0418490171;2;14.6017189026;15.4462442398;5;31.9819425344;
9;2;14.9188308716;10.3632001877;3;23.3017349243;2;14.5945825577;15.4196195602;5;33.3388736248;
10;2;15.4857807159;10.9097137451;2;24.3994617462;2;16.6289901733;16.0673618317;5;34.3364858627;
11;2;17.4857807159;11.3658018112;2;25.3481024504;2;18.6289901733;16.5341625214;5;35.0550880432;
12;2;19.4857807159;11.7372808456;1;26.1681330204;2;20.6289901733;16.860162735;5;35.4439741373;
13;2;20.7640724182;12.0336990356;1;26.8832330704;2;21.6889381409;17.0200004578;6;35.5158017874;
14;2;21.8765602112;12.2662630081;1;27.5170819759;2;22.7104854584;17.0200004578;6;35.590244174;
15;2;22.9997901917;12.446267128;2;27.923101902;2;23.7328186035;17.0200004578;6;35.6672874689;
16;3;24.1341381073;12.5;1;28.2468910217;2;24.7001857758;17.0200004578;7;35.7469059229;
17;3;25.2798442841;12.5;1;28.5960328579;2;24.7240715027;17.0200004578;6;35.8290609121;
18;3;26.436958313;12.5;1;28.9701628685;2;24.7487182617;17.0200004578;7;35.913700223;
19;3;27.03657341;12.5;1;29.3683638573;3;24.7741088867;17.0200004578;6;36.0007579327;
20;3;27.215763092;12.5;1;29.7891087532;3;24.8002262115;17.0200004578;7;36.0901536942;
21;3;27.4050979614;12.5;1;30.2302284241;3;24.8270454407;17.0200004578;8;36.1817924976;
22;3;27.603603363;12.5;2;30.6889076233;3;24.8545379639;17.0200004578;8;36.2755646706;
23;3;27.8100090027;12.5;3;31.1617178917;3;24.8826694489;17.0200004578;8;36.3713459969;
24;3;28.0227737427;12.5;3;31.6446905136;3;24.911403656;17.0200004578;8;36.4689979553;
25;3;26.0227737427;13.5;3;32.1334280968;3;24.9406986237;17.0200004578;8;36.5683681965;
26;3;25.25;14.5;3;32.6232500076;3;24.9705104828;17.0200004578;8;36.6692912579;
27;3;25.25;15.5;3;33.1093654633;3;25.000787735;17.0200004578;8;36.7715892792;
28;3;25.25;15.7437458038;3;33.587059021;3;25.0314769745;17.0200004578;8;36.8750731945;
29;4;25.25;15.9348239899;2;34.0518712997;3;25.0625209808;17.0200004578;8;36.9795434475;
30;4;25.25;16.1207485199;2;34.4997692108;3;24.2119998932;18.0200004578;8;37.084792614;
31;4;25.25;16.2999076843;2;34.927280426;3;25.1254367828;17.0200004578;8;37.190605402;
32;4;25.25;16.4709129333;3;35.3315906525;3;23.1571807861;18.0200004578;8;37.2967617512;
33;4;25.25;16.6326370239;3;35.7105960846;3;22.1890277863;19.0200004578;9;37.4030375481;
34;4;25.25;16.7842388153;3;36.0629110336;3;21.220911026;20.0200004578;9;37.5092074871;
35;4;25.25;16.925163269;4;36.3878383636;3;20.2527618408;21.0200004578;10;37.6150457859;
36;4;26.25;18.5;4;36.6853075027;3;19.2845134735;22.0200004578;11;37.7203292847;
37;4;27.25;19.5;4;36.955786705;3;20.3160991669;23.0200004578;11;37.8248386383;
38;4;28.25;20.5;5;37.2001886368;3;21.3474502563;24.0200004578;12;37.9283599854;
39;4;29.25;21.5;5;37.4197692871;3;22.3785076141;25.0200004578;13;38.0306875706;
40;4;30.25;22.5;5;37.6160306931;3;23.4092063904;26.0200004578;13;38.1316246986;
41;4;30.9272136688;22.5;5;37.7906322479;4;24.2955379486;27.0200004578;8;55.4809846878;
42;4;31.0057849884;22.5;7;37.945318222;5;26.3223648071;29.0200004578;10;57.4410924911;
43;5;31.0753936768;22.5;7;38.0;5;28.3487205505;31.0200004578;11;58.3375533819;
44;5;31.1000003815;22.5;7;38.0;5;28.6584243774;33.0200004578;11;59.123705864;
45;5;31.1000003815;22.5;7;38.0;5;28.3998394012;35.0200004578;12;59.8068227768;
46;5;31.1000003815;22.5;7;38.0;5;28.7378368378;37.0200004578;13;60.3971005678;
47;5;29.1000003815;23.5;7;38.0;5;28.7774906158;38.0200004578;13;60.9061347246;
48;5;28.1000003815;24.5;7;38.0;5;28.4720077515;39.6079025269;14;61.3457245827;
49;5;27.1000003815;25.5;7;38.0;5;28.4947471619;40.6364631653;14;61.6054840088;
50;5;26.1000003815;26.5;8;38.0;5;28.8959789276;41.0200004578;15;61.7509499788;
51;5;25.25;27.5;8;38.0;5;28.9352550507;42.0200004578;16;61.8959110975;
52;5;25.25;27.7000007629;8;38.0;6;28.974395752;43.0200004578;16;62.0403170586;
53;5;25.25;27.7000007629;8;38.0;6;28.5786209106;44.7607078552;17;62.1841216087;
54;5;25.25;27.7000007629;9;38.0;6;29.0522117615;45.0200004578;17;62.327280283;
55;5;26.25;28.7000007629;8;39.0;6;29.0908660889;46.0200004578;18;62.4697506428;
56;5;27.25;29.7000007629;8;39.0599999428;6;29.1293315887;47.0200004578;19;62.6058526039;
57;5;27.25;30.7000007629;9;39.1229639053;6;28.6508350372;48.8978233337;19;62.7408245802;
58;5;27.25;31.7000007629;10;40.6238797903;6;29.2025222778;49.0200004578;19;62.8693919182;
59;5;27.7000007629;33.3560028076;10;41.8738613129;6;28.6812000275;50.9673194885;20;62.9470188618;
60;5;28.0510005951;34.4275436401;11;42.9096006155;6;29.2581939697;51.0200004578;20;65.3618395329;
61;5;28.3185329437;34.9012947083;12;43.7698349953;6;29.6950397491;52.6599502563;20;67.2278475761;
62;5;28.5187683105;35.2898826599;12;44.3428628445;6;30.0230712891;54.0979385376;22;68.6699619293;
63;5;28.5999984741;35.537147522;12;44.7160134315;6;30.271364212;55.3882522583;22;69.4447484016;
64;5;28.5999984741;34.9092903137;13;45.0732102394;6;30.3689899445;56.4000015259;22;70.1039726734;
65;5;28.5999984741;34.9817810059;13;45.3069236279;6;30.4597930908;57.4000015259;22;70.4811074734;
66;5;28.5999984741;35.0;14;45.5074663162;6;30.5499000549;57.5999984741;24;70.8114700317;
67;5;28.5999984741;35.0;15;45.7204136848;6;27.936000824;59.5999984741;25;71.1377329826;
68;7;28.5999984741;35.0;12;58.6956527233;6;27.936000824;61.1219215393;24;71.4592111111;
69;7;29.5999984741;36.0;12;59.7297809124;7;28.936000824;63.1970252991;24;72.7752671242;
70;7;29.5999984741;36.0;13;60.7173192501;7;29.936000824;64.6486206055;25;73.1577448845;
71;7;29.5999984741;37.0;13;61.6505212784;8;29.936000824;65.7912445068;25;73.538140893;
72;8;30.5999984741;39.0;12;63.5247969627;8;30.936000824;66.1028823853;25;73.916123271;
73;8;31.5999984741;41.0;14;64.4284499884;8;29.936000824;69.1612014771;27;74.2715822458;
74;8;31.5999984741;42.0;15;67.9742603302;9;30.936000824;69.1383285522;26;74.622995019;
75;8;31.5999984741;44.0;15;71.0454782248;9;29.936000824;71.2090454102;27;74.9701989889;
76;9;31.5999984741;46.0;14;73.6954894066;9;29.936000824;73.2791366577;29;75.3130620718;
77;9;32.0669708252;47.0;14;75.989033699;9;29.936000824;74.5471572876;29;75.6514806747;
78;9;32.2466812134;48.0;14;77.818636775;9;29.936000824;75.6569900513;30;75.9171820879;
79;9;32.4001808167;49.0;15;80.3148094416;9;29.936000824;76.7312469482;30;76.168692708;
80;10;33.5301513672;51.0;14;81.7330553532;9;29.936000824;77.796875;30;76.4213876724;
81;10;35.0393867493;53.0;14;82.9855179787;9;29.936000824;78.8609542847;32;76.674892664;
82;10;36.0999984741;55.0;13;85.9393587112;9;29.936000824;79.9233322144;32;76.9288387299;
83;10;39.0999984741;59.0;13;86.7659415007;9;29.936000824;80.9838867188;32;77.1828606129;
84;10;42.0999984741;63.0;14;87.5821741223;9;29.936000824;82.0425033569;33;77.4127001762;
85;10;43.5772666931;67.0;14;88.3813649416;10;29.936000824;83.0913391113;32;77.6416580677;
86;10;44.0412979126;71.0;15;90.1579810977;10;29.936000824;84.1382293701;33;77.8694617748;
87;10;42.0412979126;72.0;14;88.8694445491;10;29.936000824;84.1831588745;33;78.0958368778;
88;9;37.7712936401;68.0;13;84.2985601425;12;29.936000824;84.2261199951;30;81.5260369778;
89;9;37.4465255737;69.0;14;83.0941926837;12;31.936000824;83.2261199951;31;82.906116724;
90;9;37.186870575;70.0;14;82.0156827569;12;31.936000824;85.9941177368;31;83.2353651524;
91;9;36.9531822205;73.0;11;81.0505577326;12;31.936000824;87.9173202515;30;84.5208005905;
92;9;36.7428665161;75.0;10;80.1875920296;13;32.936000824;89.9489898682;29;84.8786253929;
93;9;36.5535774231;77.0;11;79.416677922;13;33.936000824;91.4726333618;28;85.2527352571;
94;10;36.3832168579;79.0;10;78.7287056744;14;33.936000824;90.3923797607;23;86.6410063505;
95;10;36.012260437;81.3682556152;10;78.1154807359;14;34.2601242065;91.3992614746;24;87.9413073063;
96;10;35.8960342407;83.3314361572;11;77.5696216524;15;39.5348739624;92.3290481567;25;90.3114333749;
97;10;35.791431427;85.2982940674;12;77.0844775662;15;40.936000824;98.334777832;25;92.3988029957;
98;10;35.6972885132;87.2684631348;13;76.6540531814;15;42.5217704773;103.294029236;25;94.2257102728;
99;11;35.6125564575;89.2416152954;11;76.2729487456;15;43.5888442993;108.252449036;23;94.9165837765;
100;11;35.5363006592;90.3745269775;12;75.9362979271;15;45.6626701355;111.210357666;23;95.6404677629;
101;11;34.5019874573;89.3370742798;12;75.6500508785;15;45.7437019348;116.168106079;23;96.3930424452;
102;11;34.4711036682;89.3033676147;11;75.4823655337;15;46.1923751831;121.126052856;19;99.1611250639;
103;11;37.350315094;93.3033676147;13;76.5608733296;16;49.2890930176;124.296157837;15;101.096189737;
104;11;38.3252983093;95.3033676147;14;77.6578605026;16;54.3994102478;126.324432373;16;104.174558043;
105;12;37.3027839661;97.3033676147;13;78.7476324737;17;58.5193939209;130.356445312;13;107.101889729;
106;12;36.2825241089;99.3033676147;14;79.8066945374;18;62.5409011841;135.583633423;8;108.832955837;
107;12;35.2642860413;102.303367615;18;81.8155499399;18;63.7732925415;142.623733521;8;112.009840488;
108;13;36.2478713989;103.378479004;17;82.8199051023;19;62.7008895874;148.5440979;7;115.135838032;
109;13;39.2331008911;102.403823853;17;83.7540864944;19;63.9799995422;152.486999512;9;119.34954524;
