Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;3;33.0199999809;
3;1;11.0;10.0;6;20.0;2;11.6040000916;16.0;3;33.0401959419;
4;1;11.0;10.0;6;20.0;2;11.6080389023;16.0;3;33.0605818033;
5;1;12.0;10.0;6;20.0;2;12.7181739807;16.0;3;33.0811508894;
6;1;13.0;10.0;6;20.0;2;13.7243452072;16.0;3;33.1018965244;
7;1;14.0;10.0;6;20.3999996185;2;14.7305688858;16.0;3;33.7628110647;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;15.1288433075;16.3199996948;3;34.1438889503;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;15.2431659698;16.5;3;35.8380000591;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;17.148399353;17.3250007629;4;37.0440608263;
11;1;15.8187427521;11.3658018112;5;23.4745616913;3;19.148399353;17.9053878784;3;37.8744926453;
12;1;16.8187427521;11.7372808456;5;24.0673980713;3;21.148399353;18.2973766327;3;38.3273490667;
13;1;17.8187427521;12.0336990356;5;24.5325260162;3;22.1902046204;18.5;3;38.3760979176;
14;1;18.0396366119;12.2662630081;5;24.892534256;3;23.2048301697;18.5;3;38.425966382;
15;1;18.2016410828;12.446267128;5;25.0;3;24.219789505;18.5;4;38.4769308567;
16;2;19.25;12.5;4;26.0;3;25.2350788116;18.5;4;38.5289641619;
17;2;22.2016410828;12.5;4;26.1299999952;3;25.5586891174;18.5;4;38.5820350647;
18;2;23.7101402283;12.5;4;26.2754310369;3;25.5746116638;18.5;4;38.6361085176;
19;2;24.7755851746;12.5;5;26.4377241135;3;25.5908336639;18.5;5;38.6911454201;
20;2;25.8486175537;12.5;5;26.6183350086;3;25.6073436737;18.5;5;38.7471029758;
21;2;25.9782505035;12.5;5;26.8187118769;3;25.624130249;18.5;5;38.8039344549;
22;2;26.0684204102;12.5;5;27.0402543545;3;25.6411800385;18.5;5;38.8615894318;
23;2;26.1681137085;12.5;5;27.2842636108;3;25.6584777832;18.5;5;38.9200137854;
24;2;26.2779178619;12.5;5;27.5518820286;3;25.1000003815;19.4600067139;5;38.9791499376;
25;2;26.3983459473;12.5;5;27.8440244198;3;25.1000003815;19.4895744324;5;39.0389370918;
26;2;26.5298118591;12.5;5;28.1613030434;3;25.1000003815;19.5194683075;5;39.0993113518;
27;2;26.672586441;12.5;6;28.5039470196;3;25.1000003815;19.5496559143;5;39.1602058411;
28;2;26.8267765045;12.5;7;28.871723175;3;25.1000003815;19.5801029205;5;39.2215511799;
29;2;26.992275238;12.5;7;29.263862133;3;25.1000003815;19.6107749939;6;39.2832758427;
30;2;27.1687374115;12.5;7;29.6789975166;3;25.7849826813;18.5;7;39.3453061581;
31;2;27.3555488586;12.5;7;30.1151270866;3;25.1000003815;19.5;8;39.4075667858;
32;2;27.5518074036;12.5;7;30.5695996284;3;25.1000003815;19.7037830353;8;39.469981432;
33;2;27.7563209534;12.5;7;31.0391392708;3;25.1000003815;19.7349910736;8;39.5324723721;
34;2;27.9676132202;12.5;7;31.5199065208;3;25.8597412109;18.5;8;39.5949618816;
35;2;28.1839580536;12.5;8;32.007601738;4;26.8784885406;18.5;7;40.6573717594;
36;2;28.403421402;12.5;8;32.4976010323;4;27.8972129822;21.5;8;40.7796239853;
37;2;28.6239204407;14.5;8;32.9851250648;4;28.2338886261;24.5;8;40.9046056271;
38;2;28.8433074951;16.5;9;33.465420723;4;28.2713813782;27.5;8;41.032309413;
39;2;29.0594387054;18.5;9;33.9339466095;4;28.3096923828;30.5;9;41.1627213955;
