Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
4;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
5;1;12.0;10.0;5;20.0;1;12.3999996185;16.0;6;32.0;
6;1;13.0;10.0;5;20.0;1;13.3999996185;16.0;6;32.0;
7;2;14.4499998093;10.0;4;21.3999996185;1;14.3999996185;16.0;6;32.6399993896;
8;2;14.6300001144;10.1999998093;4;21.7964004278;1;14.7919998169;16.3199996948;6;33.0;
9;2;14.8083791733;10.3632001877;4;22.9849785566;1;14.8999996185;16.5;6;34.6500015259;
10;2;15.3432407379;10.9097137451;4;24.0001246929;2;17.091999054;17.3250007629;5;36.8107757568;
11;2;17.3432407379;11.3658018112;4;24.8538434505;2;19.091999054;17.9053878784;5;37.6315532923;
12;2;19.3432407379;11.7372808456;4;25.5655838251;2;21.091999054;18.2973766327;4;38.0745726824;
13;2;19.8187427521;12.2584266663;5;26.1580847502;2;22.1143722534;18.5;5;38.1133155823;
14;2;20.8187427521;12.51009655;5;26.6542243958;2;23.1259937286;18.5;5;38.1530240774;
15;2;21.8187427521;12.7105207443;5;26.9068236351;2;24.1379070282;18.5;5;38.1936910152;
16;2;23.6768131256;12.5;5;27.0611462593;2;25.1501064301;18.5;6;38.2353067398;
17;2;24.746257782;12.5;5;27.2247776985;3;25.4705924988;18.5;5;38.277859211;
18;2;25.8198928833;12.5;5;27.3977591991;3;25.4833583832;18.5;5;38.321333766;
19;2;26.3289909363;12.5;6;27.5800426006;4;25.4964008331;18.5;4;38.3657130003;
20;2;26.4110183716;12.5;6;27.7714805603;4;25.1000003815;18.5;5;38.4109766483;
21;2;25.25;13.1928701401;6;27.9718174934;4;25.5232925415;18.5;5;38.4571018219;
22;2;25.25;13.2429542542;6;28.1806821823;4;25.1000003815;18.9371299744;6;38.5040627718;
23;2;26.25;12.5;6;28.3975830078;4;25.1000003815;19.2520313263;6;38.5518308878;
24;2;26.7789115906;12.5;7;28.6219055653;4;25.1000003815;19.2759151459;7;38.6003748178;
25;3;25.25;13.5;6;28.8529140949;4;25.5801124573;18.5;7;38.6496603489;
26;3;25.25;14.0411653519;6;29.089756012;4;25.1000003815;19.3248310089;7;38.6996506453;
27;3;25.25;14.1359024048;6;29.3314704895;4;25.6098957062;18.5;7;38.7503061295;
28;3;25.25;14.2325878143;6;29.5770010948;4;25.6250915527;18.5;7;38.8015847206;
29;3;25.25;14.3308000565;6;29.8252120018;4;25.1000003815;19.4007930756;8;39.8534418344;
30;3;25.25;14.4300851822;6;30.0749063492;4;24.6560325623;19.5;8;39.9610304832;
31;3;25.25;14.5299625397;6;30.3248500824;4;24.671749115;20.5;9;40.0715659857;
32;3;25.25;14.629940033;6;30.5737948418;4;24.0214691162;21.5;9;40.1850422621;
33;3;25.25;14.7295179367;6;30.8205022812;4;23.055513382;22.5;10;40.3014444113;
34;3;25.25;14.8282012939;6;31.0637698174;4;22.0904350281;23.5;11;40.4207484722;
35;3;25.25;14.9255084991;6;31.3024535179;4;21.1262245178;24.5;11;40.5429205894;
36;3;25.25;15.020980835;6;31.5354895592;4;21.5106887817;23.5;13;40.6679166555;
37;3;26.25;17.020980835;7;31.7619123459;4;22.7685317993;26.5;13;40.795681119;
38;3;27.25;19.020980835;7;31.9808688164;4;24.2387046814;28.5;13;40.9261469841;
39;3;28.25;20.5;7;32.1916303635;4;25.2778434753;30.5;14;41.0592348576;
40;3;28.4862327576;21.5;9;32.3935980797;4;25.8177642822;32.5;14;41.1948525906;
41;3;28.5771179199;22.5;9;32.5863051414;4;26.8341827393;33.5;15;41.3328952789;
42;3;28.6638374329;22.5;9;32.7694153786;4;28.3998680115;33.5;15;41.473244071;
43;3;28.7462368011;22.5;11;32.9427189827;4;28.4419746399;33.5;16;41.6157667637;
