Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;5;33.0;
3;1;11.0;10.0;6;20.0;2;11.5999994278;16.0;5;33.1799999475;
4;1;11.0;10.0;5;20.0;2;11.6359996796;16.0;5;33.3902759552;
5;1;12.0;10.0;5;20.0;2;12.8170824051;16.0;5;33.6350997686;
6;1;13.0;10.0;5;20.0;2;13.8905296326;16.0;5;33.9190331697;
7;1;14.0;10.0;5;20.3999996185;2;14.9757099152;16.0;5;34.9060122967;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;15.4718036652;16.3199996948;5;35.6678674221;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;15.7003602982;16.5;5;37.8603034019;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;17.7550907135;17.3250007629;4;39.6563866138;
11;1;15.8187427521;11.3658018112;5;23.4745616913;2;19.7550907135;17.9053878784;4;41.1769676208;
12;1;16.8187427521;11.7372808456;4;24.0673980713;2;21.7550907135;18.2973766327;4;42.4261569977;
13;1;17.8187427521;12.0336990356;4;24.5325260162;2;23.4198474884;18.5;5;43.3797411919;
14;1;18.0396366119;12.2662630081;4;24.892534256;2;24.7059211731;18.5;5;44.4400706291;
15;1;18.2016410828;12.446267128;4;25.0;3;26.0240211487;18.5;4;45.5977401733;
16;1;18.25;12.5;4;25.0;3;25.0240211487;18.5;5;46.8360090256;
17;1;20.2016410828;12.5;4;25.0;4;26.3320217133;18.5;4;48.1308202744;
18;1;21.2016410828;12.5;4;25.0;4;27.3320217133;18.5;4;49.4519577026;
19;1;22.2016410828;12.5;5;25.0;4;28.3320217133;18.5;5;50.7653951645;
20;1;23.2016410828;12.5;5;25.0;4;29.2296180725;18.5;5;52.0365753174;
21;1;23.25;12.5;5;25.0;4;29.6109733582;18.5;5;53.2340011597;
22;1;23.25;12.5;5;25.0;4;27.6109733582;19.5;5;54.3323936462;
23;1;23.25;12.5;5;25.0;4;26.6109733582;20.5;5;55.3147258759;
24;1;23.25;12.5;5;25.0;4;25.6109733582;21.5;4;57.1728210449;
25;1;23.25;12.5;6;25.0;4;26.1000003815;23.0;5;57.9465990067;
26;1;23.25;12.5;6;25.0;4;27.1000003815;23.5;5;58.603574276;
27;1;23.25;12.5;6;25.0;4;27.1000003815;25.0405921936;5;59.1544086933;
28;1;23.25;12.5;6;25.0;4;27.4370670319;25.5;5;59.6120899916;
29;1;23.25;12.5;6;25.0;4;27.1000003815;27.0835533142;5;59.9902971983;
30;1;23.25;12.5;6;25.0;5;27.463552475;27.5;5;60.2577478886;
31;1;23.25;12.5;6;25.0;5;26.1000003815;27.1288738251;5;60.3048160076;
32;1;23.25;12.5;6;25.0;5;26.1000003815;27.1524085999;5;60.3530313969;
33;1;23.25;12.5;6;25.0;5;26.5059089661;26.5;5;60.4023760557;
34;1;23.25;12.5;6;25.0;5;26.1000003815;27.2011871338;5;60.4528282881;
35;1;23.25;12.5;6;25.0;5;28.1000003815;30.2011871338;5;60.5043625832;
36;1;23.25;12.5;7;25.0;5;30.5513095856;31.2011871338;5;60.5569496155;
37;1;23.25;12.5;8;25.0;5;31.7000007629;32.2011871338;5;60.6105561256;
38;1;23.25;12.5;9;25.0;5;33.1831665039;33.2011871338;6;60.6651450396;
39;1;23.25;13.5;9;25.0;5;33.7000007629;34.2011871338;6;61.72067523;
40;1;23.25;14.5;9;25.0;5;34.7000007629;35.3603363037;6;61.8371016979;
41;1;23.25;15.5;9;25.0;5;36.2331314087;35.5;8;61.9573398829;
42;1;23.25;16.5;10;25.0;5;36.0368881226;37.4171905518;8;62.0814063549;
43;1;23.25;17.5;10;25.0;5;36.2677345276;37.5;8;62.2093061209;
44;1;23.25;17.5;10;25.0;5;36.6627922058;38.5;10;62.3410316706;
45;1;23.25;17.5;10;25.0;5;35.7000007629;40.165145874;11;62.4765614271;
46;1;23.25;17.5;11;25.0;5;36.3212547302;39.2028579712;11;62.6158592701;
47;1;23.25;17.5;11;25.0;5;35.7000007629;40.2421760559;12;62.758873105;
48;1;23.25;17.5;11;25.0;6;36.1698684692;39.5963249207;11;62.9055335522;
49;1;23.25;17.5;11;25.0;6;36.195400238;39.6271018982;12;63.0557535887;
50;1;23.25;17.5;11;25.0;7;37.9167251587;39.5;11;64.2094272375;
51;1;23.25;17.5;11;25.0;7;37.7000007629;41.5;11;64.5864288807;
52;1;23.25;17.5;11;25.0;7;38.2777442932;42.7203063965;11;65.0123289824;
53;1;23.25;17.5;12;25.0;7;38.4509239197;43.5;11;67.7756518126;
54;1;23.25;17.5;12;25.0;7;39.7821731567;44.2399978638;12;69.9861192703;
55;1;23.25;17.5;12;25.0;7;38.8367614746;45.7248458862;13;71.7667212486;
56;1;23.25;17.5;12;25.0;7;36.6302375793;49.0;13;73.0189983845;
57;1;23.25;17.5;12;25.0;7;37.687538147;47.3625259399;13;74.1314635277;
58;1;23.25;17.5;12;25.0;7;39.674987793;46.0;14;75.3199384212;
59;1;23.25;17.5;13;25.0;8;38.7370491028;49.602771759;14;77.6542401314;
60;1;23.25;17.5;13;25.0;9;39.2035598755;52.6635894775;13;79.3766965866;
61;1;23.25;17.5;13;25.0;9;38.6423492432;55.7246894836;13;81.2962852716;
62;2;24.25;18.5;13;26.0;9;37.2000007629;56.7859268188;15;83.4081588984;
63;2;25.25;19.5;13;26.1599999666;9;35.2000007629;58.84715271;15;85.6975669861;
64;2;25.25;20.5;13;27.5937439203;9;36.2000007629;60.7859268188;15;88.1400063038;
65;2;25.8125;22.125;13;29.6028741598;9;37.2000007629;63.216545105;16;90.7031674385;
66;3;26.6098442078;24.0109367371;14;31.2732325792;9;39.2000007629;64.7859268188;17;93.3505425453;
67;3;27.2375793457;24.7084197998;14;32.6455376148;9;37.473865509;68.7859268188;19;96.0458402634;
68;3;27.7119026184;25.2354469299;14;33.7820708752;9;37.738243103;70.7859268188;20;98.7568335533;
69;3;28.0586910248;25.620765686;14;34.7496013641;9;38.8439254761;73.5432434082;20;101.457294464;
70;3;28.3059082031;25.8954524994;16;35.4333097935;9;38.0;76.6669158936;20;104.126330853;
71;4;28.4000015259;26.0;15;35.9677624702;9;37.0;78.7890167236;22;106.745549202;
72;4;28.4000015259;27.0;15;36.5642061234;9;37.0;80.9089508057;23;109.295399666;
73;4;28.4000015259;28.0;15;36.8230857849;9;38.0;83.6675567627;23;111.752428532;
74;4;26.4000015259;30.0;15;37.1826653481;9;38.9183578491;85.8336791992;25;114.088787556;
75;4;27.4000015259;29.1855983734;15;37.6346197128;9;38.9183578491;85.9946899414;25;116.274406433;
76;4;25.4000015259;30.6511707306;15;39.1681594849;9;38.9183578491;87.1501617432;26;118.167663574;
77;4;26.4000015259;30.3384552002;14;39.6699508429;9;38.1183624268;87.2997131348;26;119.760006905;
78;4;24.4000015259;31.8069953918;14;41.2343297601;9;38.2000007629;89.4430770874;24;121.19012928;
79;5;24.4000015259;34.2963409424;11;41.9428477287;9;38.2000007629;86.5800170898;25;122.446379185;
80;5;24.4000015259;36.4325942993;11;42.6851198077;9;37.2000007629;88.7104034424;25;123.529547215;
81;5;23.4000015259;39.2992019653;10;43.4426425695;9;36.2000007629;88.8341674805;25;124.449981689;
82;5;24.4000015259;38.7925682068;12;44.198241353;10;38.590259552;89.9512939453;25;125.224077702;
83;5;25.4000015259;39.2677841187;12;44.9370702505;10;40.6123695374;91.0618438721;26;125.871033192;
84;5;27.1175613403;38.7167205811;12;45.6473583579;10;39.9871063232;91.1659088135;26;126.410366535;
85;5;28.1850509644;38.3856620789;14;46.3207965493;10;39.4066505432;97.1691131592;26;126.710472584;
86;6;28.4000015259;39.4708557129;13;46.9525447786;10;38.4710464478;98.2973327637;27;126.860736847;
87;6;27.4000015259;38.3464775085;13;47.540910244;10;38.486076355;100.402511597;28;126.961684227;
88;6;25.4000015259;40.577583313;13;48.0867882371;10;38.4961700439;102.473175049;28;128.0;
89;6;26.4000015259;39.6410255432;13;48.5930055976;10;39.6999969482;106.5;29;128.096575975;
90;6;27.4000015259;40.5361709595;13;49.063633725;10;41.6999969482;110.5;31;128.20141983;
91;6;26.4000015259;39.6124916077;12;49.5033895969;11;43.8201370239;111.5;31;128.31502831;
92;6;24.4000015259;41.6949234009;13;49.9171280861;12;43.8315010071;115.5;30;128.437885761;
93;6;23.4000015259;43.7831611633;13;50.2383710593;12;44.8437843323;119.5;32;128.570454717;
94;6;23.4000015259;42.8768615723;13;50.4456034899;14;46.8570404053;119.5;30;128.71316421;
95;6;21.4000015259;44.9755935669;12;50.6681547761;14;46.8713150024;122.5;32;128.866397142;
96;6;20.4000015259;47.0113258362;14;50.9042323679;15;47.8866348267;125.5;32;129.030475855;
97;6;20.4000015259;46.1253395081;14;51.1519271135;15;49.9030456543;125.5;33;129.205647469;
98;6;18.4000015259;48.2420425415;14;51.4092251882;15;48.9205627441;128.5;34;129.392067671;
99;6;17.4000015259;50.360824585;15;51.6740285307;15;48.9392051697;131.5;33;130.673795938;
100;6;17.4000015259;49.4810256958;11;51.9441887662;15;51.0673789978;130.151000977;33;131.977122307;
