Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;5;33.0;
3;1;11.0;10.0;6;20.0;2;11.5999994278;16.0;5;33.0199999809;
4;1;11.0;10.0;6;20.0;2;11.6040000916;16.0;4;33.0401959419;
5;1;12.0;10.0;6;20.0;2;12.7120580673;16.0;4;33.0605818033;
6;1;13.0;10.0;6;20.0;2;13.7181739807;16.0;4;33.0811508894;
7;1;14.0;10.0;6;20.3999996185;2;14.7243452072;16.0;4;33.7418959141;
8;1;14.1800003052;10.1999998093;6;20.7264003754;2;15.1225690842;16.3199996948;4;34.1228116751;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;15.2368431091;16.5;3;35.8163467646;
10;2;15.2687425613;10.9097137451;4;23.8616036177;2;17.1419029236;17.3250007629;3;37.0218346119;
11;2;17.268743515;11.3658018112;4;24.7499927282;2;19.1419029236;17.9053878784;3;37.8516983986;
12;2;19.268743515;11.7372808456;4;25.5051221848;2;21.1419029236;18.2973766327;3;38.3039932251;
13;2;20.465719223;12.0336990356;4;26.1508610249;2;22.1831970215;18.5;4;38.3521889448;
14;2;20.0396366119;12.2662630081;4;26.7112461329;2;23.1976566315;18.5;4;38.4015142918;
15;2;21.0200614929;12.446267128;4;27.0402543545;2;24.2124538422;18.5;4;38.4519475698;
16;2;21.1681137085;12.5;4;27.2842636108;2;25.2275848389;18.5;5;38.5034633875;
17;2;21.2779178619;12.5;4;27.5518820286;3;25.5510387421;18.5;4;38.5560325384;
18;2;21.3983459473;12.5;4;27.8440244198;3;25.5668106079;18.5;4;38.6096217632;
19;2;21.5298118591;12.5;4;28.1613030434;4;25.5828876495;18.5;3;38.6641939878;
20;2;21.672586441;12.5;4;28.5039470196;4;25.5992584229;18.5;3;38.7197083235;
21;2;21.8267765045;12.5;3;28.871723175;4;25.6159133911;18.5;3;38.7761198282;
22;2;21.992275238;12.5;3;29.263862133;4;25.6328353882;18.5;4;38.8333797455;
23;2;22.1687374115;12.5;3;29.6789975166;4;25.6500148773;18.5;4;38.8914358616;
24;2;22.3555488586;12.5;3;30.1151270866;4;25.6674308777;18.5;4;38.9502323866;
25;2;22.5518074036;12.5;3;30.5695996284;4;25.6850700378;18.5;5;39.0097098351;
26;2;22.7563209534;12.5;12;31.0391392708;4;25.1000003815;19.5;5;39.0698060989;
27;2;22.9676132202;12.5;12;31.5199065208;4;25.7209415436;18.5;5;39.1304554939;
28;2;23.1839580536;12.5;12;32.007601738;4;25.7391376495;18.5;5;39.1915898323;
29;2;23.403421402;12.5;12;32.4976010323;4;25.1000003815;19.5;5;39.2531387806;
30;2;23.6239204407;12.5;12;32.9851250648;4;23.7759418488;19.5;5;39.3150293827;
31;2;25.8433074951;12.5;12;33.465420723;4;25.1000003815;19.5;6;40.377187252;
32;2;27.0594387054;12.5;12;33.9339466095;4;24.8131561279;19.5;7;40.5679363012;
33;2;28.270275116;12.5;13;34.3865451813;4;24.170381546;20.5;8;40.7738375664;
34;2;29.4739456177;12.5;13;34.8195896149;4;23.2321510315;21.5;8;40.9961842299;
35;2;29.6688156128;12.5;14;35.2300891876;4;22.2988548279;22.5;8;41.2362906933;
36;2;29.8535404205;12.5;15;35.6157541275;4;21.3708877563;23.5;9;41.4954615831;
37;2;30.0270881653;12.5;15;35.9750175476;4;21.9067897797;25.5;9;41.7749540806;
38;2;30.1887588501;14.5;15;36.307009697;5;22.1000003815;27.5;10;41.7555835247;
39;2;30.3381538391;16.5;15;36.6115064621;5;23.7741241455;29.3519992828;10;41.785027504;
40;2;30.4751777649;18.5;15;36.8888463974;5;24.8470993042;31.2187995911;11;41.8608665466;
41;2;30.599981308;20.5;16;37.1398382187;5;25.1000003815;33.0989189148;11;41.9807467461;
42;2;30.7129268646;22.5;16;37.3656587601;5;26.1000003815;34.991027832;13;42.1422762871;
43;2;30.8145465851;22.5;17;37.5677556992;5;26.7363548279;36.0711364746;13;42.3429653645;
44;2;30.9054908752;22.5;18;37.747756958;5;28.6024723053;32.8065338135;15;42.5801458359;
45;2;30.9864902496;22.5;18;37.9073896408;5;27.8406257629;33.7278785706;18;42.850913763;
46;2;31.0583248138;22.5;18;38.0;5;27.5423126221;33.6570892334;18;43.1520838737;
47;2;31.1000003815;22.5;18;38.0;5;26.5560302734;35.5933837891;18;43.4801721573;
48;2;31.1000003815;22.5;18;38.0;5;26.5216255188;36.7400856018;19;43.831397295;
49;2;31.1000003815;22.5;18;38.0;5;27.4812088013;35.2647895813;20;44.2016952038;
50;2;31.1000003815;22.5;19;38.0;5;27.4669952393;35.4271850586;20;44.5867888927;
51;3;31.1000003815;22.5;17;58.0;5;27.4552974701;35.5974273682;21;44.9822568893;
52;3;32.0999984741;23.5;17;59.2000007629;5;28.4458332062;33.5598068237;21;45.3836257458;
53;3;33.0999984741;24.5;17;60.2175998688;5;29.4383468628;32.5259513855;22;45.7864909172;
54;3;33.0999984741;25.5;17;61.0579586029;5;27.4326019287;33.4954795837;22;46.186622858;
55;3;33.0999984741;26.5;16;61.736333847;5;27.4283943176;34.4680557251;23;46.5800871849;
56;3;33.0999984741;27.5;16;62.273645401;5;28.4255390167;32.4433708191;23;46.9633338451;
57;3;33.0999984741;28.5;16;62.6926937103;5;26.3319549561;34.4211578369;25;47.3332839012;
58;3;33.0999984741;29.5;17;65.1462831497;6;26.3199596405;36.2399482727;25;47.6529414654;
59;3;33.7255020142;31.0;17;67.1112232208;6;27.3091621399;35.3831710815;24;47.9533107281;
60;3;34.2337646484;32.3899993896;18;68.6567220688;6;27.4034461975;36.366973877;24;49.6398234367;
61;3;34.6410598755;33.6872596741;18;69.8570833206;6;28.7920379639;34.9623718262;26;50.9186241627;
62;3;34.9645843506;34.9097442627;21;70.5640974045;6;28.8994140625;35.3669204712;26;51.8295533657;
63;3;35.153842926;36.0;22;70.773223877;6;27.0400009155;37.5964126587;25;52.2437443733;
64;3;35.2479476929;37.0;13;70.9544582367;6;27.0400009155;38.6468849182;24;52.6296868324;
65;3;35.3295059204;38.0;13;71.0;6;28.0400009155;36.6965675354;25;52.987757206;
66;4;35.3499984741;39.0;12;71.0;5;27.0400009155;37.7453765869;25;53.3187508583;
67;4;35.3499984741;40.0;12;71.0;5;27.0400009155;38.7932281494;25;53.6237854958;
68;4;35.3499984741;40.2000007629;12;71.0;5;27.0400009155;40.7932281494;26;53.9042115211;
69;4;35.3499984741;40.2000007629;12;71.0;5;27.0400009155;42.7932281494;26;54.1615309715;
70;4;35.3499984741;40.2000007629;17;71.0;5;27.0400009155;44.7932281494;27;54.3973283768;
71;4;35.3499984741;40.2000007629;18;71.0;5;28.0400009155;43.7932281494;27;54.5059723854;
72;4;35.3499984741;40.2000007629;18;71.0;6;28.0400009155;46.7932281494;26;55.5876255035;
73;4;35.3499984741;40.2000007629;17;71.0;6;29.0400009155;49.0566444397;26;55.7436892986;
74;4;35.3499984741;40.2000007629;17;71.0;6;30.3631134033;48.0961532593;27;55.9021868706;
75;4;35.3499984741;40.2000007629;17;71.0;6;29.0400009155;50.1343307495;25;56.0632975101;
76;4;35.3499984741;40.2000007629;17;71.0;6;29.0400009155;52.1711578369;25;56.2272018194;
77;4;35.3499984741;40.2000007629;18;71.0;6;30.0400009155;50.2066268921;26;56.3940761089;
78;4;35.3499984741;40.2000007629;18;71.0;6;29.0400009155;51.240737915;26;56.5640883446;
79;4;35.3499984741;40.2000007629;17;71.0;6;29.0400009155;52.2734909058;26;56.7373931408;
80;4;35.3499984741;40.2000007629;17;71.0;7;30.0400009155;50.3049049377;27;56.9141243696;
81;4;35.3499984741;40.2000007629;17;71.0;7;29.0400009155;51.3349914551;26;57.089333415;
82;4;35.3499984741;40.2000007629;17;71.0;7;29.0400009155;52.3612289429;26;57.2182426453;
83;5;35.3499984741;38.2000007629;16;83.8767995834;6;27.0400009155;41.1599998474;27;44.4765272141;
84;5;36.3499984741;37.7000007629;16;83.8767995834;6;27.0400009155;41.1599998474;27;44.6177253723;
85;5;37.3499984741;37.9000015259;16;83.8767995834;6;27.0400009155;41.1599998474;27;44.7649240494;
86;5;37.3499984741;38.9000015259;17;83.8767995834;6;27.0400009155;41.1599998474;27;44.9179537296;
87;5;37.3499984741;39.9000015259;13;83.8767995834;6;27.0400009155;41.1599998474;27;45.0765860081;
88;5;37.3499984741;40.9000015259;14;83.8767995834;6;27.0400009155;41.1599998474;28;45.240531683;
89;5;37.3499984741;41.9000015259;14;83.8767995834;6;27.0400009155;41.1599998474;28;45.4094398022;
90;6;37.3499984741;42.9000015259;13;83.8767995834;6;27.0400009155;41.1599998474;29;45.5828983784;
91;6;38.3499984741;41.9000015259;13;83.8767995834;6;27.0400009155;41.1599998474;29;45.760436058;
92;6;37.3499984741;42.9000015259;12;84.1110544205;6;27.0400009155;41.1599998474;30;45.9613425732;
93;6;37.3499984741;43.9000015259;12;84.318857193;6;27.0400009155;42.263999939;29;46.1666653156;
94;6;37.3499984741;44.9000015259;11;84.5022764206;6;27.0400009155;42.263999939;29;46.375667572;
95;6;38.3499984741;42.9000015259;11;84.6634559631;6;27.0400009155;42.263999939;29;46.5875492096;
96;6;37.3499984741;43.9000015259;10;84.6960000992;6;27.0400009155;42.263999939;29;46.8014578819;
97;6;37.3499984741;44.9000015259;11;84.6960000992;6;27.0400009155;42.263999939;31;46.9906892776;
98;5;37.3499984741;41.9000015259;11;84.6960000992;7;27.0400009155;42.263999939;30;47.1790728569;
99;5;36.3499984741;42.9000015259;12;84.6960000992;7;27.0400009155;42.263999939;29;47.3659005165;
