Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;2;11.5999994278;16.0;3;33.0;
2;1;11.0;10.0;5;20.0;2;11.5999994278;16.0;3;33.0299999714;
3;1;11.0;10.0;5;20.0;2;11.6059999466;16.0;3;33.0605909824;
4;1;11.0;10.0;5;20.0;2;11.6121177673;16.0;3;33.091766119;
5;1;12.0;10.0;5;20.0;2;12.7275295258;16.0;3;33.1235172749;
6;1;13.0;10.0;5;20.0;2;13.7370548248;16.0;3;33.1558350325;
7;1;14.0;10.0;5;20.3999996185;2;14.7467498779;16.0;3;33.8287082911;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;15.1486129761;16.3199996948;3;34.2221269608;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;15.2666378021;16.5;3;35.942741394;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;17.1798210144;17.3250007629;4;37.1772956848;
11;1;15.8187427521;11.3658018112;5;23.4745616913;3;19.1798210144;17.9053878784;3;38.0382558107;
12;1;16.8187427521;11.7372808456;5;24.0673980713;3;21.1798210144;18.2973766327;4;38.5237107277;
13;1;17.8187427521;12.0336990356;6;24.5325260162;3;22.2491130829;18.5;4;38.6071535349;
14;1;18.8187427521;12.2662630081;6;24.892534256;3;23.2741451263;18.5;4;38.6938248873;
15;1;19.8187427521;12.446267128;6;25.0;3;24.3001480103;18.5;5;38.7837022543;
16;1;20.8187427521;12.5;6;25.0;4;25.3271102905;18.5;4;38.8767454624;
17;1;21.8187427521;12.5;6;25.0;4;25.6630249023;18.5;4;38.9728958607;
18;1;22.8187427521;12.5;6;25.0;4;25.6918697357;18.5;4;39.072075367;
19;1;23.25;12.5;6;25.0;4;25.721622467;18.5;4;39.1741857529;
20;1;23.25;12.5;6;25.0;4;25.7522563934;18.5;4;39.2791078091;
21;1;23.25;12.5;8;25.0;4;25.7837333679;18.5;4;39.3867020607;
22;1;23.25;12.5;8;25.0;4;25.8160114288;18.5;4;39.4968078136;
23;1;23.25;12.5;8;25.0;4;25.8490428925;18.5;5;39.6092438698;
24;1;23.25;12.5;8;25.0;4;25.882774353;18.5;5;39.7238094807;
25;1;23.25;12.5;8;25.0;4;25.917142868;18.5;5;39.8402848244;
26;1;23.25;12.5;9;25.0;4;25.1000003815;19.5;5;39.9584326744;
27;1;23.25;12.5;9;25.0;4;25.9875297546;18.5;5;40.0779998302;
28;2;23.25;12.5;9;25.0;4;25.1000003815;19.5;6;40.1987190247;
29;2;23.25;12.5;9;25.0;6;26.1000003815;20.0993595123;4;41.3203113079;
30;3;23.25;12.5;7;37.75;6;26.0960941315;19.5;4;41.6624884605;
31;3;24.25;12.5;7;38.3874998093;6;25.4987468719;20.5;4;42.0506714582;
32;3;25.25;12.5;8;38.9715299606;6;24.6152019501;21.5;4;42.4927703142;
33;3;26.25;12.5;8;39.4994401932;6;23.7478313446;22.5;5;42.9975581169;
34;3;27.25;12.5;8;39.9707527161;6;22.8992671967;23.5;5;43.5744657516;
35;3;28.25;12.5;8;40.3868265152;6;22.0723400116;24.5;5;44.2332069874;
