Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;2;12.3999996185;16.0;3;33.0;
2;1;11.0;10.0;5;20.0;2;13.3999996185;16.0;3;32.6932798624;
3;1;11.0;10.0;5;20.0;2;14.3078403473;15.7695999146;3;32.4546017647;
4;1;11.0;10.0;5;20.0;2;15.7068767548;15.5622396469;3;32.2819088697;
5;1;12.0;10.0;5;20.0;2;16.7670440674;15.3756160736;3;32.1737103462;
6;1;13.0;10.0;5;20.0;2;17.6521129608;15.207654953;3;32.2296288013;
7;1;14.0;10.0;5;20.3999996185;2;17.668888092;15.0992889404;3;31.8834872246;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;17.5650463104;14.7956285477;3;31.9683792591;
9;2;14.7768793106;10.3632001877;4;22.8594274521;2;17.5905132294;14.668548584;3;32.007748127;
10;2;15.2867431641;10.9097137451;4;23.8127875328;2;20.6667633057;14.5056800842;3;32.1194112301;
11;2;17.2867431641;11.3658018112;4;24.5981152058;2;22.6667613983;14.3590984344;4;32.3013153076;
12;2;19.2867431641;11.7372808456;4;25.2345055342;3;24.0314674377;14.2271747589;3;32.5508761406;
13;2;20.3439407349;12.0336990356;5;25.7443674803;3;25.1775722504;14.1084442139;4;32.864730835;
14;2;21.3640708923;12.2662630081;5;26.1502821445;3;26.3358440399;14.0015859604;4;33.2385296822;
15;2;22.3847293854;12.446267128;5;26.3048160076;3;26.9715595245;13.9054136276;3;33.6667647362;
16;2;23.4059104919;12.5;5;26.3530313969;3;27.1000289917;13.8188591003;3;34.1426796913;
17;2;24.4276065826;12.5;5;26.4023760557;3;27.2428035736;13.7409601212;4;34.6582865715;
18;2;25.4498119354;12.5;5;26.4528282881;3;27.3974876404;13.6708507538;4;35.2045035362;
19;2;25.9037723541;12.5;5;26.5043625832;3;27.5613498688;13.6077518463;6;35.7714195251;
20;2;25.9269638062;12.5;5;26.5569496155;3;27.7314243317;13.5509634018;6;36.3486595154;
21;2;25.9506263733;12.5;7;26.6105561256;4;27.9045963287;13.4998531342;6;36.9258527756;
