Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
4;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
5;1;12.0;10.0;5;20.0;2;12.6999998093;15.8719997406;5;32.5135993958;
6;1;13.0;10.0;5;20.0;2;13.6999998093;15.7567996979;5;32.2041604519;
7;1;14.0;10.0;5;20.3999996185;2;14.6612482071;15.5507202148;5;32.0403952599;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;14.612118721;15.4080486298;5;31.9170798063;
9;2;14.7768793106;10.3632001877;4;22.8194274902;2;14.5751237869;15.2796440125;5;32.7321920395;
10;2;15.2687425613;10.9097137451;4;23.8616036177;2;16.7030105591;15.6024589539;5;33.3780429363;
11;2;17.268743515;11.3658018112;4;24.7499927282;2;18.7030105591;15.8313598633;5;33.5953015089;
12;2;19.268743515;11.7372808456;4;25.5051221848;2;20.7030105591;15.8360004425;5;33.824495554;
13;2;19.8187427521;12.2493572235;5;26.1508610249;2;21.8905773163;15.8360004425;6;34.0760684013;
14;2;20.8187427521;12.509013176;5;26.7112461329;2;22.9660491943;15.8360004425;6;34.3509960175;
15;2;21.8187427521;12.7190742493;5;27.0402543545;2;24.0485267639;15.8360004425;6;34.6499989033;
16;2;22.8187427521;12.8060379028;5;27.2842636108;2;24.3950004578;15.8360004425;6;34.9734690189;
17;2;24.8187427521;12.5;5;27.5518820286;2;24.4920406342;15.8360004425;6;35.3213953972;
18;2;25.9670906067;12.5;5;27.8440244198;2;24.5964183807;15.8360004425;7;35.6932907104;
19;2;26.5298118591;12.5;6;28.1613030434;2;24.7079868317;15.8360004425;8;36.0881295204;
20;2;26.672586441;12.5;6;28.5039470196;3;24.8264389038;15.8360004425;7;36.5042996407;
21;2;26.8267765045;12.5;6;28.871723175;4;24.9512901306;15.8360004425;7;36.9395785332;
22;3;25.25;13.4679307938;5;29.263862133;4;23.5016002655;16.8360004425;7;37.3911375999;
23;3;26.25;12.5;5;29.6789975166;4;24.5016002655;15.8360004425;8;37.8555808067;
24;3;27.25;12.5;6;30.1151270866;4;23.5016002655;16.8360004425;8;38.3290214539;
25;4;25.25;13.5;5;30.5695996284;4;23.5016002655;17.8360004425;8;38.8071937561;
26;4;25.25;14.5;5;31.0391392708;4;23.5016002655;18.8360004425;8;39.2855944633;
27;4;25.25;14.9156551361;5;31.5199065208;4;24.5016002655;16.8360004425;8;39.7596473694;
28;4;25.25;15.1079626083;5;32.007601738;5;22.5514411926;17.8360004425;6;50.2248773575;
29;4;25.25;15.3030405045;5;33.4976010323;5;23.5514411926;18.8360004425;6;52.0770778656;
30;4;26.25;15.4990406036;6;34.0251250267;5;23.5514411926;21.295999527;7;52.9479737282;
31;4;27.25;15.6940498352;6;34.5466046333;5;24.5514411926;22.6667251587;7;53.7722605467;
32;4;27.25;15.8861684799;6;35.057500124;5;24.5514411926;23.8860301971;7;54.5493071079;
33;4;27.25;16.0735778809;7;35.5536526442;5;24.5514411926;25.0962257385;7;55.2772607803;
34;4;27.25;16.254617691;7;36.0314310789;5;24.5514411926;26.2964496613;9;55.9554599524;
35;4;27.25;16.4278354645;7;36.4878370762;6;24.5514411926;27.4861431122;8;56.5843040943;
36;4;27.25;16.5920352936;7;36.9205701351;6;25.0596618652;26.5197925568;9;57.1650931835;
37;4;28.25;19.5;7;37.3280489445;6;25.156578064;27.5197925568;10;57.6998485327;
38;4;29.25;21.5;7;37.7093857527;6;26.6623497009;30.5197925568;10;58.191133976;
39;4;30.25;23.5;7;38.0643347502;6;28.3200702667;32.4787559509;10;58.6418917179;
40;4;31.25;25.5;8;38.3932089806;6;28.3881874084;35.1817016602;11;58.9512124062;
41;4;32.25;27.5;8;38.6967878342;6;29.8896961212;36.5360031128;11;59.2131003141;
