Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.5391998291;
3;2;12.0;10.0;4;21.0;1;11.3078403473;15.7695999146;6;31.1244792938;
4;2;13.0;10.0;4;21.0900000334;1;11.2248954773;15.5622396469;6;30.7512321472;
5;2;15.0;10.0;4;21.1871190071;1;12.2248954773;15.3756160736;6;30.415309906;
6;2;16.5342025757;10.0;4;21.7036092281;1;13.2248954773;15.207654953;6;30.1129798889;
7;2;17.5866241455;10.1999998093;4;22.1564130783;1;14.0338935852;15.0564899445;6;29.9264812469;
8;2;17.9703845978;10.3632001877;4;23.4291926622;1;13.9779443741;14.9632406235;6;29.7586326599;
9;2;18.5431365967;10.9097137451;4;24.540822506;1;13.9275894165;14.87931633;6;30.6256103516;
10;2;19.0433712006;11.3658018112;4;25.5043385029;1;15.9779443741;15.3128051758;6;31.25233078;
11;2;21.0433692932;11.7372808456;4;26.3401436806;1;16.9779434204;15.62616539;6;31.672000885;
12;2;23.0433692932;12.0336990356;5;27.0718023777;2;18.9779434204;15.8360004425;5;32.672000885;
13;2;23.229221344;12.647154808;5;27.7228300571;2;20.9779434204;15.8360004425;6;32.6891208887;
14;2;25.229221344;12.446267128;5;28.1464314461;2;22.2830791473;15.8360004425;6;32.7063598633;
15;2;26.6451148987;12.5;4;28.4879314899;2;23.2882518768;15.8360004425;5;32.7237126827;
16;2;27.798789978;12.5;4;28.8545851707;2;23.8171138763;15.8360004425;5;32.7411741018;
17;2;28.9637851715;12.5;4;29.2456488609;2;23.5016002655;16.1567516327;6;32.7587387562;
18;2;30.1397628784;12.5;4;29.659784317;3;23.82762146;15.8360004425;5;32.7764010429;
19;2;30.3469028473;12.5;5;30.0950183868;3;23.8329200745;15.8360004425;5;32.7941553593;
