Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
94;4;16.0;56.4000015259;11;35.9755084515;3;28.7373542786;32.1200027466;18;47.6560015678;
95;4;16.0;57.4000015259;11;35.9957473278;3;26.7373542786;32.1200027466;18;47.6560015678;
96;4;16.0;58.4000015259;11;36.0;3;26.2719993591;32.1200027466;15;47.6560015678;
97;4;16.0;59.4000015259;12;36.0;3;26.2719993591;32.1200027466;14;47.6560015678;
98;4;16.4500007629;60.4000015259;13;36.0;3;26.2719993591;32.1200027466;11;47.6560015678;
99;4;16.4500007629;61.4000015259;14;36.0;3;26.2719993591;32.1200027466;11;47.6560015678;
100;4;16.4500007629;62.4000015259;14;36.0;3;26.2719993591;32.1200027466;9;47.6560015678;
101;4;17.0;60.4000015259;15;36.0;3;26.2719993591;32.1200027466;9;47.6560015678;
102;4;16.0;62.2999992371;15;36.0;3;26.2719993591;32.1200027466;9;47.6560015678;
103;4;16.0;63.2999992371;15;36.0;3;26.2719993591;32.1200027466;10;47.6560015678;
104;4;16.0;64.3000030518;16;36.0;3;26.2719993591;32.1200027466;10;47.6560015678;
105;4;16.0;65.3000030518;15;36.0;3;26.2719993591;32.1200027466;10;47.6560015678;
106;5;16.0;66.3000030518;13;41.1360001564;2;24.2719993591;27.1200008392;10;42.5200014114;
107;5;17.4500007629;68.3000030518;12;41.1360001564;2;24.2719993591;27.1200008392;10;42.5200014114;
108;5;19.4500007629;67.3000030518;12;42.8159995079;2;24.2719993591;27.1200008392;10;42.5200014114;
109;5;18.4589996338;69.4319992065;13;44.1490066051;2;24.2719993591;27.1200008392;11;42.5200014114;
110;6;18.4679965973;71.5610427856;12;45.1913292408;2;24.2719993591;27.1200008392;12;42.5200014114;
