Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;2;12.3999996185;16.0;3;33.0;
2;1;11.0;10.0;5;20.0;2;13.3999996185;16.0;3;33.0199999809;
3;1;11.0;10.0;6;20.0;2;14.3999996185;16.0;3;33.0401959419;
4;1;11.0;10.0;6;20.0;2;15.7120580673;16.0;3;33.0605818033;
5;1;12.0;10.0;6;20.0;2;16.7181739807;16.0;3;32.6172962189;
6;1;13.0;10.0;6;20.0;2;17.7234287262;15.7695999146;3;32.3057906628;
7;1;14.0;10.0;6;20.3999996185;2;17.6917381287;15.6050395966;3;32.0272930861;
8;1;14.1800003052;10.1999998093;6;20.7264003754;2;17.6081886292;15.4569358826;3;31.9482469559;
9;1;14.3268795013;10.3632001877;6;21.8194274902;2;17.5844726562;15.4001226425;3;31.8812400103;
10;1;14.8187427521;10.9097137451;6;22.7316036224;2;20.6185626984;15.3489904404;3;31.8251239061;
11;1;15.8187427521;11.3658018112;6;23.4745616913;2;22.6185626984;15.3029708862;4;31.7788653374;
12;1;16.8187427521;11.7372808456;6;24.0673980713;3;23.6508903503;15.2615537643;4;31.7415283918;
13;1;17.8187427521;12.0336990356;6;24.5325260162;3;24.6620540619;15.22427845;5;31.7122688293;
14;1;18.0396366119;12.2662630081;5;24.892534256;3;25.6734046936;15.1907310486;5;31.6903210878;
15;1;18.2016410828;12.446267128;5;25.0;3;26.5070972443;15.1605377197;5;31.6749960184;
16;1;18.25;12.5;5;25.0;3;26.5024986267;15.1333637238;5;31.6656694412;
17;1;20.2016410828;12.5;5;25.0;3;26.4997024536;15.1089076996;6;31.6617728472;
18;1;21.2016410828;12.5;5;25.0;3;26.4985332489;15.0868968964;6;31.6627933979;
19;1;22.2016410828;12.5;6;25.0;3;26.4988384247;15.0670871735;6;31.6682642698;
20;1;23.2016410828;12.5;6;25.0;3;26.5004806519;15.0492582321;6;31.677762866;
21;1;23.25;12.5;6;25.0;3;26.5033302307;15.0332126617;7;31.6909013987;
22;1;23.25;12.5;6;25.0;4;26.507270813;15.0187711716;6;31.7073286772;
23;1;23.25;12.5;6;25.0;4;26.0034637451;15.0057735443;6;31.7267247438;
24;1;23.25;12.5;6;25.0;4;26.5180168152;14.9940757751;6;31.7487970591;
25;1;23.25;12.5;7;25.0;4;25.9901275635;15.8743982315;6;31.7732764482;
26;1;23.25;12.5;7;25.0;4;25.9844436646;15.8866386414;6;31.7999157906;
27;1;23.25;12.5;7;25.0;4;26.53997612;14.9655456543;6;31.8284916878;
28;1;23.25;12.5;6;25.0;4;26.5485496521;14.9578714371;6;31.8587933779;
29;1;23.25;12.5;6;25.0;4;25.97057724;15.9293966293;6;31.8906321526;
30;1;23.25;12.5;6;25.0;4;23.97057724;16.9515323639;7;31.923828125;
31;2;24.25;12.5;5;26.0;4;22.97057724;17.9737243652;7;31.9582204819;
32;2;25.25;12.8999996185;5;26.0299999714;4;21.97057724;18.9959564209;7;31.9936571121;
33;2;25.25;12.9119997025;5;26.0605909824;4;20.97057724;20.01820755;7;32.0299973488;
34;2;25.25;12.9242362976;5;26.091766119;4;19.97057724;21.0404567719;7;32.067111969;
35;2;25.25;12.936706543;5;26.1235172749;4;19.6376094818;23.0404567719;7;33.1048793793;
36;2;25.25;12.9494066238;6;26.1558350325;4;21.6509208679;24.008026123;8;33.1914740801;
37;2;25.25;12.9623336792;6;26.1887089014;4;22.97057724;26.0050506592;8;33.2803297043;
38;2;25.25;12.9754838943;6;26.2221269608;4;23.97057724;28.0023765564;8;33.3713686466;
39;2;25.7999572754;14.9754838943;6;26.2560760975;4;24.97057724;29.9999656677;10;33.4645125866;
40;2;25.8152351379;16.9754829407;7;26.2905418873;5;25.97057724;31.1301651001;9;33.5596884489;
41;3;25.8307437897;18.9754829407;6;26.3255085945;5;28.094669342;29.9063568115;10;33.6568183899;
42;3;25.8464794159;20.9754829407;6;26.3609591722;5;27.9427604675;31.5633163452;12;33.7558271885;
43;3;25.8624305725;22.5;6;26.3968753815;5;29.1267471313;29.9030208588;13;33.8566379547;
44;3;25.25;23.0587501526;6;26.4332377911;5;28.7255439758;30.6206817627;13;33.9591698647;
45;3;25.25;23.0732955933;7;26.4700255394;5;28.7373580933;30.650970459;13;34.0633398294;
46;3;25.25;23.088010788;7;26.5072168112;5;27.9394989014;31.6823043823;14;34.1690627337;
47;3;25.25;23.1028862;7;26.5447884798;6;28.2256469727;29.8981304169;12;54.2762488127;
48;3;25.25;23.1179161072;8;26.5827163458;6;26.0449905396;33.680847168;12;55.5848022699;
49;3;25.25;23.1330871582;9;26.6209751368;6;26.0449905396;36.0104904175;12;56.7122234106;
50;4;25.25;23.1483898163;8;26.6595385075;6;26.0449905396;37.8399467468;13;57.6635714769;
51;4;25.9967918396;22.5;8;26.6983793974;6;26.0449905396;38.8075866699;15;58.453992486;
52;4;26.0142707825;22.5;8;26.7374696732;6;26.0449905396;39.7918548584;15;59.1042926311;
53;4;26.0318603516;22.5;8;26.7767804861;6;26.0449905396;40.7906074524;17;59.6371543407;
54;4;26.0495510101;22.5;8;26.8162822723;6;26.0449905396;41.8015136719;17;60.0589742661;
55;4;26.0673274994;22.5;8;26.8559447527;6;27.0;42.8238677979;18;60.1740601063;
56;4;26.0851745605;22.5;8;26.8957372904;7;28.0;43.8771743774;17;60.2895841599;
57;4;26.1030807495;22.5;8;26.9356285334;7;28.5;44.9306488037;20;60.4054093361;
58;4;26.1210327148;22.5;9;26.9755871296;7;28.5;45.9842300415;20;62.6475234032;
