Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;31.7439994812;
4;1;11.0;10.0;5;20.0;1;11.3487997055;15.8719997406;6;31.3087997437;
5;1;12.0;10.0;5;20.0;1;12.3487997055;15.6543998718;6;30.9171199799;
6;1;13.0;10.0;5;20.0;1;13.3487997055;15.4585599899;6;30.5646076202;
7;1;14.0;10.0;5;20.3999996185;2;14.4693822861;15.2823038101;5;30.8341770172;
8;2;14.6300001144;10.1999998093;4;21.7264003754;2;14.2502536774;14.9170885086;5;30.1472759843;
9;2;14.7768793106;10.3632001877;4;22.9494274855;2;14.0441827774;14.5883951187;5;29.7735359669;
10;2;15.3272428513;10.9097137451;4;24.0070346594;2;16.2454681396;14.394744873;5;29.4385825992;
11;2;17.3272418976;11.3658018112;4;24.9122858047;2;18.2454662323;14.220459938;5;29.1382038593;
12;2;19.3272438049;11.7372808456;4;25.6857330799;2;20.2454662323;14.0636034012;5;28.869238615;
13;2;20.5469932556;12.0336990356;5;26.3512378931;2;21.2575645447;13.9224319458;5;28.6285479069;
14;2;21.6371631622;12.2662630081;5;26.9327886105;2;22.2615909576;13.7953777313;5;28.4133052826;
15;2;22.7368564606;12.446267128;5;27.2842636108;2;22.5239925385;13.6810293198;5;28.2209647894;
16;2;23.846660614;12.5;5;27.5518820286;2;22.4662895203;13.5781154633;7;28.04923594;
17;2;24.9670906067;12.5;5;27.8440244198;2;22.4147701263;13.4854927063;7;27.8960590363;
18;2;26.0985527039;12.5;5;28.1613030434;2;22.3688163757;13.402132988;7;27.7595764399;
19;2;26.672586441;12.5;6;28.5039470196;2;22.32787323;13.3271093369;7;27.6381156445;
20;2;26.8267765045;12.5;6;28.871723175;2;22.2914352417;13.2595872879;8;27.5301756859;
21;2;26.992275238;12.5;6;29.263862133;2;22.2590522766;13.1988182068;9;27.4344006777;
22;2;27.1687374115;12.5;6;29.6789975166;2;22.2303199768;13.1441259384;9;27.3495718241;
23;2;27.3555488586;12.5;6;30.1151270866;3;22.204870224;13.0949029922;9;27.2745906115;
24;2;27.5518074036;12.5;6;30.5695996284;3;21.8303604126;13.637295723;9;27.2084692717;
25;2;27.7563209534;12.5;6;31.0391392708;3;22.1625404358;13.0107307434;9;27.1503189802;
26;2;27.9676132202;12.5;7;31.5199065208;3;21.7849082947;13.5751590729;9;27.0993387699;
27;2;28.1839580536;12.5;8;32.007601738;4;20.9889774323;13.5010995865;7;42.0548058748;
28;3;28.403421402;12.5;7;32.4976010323;4;19.9889774323;14.50735569;7;42.7660719156;
29;3;28.6239204407;12.5;7;32.9851250648;4;19.9889774323;15.5136041641;7;43.4019259214;
30;3;28.8433074951;12.5;7;33.465420723;4;18.9889774323;17.5198440552;7;43.9610080719;
31;3;29.0594387054;12.5;7;33.9339466095;4;17.9889774323;19.5260734558;7;44.4453670979;
32;3;29.270275116;12.5;7;34.3865451813;4;16.9889774323;21.5322933197;7;44.8595865965;
33;3;29.4739456177;12.5;8;34.8195896149;4;16.0;23.5384979248;8;45.2099132538;
34;3;25.4739456177;14.5;9;35.2300891876;4;16.0;25.5446891785;8;45.5034561157;
35;3;27.4739456177;16.5;9;35.6157541275;4;17.0;24.5508613586;8;45.7459800243;
36;3;29.4739456177;18.5;9;35.9750175476;4;16.0;26.5562896729;9;45.8406951427;
37;3;30.1887588501;20.5;10;36.307009697;4;16.0;28.5562896729;9;45.8204257488;
38;3;30.3381538391;22.5;11;36.6115064621;4;17.0;27.5562915802;9;45.8021838665;
39;4;30.4751777649;22.5;8;65.6388463974;4;17.0;26.5562896729;9;46.7857654095;
40;4;31.599981308;23.5;10;67.9023389816;4;17.0;29.0162906647;10;46.9177531004;
41;5;32.712928772;24.5;9;69.6624383926;4;19.0;28.0838012695;10;47.0710756779;
42;5;32.8145446777;25.5;9;70.9798154831;4;20.0;31.183801651;11;47.2477486134;
