Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;10.8880004883;14.720000267;4;29.4400005341;
2;1;11.0;10.0;5;20.0;1;10.8880004883;14.720000267;6;29.235200882;
3;1;11.0;10.0;5;20.0;1;10.8470401764;14.617600441;6;29.0508804321;
4;1;11.0;10.0;5;20.0;1;10.8101758957;14.5254402161;6;28.7211532593;
5;1;12.0;10.0;5;20.0;1;11.8101758957;14.3605766296;6;28.4243984222;
6;1;13.0;10.0;5;20.0;1;12.8101758957;14.2121992111;6;28.1573181152;
7;1;14.0;10.0;5;20.3999996185;1;13.4471950531;14.0786590576;6;27.9974269867;
8;1;14.1800003052;10.1999998093;5;20.7264003754;2;13.6992282867;13.9987134933;5;28.8535232544;
9;1;14.3268795013;10.3632001877;5;21.8194274902;2;13.6560573578;13.9267616272;5;29.6840780973;
10;1;14.8187427521;10.9097137451;5;22.7316036224;2;13.9052228928;14.3339910507;5;30.3050535917;
11;2;16.8187427521;11.3658018112;4;24.4745616913;2;16.6608867645;14.6363830566;5;30.7618420124;
12;2;18.8187427521;11.7372808456;4;25.1973980665;2;18.6608848572;14.8566360474;5;30.8425377607;
13;2;20.3272438049;12.0336990356;5;25.8079570532;2;19.6755371094;14.8887996674;5;30.8589874506;
14;2;21.3926868439;12.2662630081;5;26.3302583694;2;20.6804733276;14.8887996674;4;30.8755133152;
15;2;22.465719223;12.446267128;5;26.6183350086;2;21.6854305267;14.8887996674;4;30.8921103477;
16;2;23.5469932556;12.5;7;26.8187118769;2;22.6904087067;14.8887996674;6;30.908773303;
17;3;24.6371631622;12.5;5;30.941855669;2;23.2726325989;14.8887996674;6;30.9254968166;
18;3;26.7368564606;12.5;5;31.5798640251;2;22.9332809448;15.233168602;6;30.9413353205;
19;3;28.2779197693;12.5;5;32.2643444538;2;23.2824020386;14.8887996674;6;30.9572080374;
20;3;29.3983459473;12.5;4;32.9941585064;2;22.9332809448;15.242682457;6;30.9731099606;
21;3;30.5298118591;12.5;5;33.7672171593;2;22.9332809448;15.2474527359;8;30.9890362024;
22;3;31.1952476501;12.5;5;34.5804264545;2;22.9332809448;15.2522306442;8;31.004981637;
23;3;31.5611915588;12.5;5;35.4296736717;2;22.9332809448;15.2570142746;8;31.0209412575;
24;3;31.9433517456;12.5;5;36.3098583221;2;22.9332809448;15.5104703903;8;31.0369099379;
25;3;32.3394355774;12.5;5;37.214972496;2;22.9332809448;15.5184545517;10;31.0528826714;
26;4;32.7467384338;12.5;4;38.138229847;2;22.9332809448;15.5264415741;10;31.068854332;
27;4;33.1622047424;12.5;4;39.0722346306;2;22.9332809448;15.5344276428;10;31.0848196745;
28;4;33.5825042725;12.5;4;40.0091948509;2;22.9332809448;15.5424098969;11;31.1007738113;
29;4;34.0041351318;12.5;5;40.9411511421;2;22.9332809448;15.5503864288;11;31.1167114973;
30;5;34.4235191345;12.5;4;41.8602218628;2;22.9332809448;15.5583553314;12;31.1326277256;
31;5;34.8371009827;12.5;4;42.7588467598;2;22.9332809448;15.5663137436;12;31.1485174894;
32;5;35.241481781;12.5;4;43.6300139427;2;22.9332809448;15.5742588043;13;31.164375782;
33;5;35.6335067749;12.5;3;44.4674577713;2;23.349313736;14.8887996674;13;31.1801975965;
34;5;36.0103569031;15.5;3;45.2658205032;2;22.9332809448;15.590098381;13;31.1959779263;
35;5;36.3696212769;18.5;3;46.0207681656;2;22.9332809448;15.5979890823;13;31.2117120028;
36;5;36.7093467712;21.5;3;47.7290525436;2;22.9332809448;15.6058559418;13;31.2273949385;
37;5;38.0280761719;25.5;3;48.4085240364;2;22.9332809448;15.613697052;13;31.2430220842;
38;5;39.324836731;29.5;3;49.0382905006;2;23.3729076385;14.8887996674;13;31.2585886717;
39;5;40.0672302246;30.5;3;49.6182438135;2;23.3775787354;16.8887996674;14;31.2740900517;
40;5;40.3282089233;31.5;6;50.1491459608;2;23.3822288513;18.8887996674;14;31.2895216942;
41;5;40.5671157837;32.5;7;50.6324989796;2;23.3868579865;20.8887996674;15;31.3048791885;
42;6;40.7846221924;32.5;6;51.0116580725;2;23.3914642334;22.8887996674;16;31.3052793741;
43;6;40.9552459717;32.5;8;51.283727169;2;23.3915843964;24.8887996674;16;31.3052793741;
44;6;41.0776748657;32.5;8;51.5307796001;2;23.3915843964;24.8887996674;17;31.3052793741;
45;6;40.6645469666;32.9660491943;9;51.7542550564;2;22.9332809448;25.652639389;17;31.3052793741;
46;6;40.7554931641;32.9746017456;9;51.9557734728;2;22.9332809448;25.652639389;17;31.3052793741;
47;7;40.8364906311;32.9832077026;7;56.5520111322;2;22.9332809448;25.652639389;17;31.3052793741;
48;8;41.9083251953;33.9918670654;6;70.5746686459;2;22.9332809448;25.652639389;18;31.3052793741;
49;8;42.9500007629;38.0005722046;6;73.2801403999;2;22.9332809448;25.652639389;19;31.3052793741;
50;8;44.5755004883;42.5093269348;7;75.6412655115;2;22.9332809448;25.652639389;20;31.3052793741;
51;9;45.0837669373;46.9081192017;6;77.689027667;2;22.9332809448;25.652639389;21;31.3052793741;
52;9;45.4910583496;51.214214325;7;79.4599854946;2;22.9332809448;25.652639389;21;31.3052793741;
53;9;45.9645843506;54.44556427;9;80.8139730692;2;22.9332809448;25.652639389;21;31.3052793741;
54;9;47.153842926;55.7277984619;9;81.7647227049;2;22.9332809448;25.652639389;21;31.3052793741;
55;9;48.2479476929;55.7807006836;10;82.626388073;2;22.9332809448;25.652639389;22;31.3052793741;
56;9;47.3295059204;56.8362503052;10;83.2962226868;2;22.9332809448;25.652639389;22;31.3052793741;
57;9;47.3295059204;58.8452148438;11;84.8701652288;2;22.9332809448;25.652639389;22;31.3052793741;
58;9;49.3295059204;62.8541946411;12;85.4797914028;2;22.9332809448;25.652639389;22;31.3052793741;
59;9;50.3295059204;66.8631896973;12;86.0004646778;2;22.9332809448;25.652639389;22;31.3052793741;
60;9;50.3295059204;70.8721847534;14;86.3797194958;2;22.9332809448;25.652639389;23;31.3052793741;
61;9;50.3295059204;74.881187439;15;86.766605258;2;22.9332809448;25.652639389;23;31.3052793741;
62;9;50.5999984741;77.2266540527;16;87.1611045599;2;22.9332809448;25.652639389;25;31.3052793741;
63;10;51.5999984741;79.3010482788;16;87.5631422997;2;22.9332809448;25.652639389;25;31.3052793741;
64;11;52.5999984741;81.3779144287;15;87.9725754261;2;22.9332809448;25.652639389;26;31.3052793741;
65;11;53.5999984741;82.8136367798;16;88.3891841173;2;22.9332809448;25.652639389;26;32.348952651;
66;11;54.5999984741;85.5384597778;16;88.8126621246;2;21.3996696472;25.8887996674;26;33.1143028736;
67;11;54.7999992371;87.6217880249;17;89.2426098585;2;20.4077701569;26.8887996674;26;33.6645766497;
68;11;54.7999992371;88.7068634033;19;89.678530097;2;20.9332809448;26.8322887421;27;33.82774508;
69;11;54.7999992371;88.9023666382;20;91.0713763237;2;21.9332809448;26.9138717651;27;33.8548293114;
70;11;55.7999992371;90.0653762817;20;92.5102787018;2;22.9332809448;26.9274139404;27;33.8819116354;
71;11;57.7999992371;92.2326431274;21;93.0201593637;2;21.4402542114;27.0960006714;29;33.9073162079;
72;11;58.7999992371;94.4037628174;21;93.5429874659;2;20.4478759766;28.0960006714;29;33.9326668978;
73;11;58.7999992371;96.5782775879;20;94.0777398348;2;19.4554805756;29.0960006714;29;33.9579509497;
74;11;56.7999992371;105.352012634;22;94.6232969761;2;18.4630661011;30.0960006714;28;33.9831557274;
75;11;57.7999992371;104.333152771;23;95.1784555912;2;18.9332809448;28.9915771484;28;34.0082688332;
76;11;54.7999992371;108.557853699;23;95.7419401407;2;17.4781608582;29.0960006714;28;34.0332778692;
77;11;53.7999992371;111.907646179;24;96.3124181032;2;16.4856643677;30.0960006714;29;34.0581707954;
78;11;54.7999992371;109.26234436;24;96.8885146379;2;15.4931316376;31.0960006714;29;34.0829356909;
79;13;51.7999992371;113.574279785;23;97.4688271284;2;14.5672798157;32.0960006714;29;34.1075609922;
80;13;50.7999992371;116.731681824;23;98.0519434214;2;14.5746679306;33.0960006714;29;34.1320352554;
81;13;51.7999992371;115.983711243;25;99.7318876982;2;14.5820102692;34.0960006714;30;34.156347394;
82;13;48.7999992371;121.125305176;26;101.518868208;2;15.0;33.0781745911;28;34.1804866791;
83;14;47.7999992371;126.10684967;24;103.402466297;2;14.5965461731;33.0960006714;28;34.2044425011;
84;14;48.7999992371;123.471481323;24;105.36904788;2;14.0;34.0960006714;28;34.2282049656;
85;14;46.2000007629;129.369720459;25;108.402150154;2;14.0;35.0960006714;29;34.2517640591;
86;14;47.2000007629;136.2862854;25;111.543107748;3;14.0;36.0960006714;19;50.2751104832;
87;14;53.2000007629;133.175354004;26;113.774835825;3;16.0;35.0960006714;19;51.0982344151;
88;14;54.2720298767;135.900283813;28;116.019868255;3;18.0;35.0960006714;19;51.8267295361;
89;14;54.3000946045;141.637954712;29;119.258327365;3;20.0;35.0960006714;19;52.4611005783;
90;14;58.3282051086;142.380447388;30;121.591670275;3;22.0;35.0960006714;20;53.005774498;
91;15;58.3563308716;149.119873047;30;123.896425009;3;24.0;35.0960006714;21;53.4397842884;
92;15;60.3844299316;152.848724365;30;126.159608006;3;23.0;34.1880455017;21;53.8008315563;
93;15;62.4124794006;153.56022644;31;128.37091279;3;23.0;35.1514053345;21;54.0981988907;
94;15;61.4404335022;160.248565674;33;130.522660136;3;22.0;36.1211853027;21;54.341067791;
95;16;63.4682617188;163.540527344;32;132.609579444;3;21.0;37.0964622498;21;54.3417794704;
96;16;66.4959335327;160.717559814;33;134.628468037;3;21.0;38.0960006714;21;54.3382589817;
97;16;65.5234069824;164.013244629;33;137.577799916;3;21.0;39.0960006714;22;54.3350903988;
98;16;71.8242034912;172.955093384;35;139.497339725;3;21.0;40.0960006714;22;54.3322386742;
99;16;75.03855896;173.32975769;37;141.340292215;3;21.0;41.0960006714;23;54.3233807087;
100;16;75.6764297485;176.41696167;41;142.966666937;3;21.0;42.0960006714;24;54.3154087067;
101;17;74.458442688;184.813827515;42;145.552308917;3;21.0;43.0960006714;24;54.3082337379;
102;18;77.055229187;188.20211792;42;147.10036552;3;22.0;41.0960006714;24;54.3017764091;
103;18;77.5910797119;191.580078125;45;148.463555813;3;21.0;42.0960006714;24;54.2909314632;
104;18;81.8068389893;191.558685303;45;149.807304502;3;21.0;43.0960006714;25;54.2811710835;
105;18;86.969581604;192.928314209;47;151.127909303;3;22.0;41.0960006714;25;54.2723867893;
106;20;93.0962142944;194.337997437;46;152.422087073;3;21.0;42.0960006714;26;54.2644808292;
107;21;95.1529464722;194.587371826;46;154.686909914;3;21.0;43.0960006714;26;54.2573654652;
108;21;102.260742188;192.73928833;46;156.979743481;3;22.0;41.0960006714;27;54.2509617805;
109;22;109.714050293;192.080566406;45;159.581167459;3;21.0;42.0960006714;27;54.2411718369;
110;22;115.794242859;191.644088745;48;161.990909457;3;21.0;43.0960006714;27;54.2323608398;
111;22;120.173614502;191.172546387;49;164.217106223;3;22.0;41.0960006714;27;54.2244310379;
112;22;125.433731079;191.667541504;49;166.271493912;3;21.0;42.0960006714;27;54.2172942162;
113;22;130.680999756;191.131057739;49;169.137827158;3;21.0;43.0960006714;28;54.2108709812;
114;22;136.912994385;191.976211548;52;170.741042256;3;21.0;44.0960006714;26;54.2050900459;
115;24;141.124588013;193.617950439;50;173.034633875;3;21.0;45.0960006714;26;54.1998872757;
116;24;145.876495361;197.921112061;54;174.141179562;3;21.0;46.0960006714;27;54.1952047348;
117;25;150.522994995;202.146484375;55;175.199350357;4;21.0;47.0960006714;28;54.1909905672;
118;25;154.251556396;206.370391846;56;176.153712869;4;21.0;48.0960006714;28;54.1871978045;
119;25;155.665054321;209.592315674;56;177.096282005;4;21.0;49.0960006714;30;54.1837842464;
120;25;153.032577515;220.289413452;59;178.026089668;4;22.0;47.0960006714;30;54.1807121038;
121;25;149.423370361;230.465896606;60;179.942548156;4;21.0;48.0960006714;28;54.1779471636;
122;25;146.767700195;243.374710083;60;181.965398192;4;21.0;49.0960006714;28;54.1754586697;
