Turn;Planet_count_KI_1_SP_CRAY;Research_KI_1_SP_CRAY;Industry_KI_1_SP_CRAY;Ships_KI_1_SP_CRAY;Population_KI_1_SP_CRAY;Planet_count_KI_6_SP_TRITH;Research_KI_6_SP_TRITH;Industry_KI_6_SP_TRITH;Ships_KI_6_SP_TRITH;Population_KI_6_SP_TRITH;
1;1;11.0;10.0;4;20.0;1;11.3999996185;16.0;4;32.0;
2;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
3;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
4;1;11.0;10.0;5;20.0;1;11.3999996185;16.0;6;32.0;
5;1;12.0;10.0;5;20.0;1;12.3999996185;16.0;6;32.0;
6;1;13.0;10.0;5;20.0;1;13.3999996185;16.0;6;32.0;
7;1;14.0;10.0;5;20.3999996185;1;14.3999996185;16.0;6;32.6399993896;
8;1;14.1800003052;10.1999998093;5;20.7264003754;1;14.7919998169;16.3199996948;6;33.0;
9;2;14.7768793106;10.3632001877;4;22.8194274902;1;14.8999996185;16.5;6;34.6500015259;
10;2;15.2687425613;10.9097137451;4;23.8616036177;1;16.7919998169;17.3250007629;6;35.8107757568;
11;2;17.268743515;11.3658018112;4;24.7499927282;1;17.7919998169;17.9053878784;6;36.5947532654;
12;2;19.268743515;11.7372808456;4;25.5051221848;1;18.7919998169;18.2973766327;6;37.0;
13;2;20.465719223;12.0336990356;5;26.1508610249;1;19.7919998169;18.5;7;37.0;
14;2;20.8187427521;12.509013176;5;26.7112461329;1;20.7919998169;18.5;7;37.0;
15;2;21.8187427521;12.7190742493;5;27.0402543545;1;21.7919998169;18.5;7;37.0;
16;2;23.7368564606;12.5;5;27.2842636108;1;22.7919998169;18.5;7;37.0;
17;2;24.846660614;12.5;5;27.5518820286;1;23.1000003815;18.5;8;37.0;
18;2;25.9670906067;12.5;5;27.8440244198;1;23.1000003815;18.5;8;37.0;
19;2;26.5298118591;12.5;6;28.1613030434;2;23.1000003815;18.5;7;37.0;
20;2;26.672586441;12.5;6;28.5039470196;2;23.1000003815;18.5;7;37.0;
21;2;25.25;13.3759870529;6;28.871723175;2;23.1000003815;18.5;7;37.0;
22;2;25.25;12.5;6;29.263862133;2;23.1000003815;18.5;8;37.0;
23;2;25.25;12.5;6;29.6789975166;2;23.1000003815;18.5;9;37.0;
24;2;25.25;12.5;6;30.1151270866;2;23.1000003815;18.5;9;37.0;
25;2;25.25;12.5;6;30.5695996284;2;23.1000003815;18.5;9;37.0;
26;2;25.25;12.5;6;31.0391392708;2;23.1000003815;18.5;10;37.0;
27;2;25.25;12.5;6;31.5199065208;3;24.1000003815;18.5;10;38.0;
28;2;25.25;12.5;6;32.007601738;3;25.1000003815;19.2000007629;10;38.0342400074;
29;2;25.25;12.5;5;32.4976010323;3;25.1000003815;18.5;11;38.0692982674;
30;2;25.25;12.5;3;32.9851250648;3;25.1000003815;18.5;11;38.1051700115;
31;2;25.25;12.5;3;33.465420723;3;25.1000003815;19.2736186981;10;38.1418486834;
32;2;25.25;12.5;3;33.9339466095;3;25.1000003815;19.2992935181;10;38.1793259382;
33;2;25.25;12.5;4;34.3865451813;3;25.1000003815;19.3255271912;10;38.2175911665;
34;2;25.25;12.5;4;34.8195896149;3;25.1000003815;19.3523139954;10;38.2566320896;
35;2;25.25;12.5;5;35.2300891876;3;25.1000003815;19.3796424866;11;38.2964342833;
36;2;25.25;12.5;5;35.6157541275;3;25.1000003815;19.4075031281;12;38.3369811773;
37;2;25.25;14.5;5;35.9750175476;3;25.5010948181;21.4075050354;11;38.378254056;
38;2;25.25;16.5;6;36.307009697;3;25.5134773254;23.4075050354;12;38.4202321768;
39;2;25.25;18.5;6;36.6115064621;3;25.5260696411;25.4075050354;13;38.4628926516;
40;2;25.25;20.5;6;36.8888463974;3;25.5388679504;27.4075050354;12;38.5062104464;
41;2;26.25;22.5;6;37.1398382187;3;25.5518627167;28.5;12;38.5501585007;
42;2;27.25;22.5;6;37.3656587601;3;25.1000003815;28.5;13;38.5947076082;
43;2;28.25;22.5;6;37.5677556992;3;25.1000003815;28.5;13;38.6398265362;
44;2;29.25;22.5;7;37.747756958;4;25.1000003815;28.5;12;38.6854821444;
45;2;30.25;22.5;7;37.9073896408;4;25.1000003815;28.5;13;38.7316393852;
