Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
3;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;3;17.25;
5;1;10.0;10.0;5;20.0;1;12.8999996185;8.625;3;17.25;
6;1;11.0;10.0;5;20.0;1;13.8999996185;8.625;3;17.25;
7;1;11.0;10.0;5;20.3999996185;1;14.8999996185;8.625;3;17.5949993134;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;15.5569992065;8.79749965668;3;17.8861961365;
9;1;11.2179203033;10.3632001877;3;20.9903717041;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;11.597111702;10.4951858521;2;23.0419120789;2;16.8000278473;9.3333568573;3;20.3355960846;
11;2;11.9125738144;11.0209560394;2;23.9543504715;2;18.8000278473;9.6677980423;3;20.8491126895;
12;2;12.1863059998;11.4571752548;2;24.7025904655;2;20.2000274658;9.94955635071;3;21.8688919544;
13;2;14.9245738983;11.8107032776;3;25.3068172932;2;21.2000274658;10.4819459915;3;22.726926744;
14;2;16.9245738983;12.0916318893;3;25.789717555;2;22.1174545288;10.9312133789;2;23.4310830832;
15;2;17.9627056122;12.3113050461;3;26.1736010313;2;22.5618209839;11.3015165329;2;23.9965732694;
16;2;18.9761257172;12.4808797836;3;26.2577478886;2;22.9207954407;11.6006641388;2;24.4423676729;
17;2;19.9898986816;12.5;3;26.3048160076;2;23.2059898376;11.8383235931;2;24.7883122563;
18;2;21.0040187836;12.5;3;26.3530313969;2;23.4294967651;12.0245819092;2;24.9652335644;
19;2;21.9059104919;12.5;3;26.4023760557;2;23.5499992371;12.125;2;24.9437102079;
20;2;21.9207134247;12.5;3;26.4528282881;2;23.5499992371;12.125;2;24.9243391752;
21;2;21.9358482361;12.5;3;26.5043625832;2;25.5499992371;12.125;3;24.9069052339;
22;2;21.9513092041;12.5;4;26.5569496155;2;26.5499992371;12.125;3;24.8912147284;
23;2;21.9670848846;12.5;4;26.6105561256;2;27.5499992371;12.125;3;24.8770932555;
24;2;21.9831676483;12.5;5;26.6651450396;2;28.5499992371;12.125;2;24.8643839359;
25;3;21.5;12.9162864685;4;26.72067523;2;28.5499992371;12.125;2;24.8529455662;
26;3;21.5;12.9301691055;4;26.7771017551;2;28.5499992371;12.125;1;24.8426510096;
27;3;20.0331306458;13.5;4;26.8343759775;2;28.5499992371;12.125;1;24.8333858848;
28;3;19.0503120422;14.5;4;26.8924454451;2;28.5499992371;12.125;1;24.8250473142;
29;3;18.0677337646;15.5;4;26.9512542486;2;28.5499992371;12.125;2;24.8175425529;
30;3;17.0853767395;16.5;4;27.0107431412;3;28.5499992371;12.125;1;24.8107882738;
31;3;16.1032218933;17.5;4;27.0708494186;3;28.5499992371;12.125;1;24.8047094345;
32;3;15.121254921;18.5;5;27.1315076351;3;28.5499992371;12.125;1;24.799238503;
33;3;14.6394519806;19.5;4;27.1926498413;3;28.5499992371;12.125;1;24.7943146229;
34;3;14.6577949524;20.5;4;27.2542052269;3;28.5499992371;12.125;1;24.7898831367;
35;3;14.6762619019;21.5;4;27.3161010742;3;28.5499992371;14.125;1;24.7858948112;
36;3;15.6948299408;19.5;4;27.3782629967;3;28.5499992371;16.125;1;24.7823053598;
37;3;14.7134790421;20.5;4;27.4406147003;3;28.5499992371;18.125;1;24.7790748477;
38;3;14.7321844101;21.5;5;27.5030794144;3;28.5499992371;20.125;1;24.7761673927;
39;3;15.7509241104;19.5;6;27.5655794144;3;28.5499992371;22.125;1;24.7735506296;
40;3;14.7696743011;20.5;6;27.628036499;3;28.5499992371;22.125;2;24.7711955905;
41;3;14.7884111404;21.5;6;27.690372467;3;28.5499992371;22.125;2;24.7690760493;
42;3;15.8071117401;19.5;6;27.7525100708;3;28.5499992371;22.125;2;24.7671684623;
43;3;14.825753212;20.5;7;27.8143725395;3;29.5499992371;23.125;1;25.7654516101;
44;3;14.8443117142;21.5;7;27.8758842945;3;30.5499992371;24.125;1;25.7789064646;
45;3;15.8627653122;19.5;9;27.936971426;3;31.1589984894;25.125;1;25.792588532;
46;3;14.8810911179;20.5;9;27.9975619316;3;31.1680431366;26.125;2;25.8064783216;
47;3;14.899269104;21.5;10;28.0575861931;3;31.1771278381;27.125;2;25.8205575347;
48;3;15.9172763824;20.5;10;28.1169772148;3;31.1862506866;27.125;2;25.8348093033;
49;3;16.935092926;20.5;10;28.1756706238;3;31.1954097748;27.125;4;25.8492180109;
50;3;17.0;20.5;12;28.2336053848;3;31.2046031952;27.125;5;25.8637689948;
51;3;18.0;21.5;12;28.2907235622;3;31.2138271332;27.125;5;25.8784487247;
52;3;19.0;22.5;14;28.346971035;3;31.223077774;27.125;5;25.8932442069;
53;3;20.0;23.5;14;28.4022974968;3;31.2323532104;27.125;5;25.9081435204;
54;3;22.0;22.5;15;28.4566559792;3;31.2416534424;27.125;5;25.923135221;
55;3;22.5369968414;22.5;15;28.5100040436;3;31.2509708405;27.125;6;25.93820858;
56;3;21.5;23.5;16;28.5623030663;3;31.2603054047;27.125;6;26.8986049294;
57;3;22.5;22.5;16;28.6135182381;3;31.8312606812;27.5796871185;6;26.834785223;
58;3;21.5;23.5;17;28.6636190414;3;31.7876224518;27.5217170715;6;26.7836427689;
59;3;22.5;22.5;18;28.7125790119;3;31.7515239716;27.4695472717;6;26.7440008521;
60;4;22.6137733459;22.5;17;28.7603754997;3;31.7222633362;27.4225921631;6;26.7147943377;
61;4;22.628112793;22.5;17;28.8069901466;3;31.6991958618;27.3803329468;7;26.6950618625;
62;5;21.5;23.5;15;48.8524079323;3;31.6817512512;27.342300415;9;26.6839324832;
63;5;23.5;23.5;15;50.0966186523;3;31.6694030762;27.3080692291;10;26.6806179285;
64;5;24.6689853668;24.5;15;51.1572122574;3;31.6616802216;27.2772636414;10;26.6843993068;
65;5;25.6818847656;25.5;16;52.0393462181;3;31.6581497192;27.2495365143;10;26.6946251392;
66;5;26.6944160461;26.5;16;52.736333847;3;31.6584243774;27.2245826721;11;26.710703969;
67;5;27.7000007629;27.5;16;53.273645401;3;31.6621513367;27.2021255493;10;26.7320948839;
68;5;28.7000007629;27.5;16;53.6926937103;3;31.6689987183;27.1819114685;10;26.7583034635;
69;5;29.7000007629;27.5;16;55.0;3;31.6786804199;27.1637210846;11;26.788880229;
70;5;31.3250007629;28.5;16;55.0499999523;3;28.5964660645;29.0921382904;11;26.8234093189;
71;5;32.3250007629;29.5;17;56.5119748116;3;29.5964660645;28.087890625;11;26.8615123034;
72;6;32.7480010986;31.125;17;57.7100685835;3;27.5964660645;29.1150169373;11;26.9028409719;
73;6;33.0912361145;32.6171875;17;58.6782413721;3;28.5964660645;28.117181778;11;26.9470732808;
74;6;33.3648910522;33.9937896729;18;59.4572067261;3;29.5964660645;28.1340103149;11;26.9939103723;
75;6;33.5811691284;34.2754020691;18;62.0489355326;3;27.5964660645;29.1617622375;8;27.0430780649;
76;6;34.2618560791;34.9105415344;18;64.1027531624;3;28.5964660645;28.1712989807;7;27.0943197608;
77;6;34.7967147827;35.3845367432;18;65.7127056122;3;29.5964660645;28.1914920807;6;27.1473988891;
78;6;35.2113571167;35.7277526855;19;67.9744361639;3;27.5964660645;28.070476532;6;27.2020949125;
79;7;36.5317802429;36.9706687927;18;68.6352527142;3;28.5964660645;28.0570869446;5;27.2582017779;
80;7;37.6637878418;38.0;18;69.0635024309;3;29.5964660645;27.0513782501;5;27.315528214;
81;7;35.7364730835;40.0;19;69.4975861311;3;27.5964660645;29.0513782501;5;27.3738924265;
82;7;34.8076972961;42.0;19;69.9367768764;3;28.5964660645;28.303478241;5;27.4331279397;
83;7;33.877155304;44.0;20;70.3804106712;3;29.5964660645;28.3274078369;5;27.4930784702;
84;7;32.9445648193;45.7624664307;20;70.8278907537;3;27.5964660645;29.3554019928;5;27.5535939932;
85;7;32.0096817017;46.8270835876;21;72.2786868811;3;28.5964660645;28.3761482239;5;27.6145388484;
86;7;32.7722930908;48.8961105347;21;72.7623310089;3;29.5964660645;28.4008178711;6;27.6757825613;
87;8;33.8322257996;50.9696617126;20;73.2489988804;3;27.5964660645;29.4283294678;6;27.7372037172;
