Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_SCYLIOR;Research_KI_6_SP_SCYLIOR;Industry_KI_6_SP_SCYLIOR;Ships_KI_6_SP_SCYLIOR;Population_KI_6_SP_SCYLIOR;
1;1;9.0;10.0;4;20.0;1;11.8999996185;8.625;4;17.25;
2;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;5;17.25;
3;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
4;1;9.0;10.0;5;20.0;1;11.8999996185;8.625;4;17.25;
5;1;10.0;10.0;5;20.0;1;12.8999996185;8.625;4;17.25;
6;1;11.0;10.0;5;20.0;1;13.8999996185;8.625;4;17.25;
7;1;11.0;10.0;5;20.3999996185;1;14.8999996185;8.625;4;17.5949993134;
8;2;11.4200000763;10.1999998093;2;21.7264003754;1;15.5569992065;8.79749965668;4;17.8861961365;
9;2;11.5179204941;10.3632001877;2;22.0903717279;1;15.7317180634;8.94309806824;4;18.6667137146;
10;2;11.6271114349;10.4951858521;2;23.2838120461;1;16.2000274658;9.3333568573;4;19.3355960846;
11;2;11.9851436615;11.0209560394;2;24.3146933317;1;17.2000274658;9.6677980423;4;19.8991127014;
12;2;13.9851436615;11.4571752548;2;25.1981878281;1;18.2000274658;9.94955635071;4;20.3669185638;
13;2;15.9851436615;11.8107032776;3;25.9559320211;1;19.2000274658;10.1834592819;4;20.7504444122;
14;2;17.1443748474;12.0916318893;3;26.6120283604;1;20.2000274658;10.3752222061;4;21.0616092682;
15;2;18.209400177;12.3113050461;3;27.1901185513;1;21.2000274658;10.5308046341;5;21.25;
16;2;19.2810821533;12.4808797836;3;27.4906733036;1;22.2000274658;10.625;5;21.25;
17;2;20.3597755432;12.5;3;27.7773330212;1;23.2000274658;10.625;5;21.25;
18;2;21.4457740784;12.5;3;28.0890238285;1;24.2000274658;10.625;5;21.25;
19;2;22.4267082214;12.5;4;28.4260663986;1;24.75;10.625;5;21.25;
20;2;22.5278205872;12.5;4;28.788336277;1;24.75;10.625;5;21.25;
21;2;22.6365013123;12.5;4;29.1751885414;1;24.75;10.625;6;21.25;
22;2;22.7525558472;12.5;4;29.585392952;1;24.75;10.625;6;21.25;
23;2;22.875617981;12.5;4;30.0170898438;1;24.75;10.625;7;21.25;
24;2;23.0051269531;12.5;4;30.4677705765;1;24.75;10.625;7;21.25;
25;2;21.5;13.5;4;30.9342932701;1;24.75;10.625;7;21.25;
26;2;21.5;13.9835729599;6;31.4129357338;1;24.75;10.625;7;21.25;
27;3;21.5;14.9835739136;5;31.8994894028;1;24.75;10.625;7;21.25;
28;3;20.5;13.9835739136;5;32.3893885612;1;24.75;10.625;7;21.25;
29;3;20.5;14.5;5;32.877872467;1;24.75;10.625;7;21.25;
30;3;19.8633613586;15.5;6;33.360165596;1;24.75;10.625;7;21.25;
31;3;19.0080490112;16.5;6;33.8316650391;1;24.75;10.625;7;21.25;
32;3;18.0080490112;15.5;6;34.2881155014;1;24.75;10.625;7;21.25;
