Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
87;9;34.4500007629;75.8356018066;17;71.921420455;7;22.5518493652;69.0;13;49.5862361193;
88;9;31.4500007629;74.3347244263;17;72.2485239506;7;22.5569038391;71.0;14;49.6086617708;
89;10;32.4500007629;73.4681625366;16;72.5374902487;7;22.5619487762;73.0;16;49.6310436726;
90;10;31.4500007629;71.7598495483;18;72.8075168133;7;23.5669841766;72.0;18;49.6533719301;
91;10;31.4500007629;72.784828186;17;73.0805534124;7;22.5720081329;74.0;18;49.6756366491;
92;10;32.4500007629;74.8098297119;17;73.3561917543;7;22.5770187378;76.0;18;49.6978281736;
93;9;23.0;68.834815979;17;52.6340105534;9;23.5820121765;75.0;15;70.7199368477;
94;9;23.0;68.8597717285;18;52.9135766029;9;21.2000007629;79.0;16;70.7419531345;
95;9;23.7999992371;70.4846420288;14;54.1944475174;9;23.5919380188;81.0;16;70.7638677359;
96;9;24.0;71.5094223022;14;54.5161738396;9;23.2000007629;83.0;17;70.7856714725;
97;9;25.0;73.5340652466;14;54.8394863605;9;22.601776123;84.0;17;70.8073554039;
98;9;25.7999992371;76.5585479736;16;55.1639311314;9;21.2000007629;89.0;19;70.8289107084;
99;9;25.0;77.5828323364;14;55.4890512228;9;23.0;89.2802352905;17;71.8503289223;
100;9;25.0;80.0632476807;14;55.8143881559;9;25.0;90.2952270508;17;71.961601615;
101;9;25.7999992371;82.0960006714;16;56.1394853592;9;26.0;94.3101196289;17;72.0798397064;
102;9;25.7999992371;84.0768280029;15;56.463889122;9;28.0;95.3249053955;17;72.2054167986;
103;9;25.7999992371;85.1909561157;15;56.7871506214;9;29.0;96.3395767212;19;72.3386933804;
104;9;25.7999992371;87.2528533936;14;57.108828187;10;29.0;100.354125977;17;72.4800099134;
105;9;25.7999992371;87.4209289551;15;57.4284888506;10;31.0;98.4000015259;16;73.180275321;
106;9;25.7999992371;89.5363311768;16;57.7457106113;10;32.0;98.7779998779;21;73.911688447;
107;9;26.7999992371;86.6517181396;16;58.0600829124;10;31.4500007629;101.610519409;22;74.6730470657;
108;9;27.7999992371;86.7668609619;17;58.3712108135;10;33.4500007629;98.6529998779;22;75.4629952908;
109;9;28.7999992371;86.0089111328;21;58.6787139177;10;32.4500007629;98.6958236694;22;77.2800209522;
110;9;26.7999992371;85.9954833984;17;58.9822309017;10;33.4500007629;99.7389297485;22;78.1824252605;
111;9;25.7999992371;87.108505249;17;59.2814180851;10;35.4500007629;101.782272339;23;79.1662223339;
112;9;25.7999992371;88.220375061;18;59.9246069193;10;38.4500007629;98.8420333862;23;80.1794347763;
113;9;25.7999992371;89.330871582;19;61.4602025747;10;39.4500007629;99.902557373;23;81.1569943428;
114;9;26.9260005951;87.695022583;19;63.024263382;10;40.6500015259;100.946311951;25;82.1527154446;
115;9;26.0;88.0718536377;19;64.6067659855;10;41.6500015259;102.990036011;25;83.162581563;
116;9;25.0;88.4594726562;19;66.1972234249;11;42.6500015259;105.033691406;26;84.1817871332;
117;9;26.0;89.8556365967;21;67.784979105;11;41.6500015259;104.158187866;27;85.2047226429;
118;9;26.4266986847;91.2578430176;21;69.3595066071;11;41.6500015259;106.158187866;29;86.2250392437;
119;9;27.545873642;89.6633834839;21;70.9107029438;11;42.6500015259;109.158187866;29;87.2358108759;
120;9;26.6607894897;91.0693817139;22;72.4291546345;11;44.6500015259;108.206481934;31;88.2297786474;
121;9;26.7706985474;92.4729156494;23;73.9063642025;11;44.6500015259;110.248962402;31;89.1996707916;
122;10;27.8749961853;90.87109375;22;75.3349275589;11;45.6500015259;112.291053772;32;91.1385540962;
123;10;26.9732265472;92.2611160278;22;76.7086501122;11;47.6500015259;115.332710266;31;92.1001811028;
124;10;27.0650749207;93.640411377;24;78.0226063728;11;50.6500015259;115.373886108;31;92.9817917347;
125;10;28.1503791809;92.0066833496;25;79.2731461525;11;50.6500015259;118.414535522;32;93.7448180914;
126;10;27.2290992737;93.3579406738;25;80.4578437805;11;51.6500015259;121.454620361;33;94.4746103287;
127;10;27.3013114929;94.6925811768;25;81.5754184723;11;53.6500015259;121.494110107;34;95.168634057;
128;10;28.3671951294;93.0093841553;23;83.6256084442;12;53.6500015259;124.532958984;29;95.8256751299;
129;10;28.3671951294;94.3075256348;23;84.6890422106;12;54.6500015259;127.571128845;28;96.445687294;
130;10;28.3671951294;95.5865478516;24;85.6926256418;12;56.6500015259;127.608596802;29;97.0295971632;
131;11;29.3671951294;97.8463287354;22;107.638565302;11;45.0;125.645339966;30;76.5790753365;
132;11;28.3671951294;102.087036133;23;108.383861899;11;45.0;127.877929688;31;77.0963157415;
133;12;31.3671951294;101.309112549;21;118.9989326;11;46.0;126.997970581;29;77.5838297606;
134;12;30.3671951294;106.513183594;23;120.09033525;11;45.0;129.117736816;30;78.044273138;
135;13;32.0;111.797409058;22;121.131414771;11;46.0;128.236984253;31;78.4482824802;
136;13;34.0;114.049545288;23;122.120079637;11;46.0;127.355514526;32;78.7169559002;
137;14;34.0;118.291061401;25;122.992101312;11;48.0;127.441146851;31;78.9868373871;
138;14;35.0;119.478767395;28;123.761057615;11;52.0;125.867324829;33;79.2574934959;
139;14;37.0;118.623184204;28;124.442122936;11;54.8507347107;124.95211792;34;79.5284790993;
140;14;38.0;116.742500305;29;125.055762768;11;55.8811798096;127.036178589;35;79.7845287323;
141;14;38.0;118.847793579;30;126.636998415;11;59.9000015259;124.036178589;36;80.0152547359;
142;15;41.0;118.957733154;31;127.277222753;11;60.9000015259;124.036178589;37;80.2461512089;
