Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
88;8;34.7559661865;84.2156982422;22;81.3366888762;7;33.7999992371;37.0;14;42.8143725395;
89;8;34.8054428101;86.3459243774;23;81.7424975634;7;32.7999992371;38.0;14;42.8758842945;
90;8;35.8578720093;85.4738845825;23;82.1485649347;7;32.7999992371;39.0;15;42.936971426;
91;8;35.913318634;84.599281311;22;82.5544148684;7;33.7999992371;37.0;15;42.9975619316;
92;8;34.9718170166;86.7218475342;22;82.9596028328;7;32.7999992371;38.0;15;44.0575861931;
93;9;36.0333938599;85.8413772583;22;83.3637094498;7;33.7999992371;40.0;14;44.3169772625;
94;9;36.0980377197;84.1576766968;21;83.7663331032;7;35.7999992371;39.0;13;44.6132706404;
95;9;35.165725708;86.2705535889;21;84.167083025;7;34.7999992371;41.0;13;44.9524344206;
96;9;36.2364006042;85.3799133301;21;84.5655691624;7;34.7999992371;43.0;14;45.3409628868;
97;9;36.3099784851;84.4856185913;22;84.9613966942;7;35.7999992371;42.0;14;46.0489838123;
98;9;34.0999984741;88.7804946899;20;85.3541581631;7;34.7999992371;43.0;13;46.8406391144;
99;9;34.0999984741;92.5700912476;21;86.7434260845;7;34.7999992371;44.0;13;47.7216691971;
100;10;35.0999984741;95.88621521;21;87.2187510729;7;35.7999992371;42.0;13;48.6965913773;
101;11;36.0999984741;99.1007537842;20;87.6812865734;7;34.7999992371;43.0;13;50.7680239677;
