Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;10.0;6;20.0;1;14.0;10.0;6;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;6;20.0;
6;1;11.0;10.0;6;20.0;1;16.0;10.0;6;20.3999996185;
7;1;11.0;10.0;6;20.3999996185;1;17.0;10.1999998093;6;20.7264003754;
8;1;11.1199998856;10.1999998093;6;20.7264003754;1;17.4358406067;10.3632001877;5;21.8194274902;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;11.597111702;10.4951858521;3;23.0419120789;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;11.9125738144;11.0209560394;3;23.9543504715;2;21.0916557312;11.7372808456;4;25.0673980713;
12;2;12.1863059998;11.4571752548;3;24.7025904655;2;23.0916557312;12.0336990356;4;25.5325260162;
13;2;14.1863059998;11.8107032776;3;25.3068172932;2;23.7195167542;12.2662630081;4;25.892534256;
14;2;16.1863059998;12.0916318893;3;25.789717555;2;23.9355201721;12.446267128;4;26.0;
15;2;16.7369155884;12.3113050461;3;26.1736010313;2;24.0;12.5;4;26.0;
16;2;16.488527298;12.4808797836;3;26.2577478886;2;25.9355201721;12.5;4;26.0;
17;2;18.3867835999;12.5;3;26.3048160076;2;26.9355201721;12.5;4;26.0;
18;2;19.3867835999;12.5;3;26.3530313969;2;27.9355201721;12.5;5;26.0;
19;2;20.3867835999;12.5;4;26.4023760557;2;28.9355201721;12.5;5;26.0;
20;2;21.3867835999;12.5;5;26.4528282881;2;29.0;12.5;5;26.0;
21;2;21.5;12.5;5;26.5043625832;2;29.0;12.5;5;26.0;
22;2;21.5;12.5;5;26.5569496155;2;29.0;12.5;5;26.0;
23;2;21.5;12.5;5;26.6105561256;2;29.0;12.5;5;26.0;
24;2;21.5;12.5;5;26.6651450396;2;29.0;12.5;5;26.0;
25;3;21.5;12.5;4;26.72067523;2;29.0;12.5;5;26.0;
26;3;21.5;12.5;5;26.7771017551;3;29.0;12.5;4;26.0;
27;3;21.5;12.5;5;26.8343759775;3;29.0;12.5;5;26.0;
28;3;21.5;12.5;5;26.8924454451;3;29.0;12.5;6;26.0;
29;3;21.5;12.5;5;26.9512542486;4;29.0;12.5;5;26.0;
30;3;19.5;13.5;5;27.0107431412;4;29.0;12.5;5;26.0;
31;3;18.5;14.5;5;27.0708494186;4;29.0;12.5;5;26.0;
32;3;17.5;15.5;5;28.1315076351;4;29.0;12.5;5;26.0;
33;3;17.5;16.5;5;28.2226498127;4;29.0;14.5;6;26.0;
34;3;17.5;17.5;5;28.3147962093;4;29.0;16.5;7;26.0;
35;3;16.8181762695;18.5;5;28.4078671932;4;29.0;18.5;7;26.0;
36;3;16.3275299072;19.5;5;28.5017802715;4;29.0;20.5;8;26.0;
37;3;16.3370552063;20.5;5;28.5964497328;4;29.0;22.5;9;26.0;
38;3;16.3467502594;21.5;5;28.6917883158;4;29.0;22.5;9;26.0;
39;3;17.0;19.9754829407;5;28.7877063751;4;29.0;22.5;9;26.0;
40;3;16.3666381836;20.5;6;28.8841125965;4;29.0;22.5;9;26.0;
41;3;16.3768234253;21.5;6;28.9809143543;4;29.0;22.5;10;26.0;
42;3;17.0;20.0162162781;6;29.0780186653;4;29.0;22.5;10;26.0;
