Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;14.0;10.0;5;20.0;
5;2;10.3000001907;10.0;4;21.0;1;15.0;10.0;5;20.0;
6;2;11.3000001907;10.0;4;21.0900000334;1;16.0;10.0;5;20.3999996185;
7;2;11.3269996643;10.0;4;21.5980186462;1;17.0;10.1999998093;5;20.7264003754;
8;2;11.4794054031;10.1999998093;4;22.0418490171;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;11.6125545502;10.3632001877;4;22.4332156181;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;11.7299642563;10.4951858521;3;23.6659361124;1;19.0916557312;11.3658018112;5;23.4745616913;
11;2;12.0997810364;11.0209560394;3;24.7393633127;1;20.0916557312;11.7372808456;5;24.0673980713;
12;2;14.0997810364;11.4571752548;3;25.6686143875;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;16.0997810364;11.8107032776;3;26.4751701355;1;22.0916557312;12.2662630081;6;24.892534256;
14;2;16.9425506592;12.0916318893;3;27.1828548908;1;23.0916557312;12.446267128;5;25.0;
15;2;17.1548576355;12.3113050461;3;27.8148901463;1;24.0916557312;12.5;5;25.0;
16;2;17.3444671631;12.4808797836;3;28.1711652279;1;25.0916557312;12.5;5;25.0;
17;2;19.3381328583;12.5;3;28.5145654678;1;26.0916557312;12.5;5;25.0;
18;2;20.4411525726;12.5;3;28.8830828667;1;27.0;12.5;6;25.0;
19;2;21.5517082214;12.5;4;29.2759313583;1;27.0;12.5;6;25.0;
20;2;22.6695632935;12.5;4;29.6917257309;1;27.0;12.5;6;25.0;
21;2;22.9075183868;12.5;4;30.1284441948;1;27.0;12.5;6;25.0;
22;2;23.0385322571;12.5;4;30.5834169388;1;27.0;12.5;6;25.0;
23;2;23.1750259399;12.5;4;31.0533499718;1;27.0;12.5;6;25.0;
24;2;23.3160057068;12.5;5;31.5343885422;1;27.0;12.5;6;25.0;
25;3;23.4603157043;12.5;4;32.0222206116;1;27.0;12.5;6;25.0;
26;4;23.6066665649;12.5;3;32.5122156143;1;27.0;12.5;6;25.0;
27;4;23.7536659241;12.5;3;32.9995918274;1;27.0;12.5;6;25.0;
28;4;23.8998775482;12.5;3;33.4795999527;1;27.0;12.5;6;25.0;
29;4;24.0438804626;12.5;3;33.9477081299;1;27.0;12.5;7;25.0;
30;4;22.0438804626;13.5;3;34.399772644;1;27.0;12.5;7;25.0;
31;4;21.0438804626;13.5;3;34.8321838379;1;27.0;12.5;7;25.0;
32;4;20.5;13.5;3;35.2419710159;1;27.0;12.5;7;25.0;
33;4;19.5;13.5;3;35.6268672943;1;27.0;12.5;7;25.0;
34;4;19.5;13.5;3;35.9853258133;1;27.0;12.5;7;25.0;
35;4;18.5;13.5;3;36.3164978027;1;27.0;13.5;7;25.0;
36;4;18.5;13.5;4;36.6201763153;1;27.0;14.5;7;25.0;
37;4;19.5;14.5;4;36.8967161179;1;27.0;15.5;8;25.0;
38;4;20.5;15.5;4;37.1469373703;1;27.0;16.5;8;25.0;
39;4;21.5;16.5;4;37.3720273972;1;27.0;17.5;8;25.0;
40;4;22.5;14.5;4;37.5734405518;1;27.0;17.5;8;25.0;
41;4;21.5;15.5;4;37.7528085709;1;27.0;17.5;7;25.0;
42;4;20.5;14.5;4;38.911860466;2;27.0;17.5;7;25.0;
