Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;4;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;3;20.0;1;16.0;10.0;4;20.3999996185;
7;1;11.0;10.0;3;20.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;2;12.1199998856;10.1999998093;2;21.7264003754;1;17.4358406067;10.3632001877;4;21.8194274902;
9;2;13.2179203033;10.3632001877;2;21.9903717041;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;14.2971115112;10.4951858521;2;23.0919120312;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;14.9275741577;11.0209560394;2;24.0163254738;1;20.0916557312;11.7372808456;4;24.0673980713;
12;2;16.9275741577;11.4571752548;2;24.7773565054;1;21.0916557312;12.0336990356;4;24.5325260162;
13;2;18.9275741577;11.8107032776;3;25.395208478;1;22.0916557312;12.2662630081;4;24.892534256;
14;2;19.9761581421;12.0916318893;3;25.8925833702;1;23.0916557312;12.446267128;4;25.0;
15;2;20.9935646057;12.3113050461;3;26.2918028831;1;24.0916557312;12.5;5;25.0;
16;2;22.0115871429;12.4808797836;3;26.3921557665;2;25.0916557312;12.5;4;25.0;
17;2;23.0302200317;12.5;3;26.4563041925;2;26.0916557312;12.5;5;25.0;
18;2;24.0494651794;12.5;3;26.5224741697;2;27.0;12.5;6;25.0;
19;2;24.956741333;12.5;4;26.5906432867;2;27.0;12.5;6;25.0;
20;2;24.977191925;12.5;4;26.6607804298;2;27.0;12.5;6;25.0;
21;2;24.9982337952;12.5;4;26.7328453064;2;27.0;12.5;7;25.0;
22;2;25.0198535919;12.5;4;26.8067884445;2;27.0;12.5;7;25.0;
23;2;25.0420360565;12.5;4;26.8825509548;2;27.0;12.5;7;25.0;
24;2;25.0647659302;12.5;5;26.9600640535;2;27.0;12.5;7;25.0;
25;3;22.5;14.2840251923;4;27.0392494202;2;27.0;12.5;7;25.0;
26;4;21.5;15.3156995773;3;27.120018959;2;27.0;12.5;7;25.0;
27;4;20.5;16.3480072021;3;27.2022752762;2;27.0;12.5;7;25.0;
28;4;19.5;17.3809108734;3;27.2859115601;2;27.0;12.5;7;25.0;
29;4;18.5;18.4143638611;3;27.3708124161;2;27.0;12.5;7;25.0;
30;4;17.5;19.4483242035;3;27.4568536282;2;27.0;12.5;7;25.0;
31;4;17.0;20.4827423096;3;27.5439035892;2;27.0;12.5;7;25.0;
32;4;17.0;21.5175609589;4;27.6318233013;2;27.0;12.5;7;25.0;
33;4;17.0;22.552728653;4;27.7204678059;2;27.0;12.5;8;25.0;
34;4;18.0;20.588186264;4;27.8096864223;2;27.0;12.5;9;25.0;
35;4;17.0;21.6238746643;4;27.8993241787;2;27.0;13.5;9;25.0;
36;4;17.0;22.6597290039;4;27.989222765;2;27.0;14.5;9;25.0;
37;4;18.0;20.6956882477;4;29.079221487;2;27.0;15.5;10;25.0;
38;4;18.0;22.1316890717;4;30.1891586781;2;27.0;16.5;10;25.0;
39;4;20.0;23.5756645203;5;30.3290684223;2;27.0;17.5;11;25.0;
40;4;22.0;21.6316280365;5;30.4693752527;2;27.0;17.5;11;25.0;
41;4;21.0;22.6877498627;5;30.6099070311;2;27.0;17.5;10;25.0;
42;4;23.6518745422;23.6877498627;7;30.7504942417;3;28.0;18.5;10;26.0;
43;5;24.388092041;25.6877498627;6;30.8909699917;3;29.0;19.5;11;26.0499999523;
44;5;25.0836963654;28.6877498627;6;31.0311716795;3;29.6300010681;20.5;11;26.1019749641;
45;5;26.4661846161;31.3484687805;7;31.1709415913;3;29.6611843109;21.5;12;26.1559499502;
46;5;27.8512821198;32.5;8;31.3101274967;3;29.6935691833;22.5;13;26.2119446993;
47;5;27.7327728271;33.5;9;31.4485839605;3;29.7271671295;22.5;13;26.269973278;
48;5;28.3871631622;34.5632171631;9;31.5861726999;3;29.7619838715;22.5;13;26.3300433159;
49;5;29.8976516724;32.9918670654;10;31.7227629423;3;29.7980270386;22.5;14;26.3921557665;
50;6;30.5168304443;32.5;6;42.8582319021;3;29.8352928162;22.5;15;26.4563041925;
51;6;32.1384048462;34.5;7;43.4124658108;3;29.8737831116;22.5;15;26.5224741697;
52;6;33.7791786194;37.5914154053;8;43.9399553537;3;29.9134845734;22.5;16;26.5906432867;
53;6;32.8952140808;40.0880126953;10;44.4393366575;3;29.9543857574;22.5;16;26.6607804298;
54;6;34.672203064;40.5;10;44.9099334478;3;29.9964675903;22.5;16;26.7328453064;
55;6;34.6318321228;43.0447158813;11;45.3516904116;3;30.0397071838;22.5;17;26.8067884445;
56;6;34.1950454712;44.6867294312;12;45.7650834322;3;30.084072113;22.5;17;27.9367545843;
57;7;34.7925186157;44.9491271973;11;60.6510225534;3;30.7620506287;23.0;17;28.8535530567;
58;7;35.4013290405;46.5;12;61.5907529593;3;31.3121318817;23.3899993896;18;29.5916934013;
59;7;35.7944488525;49.5;12;62.4414917231;3;31.7550163269;23.6872596741;18;30.18704772;
60;8;37.3771896362;51.0895233154;11;63.206340909;3;32.1122283936;23.9097423553;18;30.5245900154;
61;8;38.4061050415;53.6939201355;12;63.8902670145;3;32.3147544861;24.0;19;30.6880676746;
62;9;39.5187530518;55.0846557617;11;65.8769586086;3;32.4128417969;24.0;19;30.8577365875;
63;9;39.737663269;56.2334060669;10;67.552791357;4;32.5146408081;24.0;18;31.0332663059;
64;9;43.4649353027;53.0068893433;11;68.9593638182;4;30.6199588776;25.0;18;31.2142531872;
65;9;40.9469604492;56.6190605164;11;70.1402518749;4;29.7285518646;26.0;19;31.4002218246;
66;9;42.5597381592;56.3473892212;11;70.9717150927;4;28.8401317596;27.0;19;31.5906267166;
67;9;44.6022033691;54.2693099976;11;72.26049757;4;27.9543762207;28.0;19;31.7848570347;
68;9;44.2735977173;56.8229560852;12;73.6942942142;4;27.0709133148;29.0;19;31.9822428226;
69;9;44.1776123047;61.0644569397;12;74.1948070526;4;26.1893444061;30.0;20;32.182062149;
70;9;45.1484298706;62.2146644592;12;74.7169092894;4;25.3092365265;31.0;20;33.3835511208;
71;9;43.2921409607;66.1319198608;13;75.2632058859;4;25.4301300049;33.0;20;33.6659156084;
72;10;43.4842834473;66.6168899536;13;75.8364502192;4;25.5515480042;35.0;20;33.9538775682;
73;10;44.5450286865;67.9119567871;13;76.4394469261;4;24.6730041504;37.0;20;34.2468597889;
74;10;40.7999992371;72.5311279297;14;77.0749168396;4;23.7940063477;39.0;21;34.5442785025;
75;10;39.7999992371;74.8427886963;15;77.745328784;4;22.9140644073;41.0;21;34.8455536366;
76;11;43.6012382507;71.9984283447;14;78.4526931047;4;22.0327072144;42.0;22;35.1501153708;
77;11;44.6198997498;74.3649291992;14;79.1983265877;5;21.1494789124;43.0;22;35.45741117;
78;11;45.0654258728;78.6267242432;15;79.9825973511;5;20.2639465332;44.0;22;35.7669101954;
79;12;47.9552192688;77.9115829468;14;80.8046705723;5;19.5757217407;45.0;22;36.0781055689;
80;12;45.0982437134;82.4668579102;15;81.6622811556;5;19.6844406128;46.0;23;36.390515089;
81;12;44.7999992371;88.5479125977;16;82.5515670776;5;19.7897872925;47.0;23;36.7036800385;
82;13;45.7999992371;91.5747146606;14;83.4344098568;5;20.891494751;45.0;24;37.0171632767;
83;13;44.7999992371;97.6020126343;15;84.2911334038;5;19.9893321991;46.0;24;37.3305437565;
84;14;44.7999992371;104.602012634;13;85.1480677128;5;20.0831260681;47.0;24;37.6434109211;
85;14;45.7999992371;106.786003113;12;87.007062912;5;21.1727428436;45.0;24;37.9553589821;
86;15;47.7999992371;110.794769287;11;88.0119183064;5;20.2580928802;46.0;24;38.2659800053;
87;15;49.7999992371;114.803489685;9;89.0229631662;5;20.339132309;47.0;24;38.5748593807;
