Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;5;20.0;
5;2;10.3000001907;10.0;3;21.0;1;15.0;10.0;3;20.0;
6;2;11.3000001907;10.0;3;21.0599999428;1;16.0;10.0;3;20.3999996185;
7;2;11.3179998398;10.0;3;21.5335636139;1;17.0;10.1999998093;3;20.7264003754;
8;2;11.4600687027;10.1999998093;3;21.9377998114;2;18.0358409882;10.3632001877;2;22.8194274902;
9;2;11.5813398361;10.3632001877;3;22.2840082645;2;18.6916561127;10.9097137451;2;23.9066035748;
10;2;11.6852025986;10.4951858521;3;23.4481773376;2;20.6916561127;11.3658018112;2;24.8531303406;
11;2;12.034453392;11.0209560394;3;24.4414664507;2;22.6916561127;11.7372808456;2;25.6819974184;
12;2;14.034453392;11.4571752548;3;25.2779132128;2;24.0604152679;12.0336990356;3;26.4197568893;
13;2;16.0344524384;11.8107032776;4;25.9779809713;2;25.2239952087;12.2662630081;3;27.0932865143;
14;2;17.1509895325;12.0916318893;4;26.5645889044;2;26.4121074677;12.446267128;3;27.5594582558;
15;2;18.1951675415;12.3113050461;4;27.060223341;2;27.62733078;12.5;3;27.9674496651;
16;2;19.2421131134;12.4808797836;4;27.2642745972;2;28.8721256256;12.5;3;28.4283702374;
17;2;20.2918567657;12.5;4;27.439432621;2;30.1486778259;12.5;3;28.9450814724;
18;2;21.3444023132;12.5;4;27.6238675117;2;31.3670501709;12.5;3;29.5192847252;
19;2;22.2871608734;12.5;5;27.8174073696;2;31.7115707397;12.5;4;30.1511130333;
20;2;22.3452224731;12.5;5;28.0197701454;2;32.0906677246;12.5;4;30.8387293816;
21;2;22.4059314728;12.5;5;28.2305569649;2;32.503238678;12.5;4;31.5779867172;
22;2;22.4691677094;12.5;5;28.4492475986;3;32.9467926025;12.5;3;32.3622150421;
23;2;22.5347747803;12.5;5;28.6751992702;3;33.4173278809;12.5;2;33.1822023392;
24;2;22.6025600433;12.5;6;28.907648325;3;33.9093208313;12.5;2;34.0264253616;
25;4;21.5;13.4769124985;4;29.1457161903;3;34.4158554077;12.5;3;34.8815507889;
26;4;21.5;13.5364294052;4;29.3884181976;4;34.9289321899;12.5;2;35.7331876755;
27;4;20.5;13.5;4;29.634677887;4;35.4399108887;12.5;2;36.5668144226;
28;4;18.5;15.5;4;29.8833432198;4;35.9400863647;12.5;2;37.36876297;
29;4;17.5;17.4533367157;4;30.1332073212;4;36.421257019;12.5;2;38.1271209717;
30;4;16.5;18.5532836914;4;30.3830299377;4;36.8762741089;12.5;2;38.8324251175;
31;4;15.5;19.6532115936;4;30.6315627098;4;37.2994537354;14.5;2;39.4780635834;
32;4;14.5;20.7526245117;4;30.877573967;4;37.6868362427;16.5;3;40.0603618622;
33;4;14.0;21.8510303497;4;31.11987257;4;38.0362167358;18.5;3;40.5783834457;
34;4;14.0;22.9479484558;4;31.3573312759;4;38.3470306396;20.5;3;42.0335235596;
35;4;15.0;21.9479484558;5;31.5889077187;4;39.6201133728;23.5;4;42.4289875031;
36;4;15.0;20.9479484558;5;31.8136615753;4;40.8573913574;24.5;5;42.7692337036;
37;4;15.0;20.5;5;32.0307679176;4;41.6615409851;25.5;5;43.059469223;
38;4;16.0;21.5;5;32.2395277023;4;41.8356819153;26.5;6;43.3052158356;
