Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;6;20.0;
4;1;9.0;10.0;6;20.0;1;14.0;10.0;6;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;6;20.0;
6;2;11.3000001907;10.0;5;21.0;1;16.0;10.0;6;20.3999996185;
7;2;11.3000001907;10.0;5;21.3999996185;1;17.0;10.1999998093;6;20.7264003754;
8;2;11.4200000763;10.1999998093;5;21.7264003754;1;17.4358406067;10.3632001877;6;21.8194274902;
9;2;11.5179204941;10.3632001877;5;21.9903717041;1;18.0916557312;10.9097137451;6;22.7316036224;
10;2;11.597111702;10.4951858521;5;23.0819120407;1;19.0916557312;11.3658018112;6;23.4745616913;
11;2;11.9245738983;11.0209560394;5;23.99553442;1;20.0916557312;11.7372808456;6;24.0673980713;
12;2;13.9245738983;11.4571752548;5;24.7449600697;1;21.0916557312;12.0336990356;6;24.5325260162;
13;2;15.9245738983;11.8107032776;5;25.3503712416;1;21.7195167542;12.2662630081;6;24.892534256;
14;2;16.6051120758;12.0916318893;5;25.8344515562;1;21.9355201721;12.446267128;6;25.0;
15;2;16.7503356934;12.3113050461;5;26.2195074558;1;22.0;12.5;6;25.0;
16;2;16.865852356;12.4808797836;5;26.3048160076;1;23.9355201721;12.5;6;25.0;
17;2;18.7782287598;12.5;5;26.3530313969;1;24.9355201721;12.5;6;25.0;
18;2;19.7926940918;12.5;5;26.4023760557;1;25.9355201721;12.5;7;25.0;
19;2;20.8074970245;12.5;6;26.4528282881;1;26.9355201721;12.5;7;25.0;
20;2;21.8226318359;12.5;6;26.5043625832;1;27.0;12.5;7;25.0;
21;3;21.9513092041;12.5;5;26.5569496155;1;27.0;12.5;7;25.0;
22;3;21.5;12.5;5;26.6105561256;1;27.0;12.5;7;25.0;
23;3;21.9831676483;12.5;5;26.6651450396;1;27.0;12.5;6;25.0;
24;3;21.9995441437;12.5;6;26.72067523;1;27.0;12.5;6;25.0;
25;4;22.0162029266;12.5;5;26.7771017551;1;27.0;12.5;6;25.0;
26;4;22.0331306458;12.5;5;26.8343759775;1;27.0;12.5;6;25.0;
27;4;21.5;13.2337503433;5;26.8924454451;1;27.0;12.5;7;25.0;
28;4;22.0677337646;12.5;5;26.9512542486;1;27.0;12.5;7;25.0;
29;4;22.0853767395;12.5;5;27.0107431412;1;27.0;12.5;8;25.0;
30;4;20.1032218933;13.5;5;28.0708494186;1;27.0;12.5;8;25.0;
31;4;19.5;15.7283401489;5;28.171507597;1;27.0;12.5;8;25.0;
32;4;19.5;16.3526039124;5;28.2738337517;1;27.0;12.5;8;25.0;
33;4;20.1577949524;16.9324741364;6;28.3777587414;1;27.0;12.5;8;25.0;
34;4;19.5;18.4016819;6;28.4832085371;1;27.0;12.5;8;25.0;
35;4;20.1948299408;18.9668426514;6;28.5901044607;1;27.0;13.5;8;25.0;
36;4;19.3635520935;20.4513053894;6;28.6983625889;1;27.0;14.5;8;25.0;
37;4;19.7321853638;21.0030994415;6;28.807895422;1;27.0;15.5;8;25.0;
38;5;19.7509231567;22.0219268799;6;28.9186108112;1;27.0;16.5;8;25.0;
39;6;20.0;21.0412120819;5;29.0304125547;1;27.0;17.5;9;25.0;
40;6;19.0;21.0609512329;5;29.1432007551;1;27.0;17.5;11;25.0;
41;6;19.8071117401;22.0811309814;5;29.256872654;1;27.0;17.5;11;25.0;
