Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;3;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;3;20.0;2;15.6000003815;10.0;2;21.0;
6;1;11.0;10.0;3;20.0;2;16.6000003815;10.0;2;21.3999996185;
7;2;11.3000001907;10.0;2;21.3999996185;2;17.6000003815;10.1999998093;2;21.7264003754;
8;2;11.4200000763;10.1999998093;2;21.8264003992;2;18.0358409882;10.3632001877;2;22.8594274521;
9;2;11.5479202271;10.3632001877;2;22.1992716789;2;18.7156562805;10.9097137451;2;23.8127875328;
10;2;11.659781456;10.4951858521;2;23.4054436684;2;20.7156562805;11.3658018112;2;24.5981152058;
11;2;12.0216331482;11.0209560394;2;24.4501843452;2;22.7156562805;11.7372808456;2;25.2345055342;
12;2;14.0216331482;11.4571752548;2;25.3486692905;2;23.7919197083;12.0336990356;3;25.7443674803;
13;2;16.0216331482;11.8107032776;2;26.1225088835;2;24.8187599182;12.2662630081;3;26.1502821445;
14;2;17.1943473816;12.0916318893;2;26.7957427502;2;25.8463039398;12.446267128;3;26.3048160076;
15;2;18.2645130157;12.3113050461;2;27.3919057846;2;26.874546051;12.5;3;26.3530313969;
16;2;19.3416175842;12.4808797836;3;27.7113106251;2;27.9034748077;12.5;3;26.4023760557;
17;3;20.4259662628;12.5;3;28.0173821449;2;28.9330806732;12.5;3;26.4528282881;
18;3;21.5177879333;12.5;4;28.3487696648;2;29.8716964722;12.5;3;26.5043625832;
19;3;22.5046310425;12.5;3;28.7054548264;2;29.9026184082;12.5;4;26.5569496155;
20;3;22.6116371155;12.5;3;29.0869145393;2;29.9341697693;12.5;5;26.6105561256;
21;3;22.7260742188;12.5;3;29.4920539856;2;29.9663333893;12.5;5;26.6651450396;
22;3;22.8476161957;12.5;3;29.9191560745;2;29.99908638;12.5;5;26.72067523;
23;3;22.9757461548;12.5;4;30.3658571243;3;30.0324058533;12.5;4;26.7771017551;
24;4;23.1097564697;12.5;4;30.8291530609;3;30.0662612915;12.5;4;26.8343759775;
25;4;21.5;13.5;4;31.3054442406;3;30.1006259918;12.5;4;26.8924454451;
26;4;21.5;14.0763607025;4;31.790620327;3;30.1354675293;12.5;4;26.9512542486;
27;4;21.5;15.0763607025;4;32.2801818848;3;30.170753479;12.5;4;27.0107431412;
28;4;21.5;15.4120731354;4;32.7693967819;3;30.206445694;12.5;4;27.0708494186;
29;4;20.5;14.4120731354;3;33.2534770966;3;30.2425098419;12.5;4;27.1315076351;
30;4;20.5;14.5;3;33.7277650833;3;30.2789039612;12.5;5;27.1926498413;
31;4;19.5;13.5;3;34.187912941;3;30.3155899048;12.5;5;27.2542052269;
32;4;20.5;14.5;4;34.6300430298;3;30.3525238037;14.5;5;27.3161010742;
33;4;21.5;15.5;4;35.0508718491;3;30.3896598816;16.5;5;27.3782629967;
34;4;20.5;14.5;4;35.4477939606;3;30.4269580841;18.5;5;27.4406147003;
35;4;20.5;14.5;4;35.8189210892;3;30.4643688202;20.5;5;27.5030794144;
36;4;19.5;13.5;4;36.1630792618;3;30.5018482208;22.5;5;28.5655794144;
37;4;20.5;14.5;4;36.4797668457;3;31.5393486023;23.5;6;28.6580364704;
38;4;21.5;15.5;4;36.7690839767;3;32.5768203735;24.5;6;28.7509634495;
39;4;20.5;14.5;5;37.0316419601;3;33.250579834;25.5;6;28.8442761898;
40;4;20.5;14.5;6;37.2684679031;4;33.3065643311;26.5;6;28.9378898144;
41;4;21.5;15.5;6;37.4809007645;4;32.688621521;27.5;6;29.031719327;
42;4;20.5;14.5;5;37.6704978943;4;33.4190330505;27.5;7;29.1256803274;
