Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;4;20.0;1;16.0;10.0;4;20.3999996185;
7;1;11.0;10.0;4;20.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;1;11.1199998856;10.1999998093;4;20.7264003754;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;18.6916561127;10.9097137451;2;23.7316036224;
10;1;11.2971115112;10.4951858521;4;22.0419120789;2;20.6916561127;11.3658018112;2;24.5045616627;
11;1;11.6125736237;11.0209560394;4;22.9143505096;2;22.6916561127;11.7372808456;2;25.1279890537;
12;1;11.8743057251;11.4571752548;4;23.6214065552;2;23.7280101776;12.0336990356;3;25.6242921352;
13;1;13.6125736237;11.8107032776;5;24.1832637787;2;24.7467155457;12.2662630081;3;26.0160515308;
14;1;14.6125736237;12.0916318893;4;24.6226100922;2;25.7657661438;12.446267128;3;26.1558350325;
15;1;15.6125736237;12.3113050461;4;24.9617595673;2;26.78515625;12.5;3;26.1887089014;
16;1;16.6125736237;12.4808797836;4;25.0;2;27.8048820496;12.5;3;26.2221269608;
17;1;17.6125736237;12.5;4;25.0;2;28.8249320984;12.5;3;26.2560760975;
18;1;18.6125736237;12.5;4;25.0;2;29.7536449432;12.5;3;26.2905418873;
19;1;19.5;12.5;5;25.0;2;29.7743244171;12.5;4;26.3255085945;
20;1;19.5;12.5;5;25.0;2;29.7953052521;12.5;6;26.3609591722;
21;1;19.5;12.5;5;25.0;2;29.816576004;12.5;6;26.3968753815;
22;1;19.5;12.5;6;25.0;3;29.8381252289;12.5;6;26.4332377911;
23;1;19.5;12.5;4;25.0;3;29.0;12.5;6;26.4700255394;
24;1;19.5;12.5;4;25.0;3;29.8820152283;12.5;6;26.5072168112;
25;1;19.5;12.5;4;25.0;3;29.9043292999;12.5;6;26.5447884798;
26;1;19.5;12.5;4;25.0;3;29.9268722534;12.5;6;26.5827163458;
27;1;19.5;12.5;4;25.0;3;29.9496307373;12.5;6;26.6209751368;
28;1;17.5;13.5;4;25.0;3;29.9725856781;12.5;6;26.6595385075;
29;1;16.5;14.5;4;25.0;3;29.9957237244;12.5;6;26.6983793974;
30;1;15.5;15.5;4;25.0;3;29.0;13.3491897583;6;26.7374696732;
31;1;14.5;16.5;4;25.0;3;29.0;13.3687343597;6;26.7767804861;
32;1;13.5;17.5;4;25.0;3;29.0;13.3883905411;7;26.8162822723;
33;1;12.5;18.5;5;25.0;3;30.0;15.3883905411;7;26.8559447527;
34;1;12.0;19.5;5;25.0;3;30.1135673523;17.3883895874;7;26.8957372904;
35;1;12.0;20.5;5;25.0;3;30.1374416351;19.3883895874;8;26.9356285334;
36;1;12.0;21.5;5;25.0;3;30.1613769531;21.3883895874;8;26.9755871296;
37;1;13.0;19.5;5;25.0;3;30.1853523254;22.5;8;27.015581131;
38;1;12.0;20.5;5;25.0;3;30.2093486786;22.5;9;27.0555787086;
39;1;12.0;21.5;5;25.0;3;30.2333469391;22.5;9;28.0955479145;
40;1;13.0;19.5;6;25.0;3;31.2573280334;23.5;9;28.1654565334;
41;2;12.0;20.5;5;25.0;3;32.2812728882;24.5;9;28.2358641624;
42;2;12.0;21.5;5;25.0;3;32.9415168762;25.5;10;28.3067321777;
43;2;13.0;19.5;6;25.0;3;32.9840393066;26.5;10;28.3780212402;
44;2;12.0;20.5;6;25.0;3;33.0268135071;27.5;11;28.4496911764;
45;2;12.0;21.5;6;25.0;3;33.0698127747;27.5;11;28.5217014551;
46;2;13.0;19.5;5;25.0;3;31.7132263184;28.5;12;28.5940105915;
47;2;12.0;20.5;5;25.0;5;31.7332763672;28.6859416962;10;28.6665768623;
48;2;12.0;21.5;5;25.0;5;31.7536449432;27.5;10;28.7393574715;
49;2;13.0;19.5;6;25.0;5;31.7743244171;28.5;11;28.812309742;
50;2;12.0;20.5;6;25.0;5;31.7953052521;28.7434005737;11;28.8853906393;
51;2;12.0;21.5;7;25.0;5;31.816576004;28.7622146606;11;28.9585566521;
52;2;13.0;19.5;8;25.0;5;31.8381252289;28.7808418274;11;30.0713496208;
53;2;12.0;20.5;8;26.0;5;32.4683227539;29.3120727539;11;30.9651125669;
54;2;13.0;21.5;8;26.0900000334;5;32.96717453;29.7332439423;11;32.6742539406;
55;2;15.0;20.5;10;26.1871190071;5;34.3553695679;31.061580658;11;33.3345987797;
56;2;16.0;20.5;10;26.2917383909;5;35.6544456482;32.3150024414;12;34.7400323153;
57;2;17.0;20.5;10;26.4042263031;5;36.7954444885;34.4360275269;12;35.034940958;
58;2;18.4212684631;21.5;11;26.5249304771;5;37.8287010193;36.4665870667;13;35.343241334;
59;2;19.0;22.5;11;26.6541694403;5;37.8624992371;38.4968986511;14;35.665415287;
60;2;20.0;22.5;12;26.7922235727;6;37.8968086243;38.0;13;36.0018999577;
61;2;21.0;22.5;12;26.9393253326;6;37.9315986633;39.0;14;36.3530718088;
62;2;21.5;22.5;12;27.0956480503;6;36.7999992371;39.0;15;36.7192288637;
63;2;21.5;22.5;14;27.261295557;6;36.7999992371;39.0;16;37.1005725861;
64;2;21.5;22.5;14;27.4362905025;6;36.7999992371;39.0;16;37.4971863031;
65;2;21.5;22.5;14;27.6205644608;6;36.7999992371;39.0;17;37.9090161324;
66;2;21.5;22.5;15;27.8139474392;7;36.7999992371;39.0;16;38.3358505964;
67;2;21.5;22.5;13;28.016159296;7;34.7999992371;40.0;16;38.7773028612;
68;2;21.5;22.5;14;28.2268030643;7;35.7999992371;42.0;17;39.2327935696;
69;3;21.5;22.5;13;28.445360899;7;36.7999992371;44.7795372009;17;39.701539278;
70;4;21.5;22.5;10;38.6711919308;7;36.7999992371;48.0;18;40.1825444698;
71;4;22.5;23.5;10;39.3035342693;7;36.7999992371;52.0;17;40.6745998859;
72;4;23.5;24.5;10;39.9159121513;7;36.7999992371;54.0;18;41.1762883663;
73;4;23.5;25.5;10;40.5060811043;7;36.7999992371;57.0;19;41.6859960556;
74;4;23.5;26.5;9;41.0723843575;7;36.7999992371;60.0;19;42.2019355297;
75;4;23.5;27.5;8;41.6137013435;7;36.7999992371;63.0;20;42.7221708298;
76;4;23.5;27.5;7;43.1293792725;7;36.7999992371;66.0;20;43.2446548939;
77;4;24.5;28.5;8;43.6591587067;7;36.7999992371;69.0;20;43.7672691345;
78;4;25.5;30.5;8;44.1642818451;7;36.7999992371;72.0;20;44.2684192657;
79;4;25.5;32.5;8;44.6450531483;7;36.7999992371;74.0053329468;22;44.7454612255;
80;4;25.5;34.5;8;45.1019591093;8;36.7999992371;74.0954742432;19;45.2175087929;
81;5;25.5;36.5;7;45.5356177092;8;36.7999992371;74.1858139038;17;45.6825976372;
82;5;25.5;37.5;8;46.0764429569;8;36.7999992371;74.2761611938;15;46.1389040947;
83;5;25.5;39.1288757324;8;47.6731334925;8;36.7999992371;75.366355896;16;46.5847792625;
84;5;26.7999992371;37.6649856567;7;49.0185074806;8;36.7999992371;76.4562072754;17;47.0187704563;
85;5;26.0340003967;39.0926895142;7;50.1479487419;8;36.7999992371;79.7637710571;17;47.4396390915;
86;6;26.2123565674;40.4292640686;5;51.0846295357;8;36.7999992371;80.887878418;18;48.8463666439;
87;6;27.3458442688;38.6926727295;5;51.6043678522;9;37.7999992371;83.0107879639;17;49.3381565809;
88;6;26.3999996185;39.8254776001;6;51.9349863529;9;38.7999992371;85.1322631836;18;49.8233275414;
89;6;27.3999996185;37.8696327209;6;52.2563152313;9;39.7999992371;84.2520751953;20;50.302062273;
90;6;28.3999996185;36.9153823853;6;52.5678631067;9;39.5963592529;86.370010376;20;50.7747200727;
