Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
39;3;20.5;15.5;6;35.6157541275;2;36.3610801697;22.5;9;37.4809007645;
40;3;19.5;14.5;6;35.9750175476;3;36.4885406494;22.5;8;37.6704978943;
41;3;19.5;14.5;6;36.307009697;3;36.6022987366;22.5;7;37.8389520645;
42;3;18.5;13.5;7;36.6115064621;3;36.7033691406;22.5;7;37.9880180359;
43;3;18.5;13.5;7;36.8888463974;3;36.7928085327;22.5;7;38.0;
44;3;19.5;15.5;7;38.1398382187;3;36.7999992371;22.5;8;38.0;
45;3;22.5;18.5;7;38.4056587219;4;36.7999992371;22.5;5;56.0;
46;3;25.5;21.5;7;38.6489396095;4;37.7999992371;23.5;5;56.8999996185;
47;3;28.0405921936;24.5;7;38.8713104725;4;38.7999992371;24.5;5;57.6749000549;
48;3;30.0617771149;26.5;7;39.0744971037;4;38.7999992371;25.5;5;60.1126089096;
49;3;32.0835533142;27.5;8;39.211841464;4;39.6339988708;27.0;6;62.1284751892;
50;3;34.1059188843;27.5;9;39.2577478886;4;40.3116874695;28.3899993896;5;64.7663373947;
51;3;35.6288757324;27.5;9;39.3048160076;5;42.8547477722;31.6872596741;4;67.1191711426;
52;3;35.6524085999;27.5;9;39.3530313969;5;45.2861099243;34.9097442627;4;68.1044075489;
53;3;35.6765136719;27.5;10;39.4023760557;5;46.1684608459;38.0;5;68.7802884579;
54;3;35.7011871338;27.5;10;39.4528282881;5;46.3251190186;41.0;6;69.2775156498;
55;3;35.7264137268;27.5;10;39.5043625832;5;46.4662437439;44.0;6;69.4237861633;
56;3;35.7521820068;27.5;10;39.5569496155;5;46.5271644592;45.6059188843;7;69.5277211666;
57;3;35.7784729004;27.5;10;39.6105561256;6;46.5619812012;46.6288757324;7;69.6348593235;
58;3;35.8052787781;27.5;10;39.6651450396;6;46.5980262756;47.6524085999;8;69.7451871634;
59;3;35.832572937;27.5;11;39.72067523;6;46.6352920532;48.6765136719;9;69.8586802483;
60;4;35.8603363037;27.5;10;54.7771017551;6;46.6737823486;49.7011871338;9;69.9753024578;
61;4;36.8885498047;28.5;10;55.5843759775;7;46.7134857178;50.7264137268;8;70.0950058699;
62;4;37.9171867371;29.5;12;56.6268204451;7;46.7543869019;51.7521820068;9;70.2177300453;
63;4;38.9462242126;30.5;12;58.994648695;7;46.7964668274;52.7784729004;9;70.343401432;
64;4;40.6895523071;32.0;12;60.9961464405;7;46.8397064209;53.8052787781;10;70.4719334841;
65;4;42.3041267395;33.3899993896;13;62.6680219173;8;47.8840713501;52.8052787781;9;70.6032261848;
66;4;43.8079719543;33.6872596741;15;64.0539712906;8;46.9295310974;54.8052787781;10;70.7371658087;
67;4;45.220123291;33.9097442627;15;65.0506131649;8;46.9760360718;56.8052787781;11;71.8736253977;
68;4;46.4844284058;34.0;16;65.7554597855;8;49.0235481262;56.8052787781;12;72.1324644089;
69;4;47.644241333;34.0;16;66.3632616997;8;49.0720100403;59.8052787781;13;73.3665846586;
70;4;46.7912597656;35.0;16;66.7429599762;8;49.1213645935;61.9756278992;12;74.4156889915;
71;4;46.8487091064;35.0;17;66.8597288132;8;49.171546936;64.0053710938;12;75.3098222017;
72;6;46.9070930481;35.0;14;69.348941803;7;45.7999992371;60.5576171875;12;73.6241476536;
73;6;47.966293335;36.0;14;69.5547595024;7;43.7999992371;63.4920578003;13;74.1301136017;
74;6;50.026184082;38.0;14;69.7626926899;7;42.7999992371;65.5348510742;13;74.4060015678;
75;6;48.0866241455;41.0;13;69.9723215103;7;41.7999992371;67.5779418945;15;74.7013287544;
76;6;46.147480011;43.0;15;70.183211565;7;41.7999992371;66.6212692261;15;75.0166771412;
77;6;47.2086029053;44.0;15;70.394916296;7;39.7999992371;68.6647796631;12;75.3524103165;
78;6;45.7926139832;46.0;16;70.6069815159;7;38.7999992371;70.7084350586;11;75.7086229324;
79;6;44.8538284302;47.0;17;70.8189489841;7;38.7999992371;67.7521514893;11;75.8852124214;
80;7;46.9148635864;47.0;16;71.0303604603;7;38.7999992371;67.8659896851;11;76.1177322865;
81;7;45.9755706787;49.0;16;71.2407624722;7;39.7999992371;67.9841918945;11;76.4019386768;
82;7;45.0358009338;50.0;17;71.4497089386;7;40.7999992371;68.1065216064;12;76.7333753109;
83;7;47.0954170227;50.0;17;71.6567661762;7;42.7999992371;65.2327194214;12;78.1073353291;
84;7;49.1542816162;51.0;17;71.8615157604;7;43.7999992371;66.362449646;13;78.5788431168;
85;7;49.8622665405;52.0;18;72.0635588169;7;45.7999992371;67.4953384399;14;80.0856273174;
86;7;49.9192428589;53.0;18;72.2625174522;7;45.7999992371;68.6309661865;14;80.6822966337;
87;7;49.9750976562;54.0;18;72.4580385685;7;44.7999992371;72.7688674927;17;81.3062624931;
88;8;50.0297317505;55.0;18;96.6497960091;7;43.7999992371;76.9085388184;18;81.9519634247;
89;9;51.0830535889;56.0;18;98.5174920559;7;43.7999992371;77.0494537354;19;82.6138566732;
90;9;52.1349716187;57.0;17;100.067034721;7;43.7999992371;77.1910629272;19;83.2865306139;
91;9;52.1854171753;58.0;17;101.315193176;7;44.7999992371;77.3327941895;19;83.9648246765;
92;9;52.2343292236;59.0;18;102.300201416;7;46.7999992371;74.4740600586;20;84.6439344883;
93;9;50.2816543579;63.0;18;103.069066048;7;46.7999992371;74.6143112183;21;85.3195023537;
94;9;50.3273620605;63.0;20;103.668179035;7;44.7999992371;76.7529830933;21;85.9876915216;
95;10;48.3714103699;66.0;19;104.865526676;7;44.7999992371;75.889541626;22;86.6452311277;
96;10;48.4137878418;70.0;20;105.470669389;7;42.7999992371;78.023475647;23;87.2894254923;
97;10;49.6203079224;71.0;20;106.093214035;7;41.7999992371;80.1543273926;24;87.9181592464;
98;10;47.8299942017;75.0;21;106.73080492;7;41.7999992371;79.2816619873;24;88.5298583508;
99;10;47.0411453247;79.0;22;107.380962491;7;40.7999992371;81.4051208496;25;89.1234452724;
100;10;47.2519989014;80.0;22;108.041175365;7;41.7999992371;80.5243682861;25;89.6982808113;
101;10;45.4607696533;83.0;23;109.708990097;8;41.7999992371;79.6391296387;24;90.2540950775;
102;10;45.6657333374;87.0;27;110.42209053;8;42.7999992371;80.749206543;25;90.7909219265;
103;10;46.8652534485;88.0;27;111.139544487;8;41.7999992371;80.8544158936;25;91.3090307713;
104;10;45.0578689575;92.0;28;111.859475136;8;40.7999992371;83.9546661377;25;91.8088638783;
105;10;44.2423057556;96.0;27;112.580247283;8;40.7999992371;87.0498962402;26;92.2909853458;
106;10;45.4175186157;97.0;30;113.282811999;8;42.7999992371;84.1400756836;25;92.6624648571;
107;10;44.5827102661;101.0;32;113.95192337;8;45.7999992371;83.2252502441;26;94.0014867783;
108;10;45.7373352051;102.0;32;114.620126247;8;49.7999992371;82.8153533936;26;94.3771626949;
109;10;45.8810653687;103.0;33;115.286300421;8;53.7999992371;81.9508361816;27;94.7501299381;
110;10;45.0138244629;107.0;33;115.94927299;8;56.7999992371;81.0820922852;27;95.1198823452;
111;10;46.1357116699;108.0;36;116.60775125;8;59.7999992371;80.2091369629;27;95.4859372377;
112;10;46.2469940186;109.0;36;117.26026392;8;62.7999992371;79.3319854736;28;95.7954031229;
113;10;45.3480758667;113.0;37;117.905126572;8;65.8000030518;77.4139785767;30;96.076416254;
114;10;46.4394607544;114.0;38;118.540438175;9;68.8000030518;75.4751434326;29;96.3579154015;
115;10;46.521736145;115.0;40;119.164103627;9;71.8000030518;75.3105163574;29;96.6392261982;
116;10;46.5955123901;120.0;40;119.750985861;9;74.8000030518;73.5966415405;29;96.9196952581;
117;10;47.6500015259;116.946372986;40;120.227100134;9;74.8000030518;74.4793395996;30;97.198699832;
118;10;47.6500015259;117.977401733;40;120.697849393;10;75.8000030518;73.7160415649;28;97.4756450653;
119;10;47.6500015259;122.008911133;42;121.159828067;10;76.8000030518;74.7746124268;29;97.7499709129;
120;10;47.6500015259;117.040847778;42;121.609900832;10;77.8000030518;75.8322601318;29;99.0211567879;
121;11;46.6500015259;117.073188782;42;122.045291901;10;79.8000030518;77.8888549805;29;99.3487178087;
122;11;48.6500015259;117.105911255;43;122.463658333;10;81.3000030518;79.9442977905;29;99.6751768589;
123;11;53.6500015259;118.138969421;43;122.863133192;10;81.3000030518;81.9984817505;30;100.000205636;
124;11;58.6500015259;118.422332764;43;123.242341042;10;81.3000030518;81.9984817505;30;101.323507428;
125;11;63.6500015259;118.455955505;38;123.600393772;10;81.5188522339;85.9984817505;31;101.69482398;
126;11;68.6500015259;118.489814758;39;123.936858177;10;81.5169677734;88.9984817505;32;102.065899134;
127;11;73.6500015259;118.523857117;39;125.251713276;10;80.5152740479;91.9984817505;34;102.436560512;
128;11;78.6500015259;119.558044434;39;125.625294805;10;79.5137405396;93.2477874756;34;102.806655645;
129;11;78.1500015259;118.592338562;39;125.983764768;10;78.5123672485;95.2929153442;31;103.176051617;
130;11;80.1500015259;117.626693726;40;126.32822156;10;77.5111312866;96.3363800049;32;103.544630408;
131;11;78.1500015259;118.661071777;41;126.659919143;10;78.510017395;98.3781738281;33;103.912279129;
132;12;79.6500015259;117.695419312;36;126.980205774;11;79.5090179443;100.418281555;25;104.278896928;
133;12;81.6500015259;117.729705811;37;127.290472388;11;80.5081176758;101.656707764;24;104.644381166;
134;12;83.6500015259;117.763885498;36;127.498536944;11;81.5073013306;102.693466187;23;105.008628011;
135;12;85.6500015259;117.797904968;36;127.683259368;11;82.5065689087;103.728561401;23;105.323120117;
136;12;87.6500015259;117.831741333;37;127.87434423;11;89.1381378174;101.762031555;25;105.626999378;
137;12;89.6500015259;118.865333557;37;128.071764231;11;92.3686065674;100.793899536;25;105.883841038;
138;12;91.6500015259;119.898658752;37;129.275443554;11;94.7931671143;99.8000030518;26;106.132668734;
139;12;94.6500015259;122.931671143;38;129.5452528;11;95.8175735474;98.8000030518;27;106.385337234;
140;12;95.6500015259;127.898658752;38;129.823967695;11;94.8429031372;101.800003052;27;106.64147687;
141;12;94.6500015259;133.898651123;39;130.111406446;11;96.8685684204;98.8000030518;27;106.900687456;
142;12;94.6500015259;139.898651123;39;130.407312632;11;98.8932037354;98.8000030518;28;107.162548304;
143;12;95.6500015259;142.898651123;41;130.711352706;11;97.9194335938;101.800003052;29;108.426615953;
144;12;95.6500015259;144.898651123;43;131.023113847;11;100.945877075;100.800003052;30;108.752426147;
145;12;94.6500015259;149.898651123;44;131.342102289;11;103.971534729;102.800003052;30;109.082465887;
146;12;95.6500015259;151.898651123;44;131.667745948;11;105.110305786;104.800003052;31;109.416312099;
147;12;94.6500015259;156.898651123;45;131.999396563;11;105.143486023;106.800003052;32;109.753524542;
148;12;95.6500015259;159.898651123;46;132.336334586;11;107.177024841;106.800003052;32;110.093652368;
149;12;94.6500015259;165.898651123;47;132.677775741;11;103.211051941;108.800003052;33;110.436226726;
150;12;94.6500015259;166.898651123;47;133.022880793;11;101.245323181;113.800003052;34;110.780775785;
151;12;93.6500015259;171.898651123;47;133.370763063;11;101.279808044;110.800003052;34;111.126818538;
152;12;95.6500015259;174.898651123;48;133.720502615;11;99.314414978;112.800003052;34;111.473871231;
153;12;94.6500015259;175.898651123;49;134.071156025;11;96.3491363525;115.800003052;34;111.821447968;
154;12;93.6500015259;180.898651123;49;134.421771049;11;96.3839111328;113.800003052;34;112.16906631;
155;12;95.6500015259;183.898651123;50;134.771397591;11;94.4186782837;115.800003052;34;112.516245127;
156;12;94.6500015259;184.074584961;50;135.119102001;11;92.4523468018;120.800003052;34;112.862507582;
157;12;94.6500015259;185.219329834;49;135.442035437;11;92.4868850708;119.800003052;33;113.963002205;
158;12;95.6500015259;187.366943359;50;135.743877649;11;89.5968780518;121.800003052;33;115.061516047;
159;12;94.6500015259;187.517196655;50;136.042416573;11;86.7066726685;126.800003052;34;116.15435648;
160;12;94.6500015259;188.669769287;51;136.33687973;11;85.8159103394;128.800003052;35;117.237962961;
161;12;95.6500015259;190.824356079;52;136.626554251;11;84.902130127;127.800003052;36;118.308952093;
162;12;94.6500015259;190.980606079;53;136.910792351;11;81.0312728882;132.800003052;31;119.364151955;
163;12;93.6500015259;195.138183594;54;137.672832727;11;80.1367645264;134.800003052;32;120.400626421;
164;12;95.6500015259;197.423858643;56;138.437642097;11;80.2208480835;133.800003052;36;121.415699005;
165;12;97.6500015259;196.71887207;56;139.200665951;11;77.3418426514;138.800003052;37;122.406955957;
166;12;97.6500015259;199.022155762;57;139.957425594;11;78.4409484863;137.800003052;38;123.372256279;
167;12;99.6500015259;199.022155762;58;140.703636646;11;76.5374450684;140.800003052;38;124.309725285;
168;12;99.6500015259;202.022155762;59;141.435315609;11;74.6311950684;142.800003052;37;125.217756271;
169;12;100.650001526;205.022155762;60;142.148866653;11;76.7220001221;140.800003052;37;126.09499073;
170;13;102.650001526;205.022155762;57;160.091143131;11;75.7960586548;135.983215332;33;126.940316677;
171;13;104.650001526;203.022155762;57;162.096363544;11;73.8942642212;140.983215332;35;127.752854347;
172;13;103.650001526;207.022155762;58;163.93061924;11;75.9754104614;140.983215332;36;128.531945705;
173;13;104.650001526;208.022155762;59;165.577809334;11;75.042350769;140.983215332;36;129.277142048;
174;13;103.650001526;212.022155762;61;167.035070419;11;72.127822876;146.983215332;36;129.883281708;
175;13;103.650001526;216.022155762;62;168.310156345;11;73.1884384155;144.983215332;36;130.388577461;
176;13;106.650001526;211.022155762;63;169.417957783;11;72.2389602661;146.983215332;38;130.873839378;
177;13;103.650001526;215.022155762;66;170.37709856;11;71.2874908447;151.983215332;39;131.338468075;
178;13;102.650001526;222.022155762;67;171.207217216;11;73.3339538574;150.983215332;39;131.764392376;
179;13;105.650001526;220.022155762;68;171.832539082;11;74.3765487671;147.983215332;40;132.110729218;
180;13;105.650001526;218.022155762;69;172.241054535;11;73.4111862183;149.983215332;41;132.346363068;
181;13;102.650001526;225.022155762;71;172.517093182;11;76.4347457886;146.983215332;41;137.681686401;
182;13;105.650001526;223.022155762;73;172.763301373;11;76.6602783203;147.983215332;41;142.282857418;
183;13;104.650001526;224.022155762;74;172.996458054;11;76.940612793;151.983215332;43;146.231181622;
184;13;103.650001526;228.022155762;74;173.164888382;11;78.1673583984;155.983215332;44;149.619386673;
185;13;105.650001526;226.022155762;77;173.314723015;11;80.3564224243;156.983215332;44;152.280143738;
186;13;104.650001526;227.022155762;79;180.544289589;11;81.2451324463;157.983215332;40;154.288997173;
187;13;105.225990295;234.722167969;79;186.53369379;11;78.4149398804;160.983215332;40;156.118462086;
188;13;108.58493042;239.251373291;80;191.4514575;11;75.6034545898;166.983215332;41;157.691579819;
189;13;110.744682312;243.638427734;82;195.358042717;11;74.7245559692;169.983215332;42;158.886769772;
190;13;111.512069702;259.76675415;81;198.110099792;11;69.4886779785;182.523178101;43;159.981722355;
191;13;112.556945801;267.072723389;79;199.97124052;11;69.5981674194;176.913269043;43;160.981146812;
192;13;113.090950012;271.767791748;80;201.514920712;11;66.6981201172;178.992431641;44;161.84681797;
193;13;113.441902161;276.273010254;82;202.813887596;11;69.7846832275;185.324401855;44;162.282426357;
194;13;113.756958008;280.528533936;83;203.85182333;11;69.8282394409;188.399993896;44;162.551015854;
195;13;114.039169312;284.514404297;83;204.609835148;11;69.8551025391;191.399993896;45;162.795373917;
196;13;114.209442139;287.982116699;84;205.066066742;11;69.8795318604;194.399993896;45;162.93746376;
197;13;114.296691895;288.465515137;88;205.405008316;11;69.8937454224;197.399993896;47;163.0;
198;13;114.379776001;288.802001953;84;205.671565533;11;69.8999938965;200.399993896;48;163.0;
199;13;114.400001526;289.108581543;81;205.900035858;11;69.8999938965;203.399993896;43;163.0;
200;13;111.400001526;245.427185059;84;206.0;11;69.8999938965;206.0;44;163.0;
201;13;111.400001526;281.5;85;206.0;11;69.8999938965;206.0;45;163.0;
202;13;114.400001526;284.5;85;206.0;11;69.8999938965;206.0;46;163.0;
203;13;114.400001526;287.5;85;206.0;11;69.8999938965;206.0;46;163.0;
204;13;114.400001526;289.5;89;206.0;11;69.8999938965;206.0;48;163.0;
205;13;114.400001526;289.5;90;220.980000973;11;69.8999938965;206.0;49;163.0;
206;13;120.495994568;302.173980713;91;233.298709869;11;69.8999938965;206.0;50;163.0;
207;13;125.383293152;313.49005127;89;243.151842117;11;69.8999938965;206.0;51;163.0;
208;13;129.156173706;323.464538574;92;250.910574913;11;69.8999938965;206.0;54;163.0;
209;13;132.005218506;332.217529297;86;256.639867306;11;69.8999938965;206.0;55;163.0;
210;13;134.073455811;337.480377197;86;260.51544714;11;69.8999938965;206.0;55;163.0;
211;13;135.299026489;340.867919922;85;263.299757957;11;70.8999938965;205.0;57;164.239999771;
212;13;135.968734741;343.540130615;87;265.589026928;11;72.0239944458;201.600006104;59;175.347344875;
213;13;136.505249023;345.753875732;87;267.265166283;11;73.5317230225;198.597213745;60;184.817586899;
214;13;136.964279175;347.331451416;90;268.318189621;11;79.7437438965;197.748336792;60;192.725925446;
215;13;137.258026123;348.320129395;88;268.874822617;11;86.2926635742;199.020202637;59;199.266200066;
216;13;137.403793335;348.85723877;88;269.288971901;11;83.7714385986;202.992904663;60;204.598457813;
217;13;137.540634155;349.221923828;78;269.553474903;11;90.1860809326;204.059143066;49;208.474978924;
218;13;137.668792725;349.404449463;76;269.794440269;11;87.5222930908;212.422775269;47;211.686108589;
219;13;137.788574219;349.568145752;76;270.0;11;87.8027572632;189.213058472;48;214.450321674;
220;13;137.899993896;349.699981689;78;270.0;11;89.0474472046;192.435150146;49;216.593805313;
221;13;137.899993896;349.699981689;79;270.0;11;89.2593765259;188.606933594;50;218.255802155;
222;13;137.899993896;349.699981689;81;270.0;11;90.4255905151;190.003967285;50;219.590877533;
223;13;137.899993896;349.699981689;79;270.0;11;93.1591033936;193.926101685;44;220.403968811;
224;13;137.899993896;349.699981689;80;270.0;11;90.2404022217;206.401809692;46;220.702307224;
225;13;137.899993896;349.699981689;81;270.0;11;88.2702407837;218.661468506;46;220.914281845;
226;13;137.899993896;349.699981689;83;270.0;11;94.2914428711;209.999984741;47;221.0;
227;13;137.899993896;349.699981689;88;270.0;11;100.300018311;215.999984741;47;221.0;
228;13;137.899993896;349.699981689;88;270.0;11;106.300018311;221.999984741;47;221.0;
229;13;137.899993896;349.699981689;79;270.0;11;112.300018311;228.0;44;221.0;
230;13;137.899993896;349.699981689;79;270.0;11;109.300018311;243.0;44;221.0;
231;13;137.899993896;349.699981689;81;270.0;11;115.100013733;238.199996948;44;221.0;
232;13;137.899993896;349.699981689;83;270.0;11;118.100013733;241.199996948;45;221.0;
233;13;137.899993896;349.699981689;84;270.0;11;121.100013733;244.199996948;48;221.0;
234;13;137.899993896;349.699981689;84;270.0;11;124.100013733;245.599990845;49;221.0;
235;13;137.899993896;349.699981689;86;270.0;11;127.100013733;245.599990845;49;221.0;
236;13;137.899993896;349.699981689;89;270.0;11;128.500015259;245.599975586;50;221.0;
237;13;137.899993896;349.699981689;90;270.0;11;122.500015259;254.599990845;52;221.0;
238;13;137.899993896;349.699981689;91;270.0;11;125.500015259;245.599990845;53;221.0;
239;13;137.899993896;349.699981689;82;270.0;11;128.500015259;245.599990845;50;221.0;
240;13;137.899993896;349.699981689;84;270.0;11;128.500015259;245.599990845;51;221.0;
241;13;137.899993896;349.699981689;85;270.0;11;128.500015259;245.599990845;53;221.0;
242;13;137.899993896;349.700012207;85;270.0;11;128.500015259;245.599990845;53;221.0;
243;13;134.899993896;294.5;82;270.0;11;128.500015259;245.599990845;47;221.0;
244;13;134.899993896;341.699981689;75;270.0;11;128.500015259;245.599990845;38;221.0;
245;13;137.899993896;344.699981689;69;270.0;11;128.500015259;245.599975586;36;221.0;
246;13;137.899993896;347.699981689;69;270.0;11;128.500015259;225.999984741;36;221.0;
247;13;137.899993896;349.699981689;69;270.0;11;128.500015259;221.599990845;37;221.0;
248;14;139.899993896;351.699981689;69;282.0;10;119.300018311;214.599990845;39;209.0;
