Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;2;9.19999980927;10.0;4;21.0;1;14.0;10.0;5;20.0;
5;2;10.3000001907;10.0;4;21.0599999428;1;15.0;10.0;5;20.0;
6;2;11.3179998398;10.0;4;21.1229639053;1;16.0;10.0;5;20.3999996185;
7;2;11.336889267;10.0;4;21.6001901627;1;17.0;10.1999998093;5;20.7264003754;
8;2;11.4800567627;10.1999998093;4;22.0082015991;1;17.4358406067;10.3632001877;5;21.8194274902;
9;2;11.6024608612;10.3632001877;4;22.3582868576;1;18.0916557312;10.9097137451;5;22.7316036224;
10;2;11.7074861526;10.4951858521;4;23.5279067755;2;20.0916557312;11.3658018112;4;24.4745616913;
11;2;12.0583724976;11.0209560394;4;24.5268628597;2;22.0916557312;11.7372808456;4;25.0873980522;
12;2;14.0583724976;11.4571752548;4;25.3691681623;2;23.7036552429;12.0336990356;5;25.5727219582;
13;2;16.0583724976;11.8107032776;4;26.0752547979;2;24.7157726288;12.2662630081;5;25.9531160593;
14;2;16.8225765228;12.0916318893;4;26.6680037975;2;25.7280044556;12.446267128;5;26.0811508894;
15;2;17.0004024506;12.3113050461;4;27.1698563099;2;26.7403469086;12.5;4;26.1018965244;
16;2;17.1509571075;12.4808797836;4;27.3801496029;2;27.7527942657;12.5;4;26.1228116751;
17;2;19.1008281708;12.5;4;27.5615134239;2;28.7653427124;12.5;3;26.1438889503;
18;2;20.1552371979;12.5;4;27.7520513535;2;29.6863327026;12.5;3;26.1651208401;
19;2;21.2123985291;12.5;5;27.9515185356;2;29.6990718842;12.5;4;26.1864993572;
20;2;22.2722396851;12.5;5;28.1595556736;2;29.7118988037;12.5;4;26.2080165148;
21;2;22.4478664398;12.5;5;28.3756833076;2;29.0;13.1040086746;4;26.2296639681;
22;2;22.5127048492;12.5;5;28.5992991924;2;29.0;13.1148319244;4;26.2514331341;
23;2;22.5797901154;12.5;5;28.8296794891;2;29.0;13.1257162094;4;26.2733153105;
24;2;22.6489028931;12.5;5;29.0659828186;2;29.0;13.1366577148;4;26.2953014374;
25;2;22.7197952271;12.5;6;29.3072590828;2;29.0;13.1476507187;4;26.3173824549;
26;2;22.7921772003;12.5;6;29.5524601936;3;29.0;13.1586914062;3;26.3395489454;
27;2;21.5;13.5;6;29.8004574776;3;29.0;13.1697740555;3;26.3617914915;
28;2;22.5;12.5;5;30.0500593185;3;29.0;13.1808958054;3;26.3841004372;
29;2;23.0150184631;12.5;5;30.3000340462;3;29.0;13.1920499802;3;26.4064661264;
30;2;21.0900096893;13.5;5;30.5491337776;3;27.0;14.2032327652;3;26.428878665;
31;3;20.1647396088;14.5;4;30.7961182594;3;28.0;13.2144393921;4;26.4513280392;
32;3;19.2388343811;15.5;4;31.0397801399;3;26.0;14.2256641388;4;26.4738043547;
33;3;18.3119335175;16.5;4;31.278968811;3;27.0;16.2256641388;4;26.4962974787;
34;3;17.3836898804;17.5;4;31.5126113892;3;28.0;18.2256641388;6;26.5187973976;
35;3;16.4537830353;18.5;4;31.7397313118;3;29.0;20.2256641388;7;26.5412938595;
36;3;16.0219192505;19.5;5;31.95946455;3;29.0;22.2256641388;7;26.5637768507;
37;3;16.0878391266;20.5;5;32.171069622;3;29.0;23.2256641388;8;26.5862361193;
38;3;16.1513214111;21.5;5;32.373934269;3;29.0;23.2931175232;8;26.6086617708;
