Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;11.0;10.0;5;20.3999996185;2;17.6000003815;10.1999998093;4;21.7264003754;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;18.0358409882;10.3632001877;4;22.8594274521;
9;1;11.2179203033;10.3632001877;5;20.9903717041;2;18.7156562805;10.9097137451;4;23.8127875328;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;20.7156562805;11.3658018112;4;24.5981152058;
11;2;11.9125738144;11.0209560394;4;23.9143505096;2;22.7156562805;11.7372808456;4;25.2345055342;
12;2;12.1743059158;11.4571752548;4;24.6214065552;2;23.7919197083;12.0336990356;5;25.7443674803;
13;2;14.9125738144;12.1607036591;5;25.1832637787;2;24.0916557312;12.5086317062;5;26.1502821445;
14;2;16.6125736237;12.4416322708;5;25.6226100922;2;25.0916557312;12.6978168488;5;26.3048160076;
15;2;17.6125736237;12.6613054276;5;25.9617595673;2;26.874546051;12.5;5;26.3530313969;
16;2;18.6125736237;12.8308801651;5;26.0;2;27.9034748077;12.5;5;26.4023760557;
17;2;19.6125736237;12.8500003815;5;26.0;2;28.9330806732;12.5;5;26.4528282881;
18;2;20.6125736237;12.8500003815;5;26.0;2;29.8716964722;12.5;5;26.5043625832;
19;2;21.5;12.9499998093;6;26.0;2;29.9026184082;12.5;6;26.5569496155;
20;2;21.5;12.9499998093;6;26.0;2;29.9341697693;12.5;6;26.6105561256;
21;2;21.5;12.9499998093;6;26.0;2;29.9663333893;12.5;6;26.6651450396;
22;2;21.5;12.9499998093;6;26.0;2;29.99908638;12.5;6;26.72067523;
23;2;21.5;12.9499998093;6;26.0;2;30.0324058533;12.5;6;26.7771017551;
24;2;21.5;12.9499998093;6;26.0;2;30.0662612915;12.5;6;26.8343759775;
25;2;21.5;12.9499998093;6;26.0;2;30.1006259918;12.5;7;26.8924454451;
26;2;21.5;12.9499998093;8;26.0;3;30.1354675293;12.5;6;26.9512542486;
27;3;19.7999992371;13.5;7;26.0;3;30.170753479;12.5;6;27.0107431412;
28;3;18.7999992371;14.5;7;26.0;3;30.206445694;12.5;6;27.0708494186;
29;3;17.7999992371;15.5;8;26.0;3;30.2425098419;12.5;6;27.1315076351;
30;3;16.7999992371;16.5;8;26.0;3;29.0;13.5;6;27.1926498413;
31;3;15.8000001907;17.5;8;26.0;3;29.0;13.5963249207;6;27.2542052269;
32;3;14.8000001907;18.5;8;26.0;3;29.0;13.6271028519;6;27.3161010742;
33;5;14.3000001907;19.5;6;34.5;3;30.0;15.6271028519;6;27.3782629967;
34;5;15.0;21.1000003815;6;34.8400001526;3;30.4269580841;17.6271018982;7;27.4406147003;
35;5;16.0;22.1000003815;6;35.1635437012;3;30.4643688202;19.6271018982;7;27.5030794144;
36;5;18.0;20.1000003815;6;35.4692811966;3;30.5018482208;21.5;7;27.5655794144;
37;5;18.0;21.1000003815;6;35.7562685013;3;30.5393486023;22.5;8;27.628036499;
38;5;19.0;22.1000003815;6;36.0239543915;3;30.5768222809;22.5;8;27.690372467;
39;5;21.0;20.1000003815;7;36.272151947;3;30.6142234802;22.5;9;27.7525100708;
