Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;2;9.19999980927;10.0;4;21.0;1;13.0;10.0;4;20.0;
3;2;9.19999980927;10.0;5;21.0900000334;1;13.0;10.0;3;20.0;
4;2;9.21800041199;10.0;5;21.1871190071;1;14.0;10.0;3;20.0;
5;2;10.3561353683;10.0;5;21.2917383909;1;15.0;10.0;3;20.0;
6;2;11.3875217438;10.0;5;21.4042263031;1;16.0;10.0;3;20.3999996185;
7;2;11.4212675095;10.0;5;21.9389723539;1;17.0;10.1999998093;3;20.7264003754;
8;2;11.5816917419;10.1999998093;4;22.4109756947;1;17.4358406067;10.3632001877;3;21.8194274902;
9;2;11.7232933044;10.3632001877;4;22.831872344;1;18.0916557312;10.9097137451;3;22.7316036224;
10;2;11.8495616913;10.4951858521;4;24.1073114872;1;19.0916557312;11.3658018112;3;23.4745616913;
11;2;12.2321929932;11.0209560394;4;25.2262470722;1;20.0916557312;11.7372808456;3;24.0673980713;
12;2;14.2321929932;11.4571752548;4;26.2035200596;1;21.0916557312;12.0336990356;3;24.5325260162;
13;2;16.2321929932;11.8107032776;4;27.060199976;1;22.0916557312;12.2662630081;3;24.892534256;
14;2;17.1180610657;12.0916318893;4;27.819549799;1;23.0916557312;12.446267128;3;25.0;
15;2;17.3458652496;12.3113050461;4;28.5040667057;1;24.0916557312;12.5;4;25.0;
16;2;17.5512199402;12.4808797836;4;28.912750721;2;25.0916557312;12.5;3;25.0;
17;2;19.5606079102;12.5;4;29.3074398041;2;26.0916557312;12.5;5;25.0;
18;2;20.6790161133;12.5;4;29.7249407768;2;27.0;12.5;5;25.0;
19;2;21.804265976;12.5;5;30.1631817818;2;27.0;12.5;6;25.0;
20;2;22.9357376099;12.5;5;30.6194429398;2;27.0;12.5;6;25.0;
21;2;23.1858329773;12.5;5;31.0903835297;2;27.0;12.5;6;25.0;
22;2;23.3271141052;12.5;5;31.5721096992;2;27.0;12.5;6;25.0;
23;2;23.4716339111;12.5;5;32.0602788925;3;28.0;12.5;5;26.0;
24;2;23.6180839539;12.5;5;32.550242424;3;29.0;12.5;5;26.0900000334;
25;2;23.7650718689;12.5;5;33.0372152328;3;29.6539993286;12.5;5;26.1871190071;
26;2;21.7650718689;13.5;7;33.516456604;3;29.7122707367;12.5;5;26.2917383909;
27;3;21.5;14.5;6;33.9834604263;3;29.7750434875;12.5;5;26.4042263031;
28;3;21.5;15.5;6;34.4341192245;3;29.8425350189;12.5;6;26.5249304771;
29;3;21.5;16.2736473083;7;34.8648700714;3;29.9149589539;12.5;6;26.6541694403;
30;3;19.5;17.4459476471;7;35.2727956772;3;29.9925022125;12.5;6;26.7922235727;
31;3;19.5;16.4459476471;7;35.6556835175;3;30.075334549;12.5;6;26.9393253326;
32;3;17.5;18.4459476471;7;36.0120429993;3;30.1635951996;12.5;5;27.0956480503;
33;3;16.5;20.4459476471;7;36.3410778046;3;30.2573890686;12.5;5;27.261295557;
34;3;16.5;19.4459476471;7;36.6426286697;3;30.3567771912;14.5;5;27.4362905025;
35;3;14.5;21.4459476471;7;36.9170885086;3;30.461774826;16.5;5;27.6205644608;
36;3;14.0;23.4459476471;7;37.1653108597;3;30.5723381042;18.5;6;27.8139474392;
37;4;15.0;22.4459476471;5;52.3885068893;3;30.6883678436;20.5;6;28.016159296;
38;4;16.0;22.4459476471;4;53.3381471634;3;30.8096961975;22.5;7;28.2268030643;
39;4;17.0;22.4459476471;5;54.1852474213;3;30.9360809326;22.5;8;28.445360899;
40;4;17.0;22.4459476471;6;54.9307098389;3;31.0672168732;22.5;8;28.6711919308;
41;4;18.0;23.4459476471;6;55.5162696838;3;31.20271492;22.5;9;28.9035346508;
42;4;19.0;24.4459476471;6;55.9513263702;3;31.3421211243;22.5;9;29.141512394;
43;4;20.0;25.4459476471;6;56.3190898895;3;31.4849071503;22.5;11;29.3841423988;
44;4;22.0;23.4459476471;6;56.6270179749;3;31.6304855347;22.5;10;29.6303496361;
45;4;22.0;26.4459476471;7;56.8827629089;3;31.7782096863;22.5;10;29.8789830208;
46;4;24.0;29.4459476471;7;57.0;3;31.9273910522;22.5;9;30.1288366318;
47;4;25.5;31.5;8;57.0;3;32.0773010254;22.5;9;30.3786706924;
48;4;26.5;33.5;8;57.0;3;32.2272033691;22.5;9;30.6272368431;
49;4;27.3999996185;34.5;8;57.0;3;32.3763427734;22.5;10;30.8733024597;
50;4;27.3999996185;35.5;8;57.0;3;32.523979187;22.5;11;31.1156759262;
51;4;27.3999996185;36.5;8;57.0;3;32.6694068909;22.5;11;31.353228569;
52;5;28.3999996185;38.5;8;58.0;3;32.8119354248;22.5;11;31.6484484673;
53;5;29.3999996185;40.5;8;58.0199999809;3;32.9890670776;22.5;12;32.9377589226;
54;5;29.3999996185;42.5;10;58.0401959419;3;33.7626533508;23.0;13;33.9995880127;
55;5;29.3999996185;44.5;10;58.0605818033;3;34.3997535706;23.3899993896;12;34.8670349121;
56;6;29.3999996185;45.7999992371;9;58.0811508894;3;34.9202232361;23.6872596741;12;35.5748009682;
57;6;29.3999996185;45.7999992371;11;58.1018965244;3;35.3448791504;23.9097423553;18;36.0069513321;
58;7;29.3999996185;45.7999992371;9;66.1297630072;3;28.7999992371;19.0;14;43.0;
59;7;28.3999996185;47.7999992371;9;66.3104224205;3;29.7999992371;20.0;13;44.0499992371;
60;7;28.3999996185;49.7999992371;10;66.4813849926;3;30.7999992371;21.0;12;45.0049743652;
61;7;28.8495368958;51.7999992371;10;66.6427876949;3;30.7999992371;22.0;14;45.8543777466;
62;7;29.8559494019;53.7999992371;13;67.7948457003;3;30.7999992371;23.0;15;46.5945529938;
