Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;4;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;5;20.0;1;16.0;10.0;4;20.3999996185;
7;2;11.0;10.0;4;20.3999996185;2;17.6000003815;10.1999998093;3;21.7264003754;
8;2;11.1199998856;10.1999998093;4;20.7264003754;2;18.0358409882;10.3632001877;3;22.9094275236;
9;2;11.2179203033;10.3632001877;4;20.9903717041;2;18.7456550598;10.9097137451;3;23.9187226295;
10;3;11.597111702;10.4951858521;3;23.0419120789;2;20.7456550598;11.3658018112;3;24.7663000822;
11;3;11.9125738144;11.0209560394;2;23.9543504715;2;22.7456550598;11.7372808456;3;25.4716243744;
12;3;12.1863059998;11.4571752548;2;24.7025904655;2;23.9341907501;12.0336990356;4;26.0574564934;
13;3;14.1863059998;11.8107032776;2;25.3068172932;2;25.0066146851;12.2662630081;4;26.5467036963;
14;3;16.1863059998;12.0916318893;2;25.789717555;2;26.0841579437;12.446267128;4;26.7922235727;
15;3;16.7369155884;12.3113050461;2;26.1736010313;2;27.1669902802;12.5;4;26.9393253326;
16;3;16.8520793915;12.4808797836;2;26.2577478886;2;28.2552509308;12.5;4;27.0956480503;
17;3;18.7641086578;12.5;3;26.3048160076;2;29.3490447998;12.5;4;27.261295557;
18;3;19.7782287598;12.5;4;26.3530313969;2;30.3567771912;12.5;4;27.4362905025;
19;3;20.7926940918;12.5;5;26.4023760557;2;30.461774826;12.5;5;27.6205644608;
20;3;21.8074970245;12.5;5;26.4528282881;2;30.5723381042;12.5;5;27.8139474392;
21;3;21.9358482361;12.5;5;26.5043625832;2;30.6883678436;12.5;5;28.016159296;
22;3;21.9513092041;12.5;5;26.5569496155;2;30.8096961975;12.5;5;28.2268030643;
23;3;21.9670848846;12.5;5;26.6105561256;2;30.9360809326;12.5;5;28.445360899;
24;3;21.9831676483;12.5;5;26.6651450396;3;31.0672168732;12.5;4;28.6711919308;
25;3;21.9995441437;12.5;5;26.72067523;3;31.20271492;12.5;5;28.9035346508;
26;3;22.0162029266;12.5;4;26.7771017551;4;31.3421211243;12.5;4;29.141512394;
27;3;22.0331306458;12.5;6;26.8343759775;4;31.4849071503;12.5;4;29.3841423988;
28;3;22.0503120422;12.5;6;26.8924454451;4;31.6304855347;12.5;4;29.6303496361;
29;3;22.0677337646;12.5;6;26.9512542486;4;31.7782096863;12.5;4;29.8789830208;
30;3;20.0853767395;13.5;6;27.0107431412;4;29.7782096863;13.5;3;30.1288366318;
31;4;19.1032218933;14.5;6;27.0708494186;4;29.0;14.5;3;30.3786706924;
32;4;17.5;15.5;6;27.1315076351;4;29.0;16.5;4;30.6272368431;
33;4;17.1394519806;16.5;6;27.1926498413;4;29.0;18.5;4;30.8733024597;
34;4;16.1577949524;17.5;6;27.2542052269;4;29.0;20.5;4;32.1156759262;
35;4;15.1762619019;18.5;6;27.3161010742;4;30.0;23.5;5;32.5232285261;
36;4;14.6948299408;19.5;4;27.3782629967;4;31.0;26.5;5;32.9518270493;
37;4;14.7134790421;20.5;4;27.4406147003;4;31.0;28.5;5;33.4040668011;
38;4;14.7321844101;21.5;5;27.5030794144;4;31.0;29.9048976898;6;33.8828650713;
39;5;15.0;20.5;3;42.5655794144;4;31.0;31.0135211945;7;34.3913831711;
40;5;15.0;21.5262317657;3;43.378036499;4;31.0;31.1179771423;7;34.9329068661;
41;5;16.0;22.5512142181;4;44.109746933;5;31.0;31.2179794312;7;35.5106709003;
