Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;6;20.0;1;16.0;10.0;4;20.3999996185;
7;1;11.0;10.0;6;20.3999996185;2;17.6000003815;10.1999998093;3;21.7264003754;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;18.0358409882;10.3632001877;3;22.8494274616;
9;1;11.2179203033;10.3632001877;6;20.9903717041;2;18.7096557617;10.9097137451;3;23.7921946049;
10;1;11.2971115112;10.4951858521;6;22.0419120789;2;20.7096557617;11.3658018112;3;24.5663278103;
11;1;11.6125736237;11.0209560394;6;22.9143505096;2;22.7096557617;11.7372808456;3;25.1909153461;
12;1;11.8743057251;11.4571752548;6;23.6214065552;2;23.7657661438;12.0336990356;3;25.6883610487;
13;2;13.8743057251;11.8107032776;5;25.1832637787;2;24.4130172729;12.2662630081;3;26.0812431574;
14;2;15.8743057251;12.0916318893;5;25.7526100874;2;24.6487464905;12.446267128;3;26.2221269608;
15;2;16.7257843018;12.3113050461;5;26.2371906042;2;24.0;12.5;3;26.2560760975;
16;2;16.8711566925;12.4808797836;5;26.4377241135;2;25.9355201721;12.5;3;26.2905418873;
17;2;18.8180999756;12.5;5;26.6183350086;2;26.9355201721;12.5;4;26.3255085945;
18;2;19.8722839355;12.5;5;26.8187118769;2;27.9355201721;12.5;5;26.3609591722;
19;2;20.9323978424;12.5;5;27.0402543545;3;28.9355201721;12.5;4;26.3968753815;
20;2;21.9988594055;12.5;5;27.2842636108;3;29.0;12.5;4;26.4332377911;
21;2;22.1852798462;12.5;7;27.5518820286;3;29.0;12.5;4;26.4700255394;
22;2;22.2655639648;12.5;7;27.8440244198;3;29.0;12.5;4;26.5072168112;
23;2;22.3532066345;12.5;7;28.1613030434;3;29.0;12.5;5;26.5447884798;
24;2;22.4483909607;12.5;8;28.5039470196;3;29.0;12.5;5;26.5827163458;
25;2;22.5511837006;12.5;8;28.871723175;3;29.0;12.5;5;26.6209751368;
26;2;22.6615161896;12.5;8;29.263862133;3;29.0;12.5;5;26.6595385075;
27;2;21.5;13.5;8;29.6789975166;3;29.0;12.5;6;26.6983793974;
28;3;20.5;13.5;7;30.1151270866;3;29.0;12.5;6;26.7374696732;
29;3;20.034538269;14.5;6;30.5695996284;3;29.0;13.3687343597;7;26.7767804861;
30;3;17.5;16.5;6;31.0391392708;3;29.0;13.3883905411;7;26.8162822723;
31;3;16.5;18.5;6;31.5199065208;4;29.0;13.4081411362;5;31.1480404139;
32;3;15.5;20.107963562;6;32.007601738;4;31.0;13.5;5;31.3469797373;
33;3;14.5;21.3030414581;6;32.4976010323;4;32.1374435425;16.5;5;31.544834733;
34;3;15.0;20.3030414581;6;32.9851250648;4;33.1613769531;19.5;5;31.741081953;
35;3;16.0;20.5;7;33.465420723;4;34.1853523254;22.5;4;31.93521595;
36;3;16.5396270752;21.5;7;33.9339466095;4;34.4231834412;25.5;4;32.1267561913;
37;3;17.6801834106;19.5;7;34.3865451813;4;34.5153770447;27.5;4;32.315251112;
38;3;16.8159637451;20.5;7;34.8195896149;4;34.6061935425;27.5;6;32.5002827644;
39;3;16.9458770752;21.5;8;35.2300891876;4;34.6954460144;27.5;6;32.6814720631;
40;3;15.9458770752;20.5;8;35.6157541275;4;34.782951355;27.5;7;32.8584787846;
41;3;14.0;22.5;8;36.9750175476;4;34.868560791;27.5;7;33.0310051441;
42;3;15.0;24.5;7;37.4370096922;4;34.9521255493;27.5;8;33.1987977028;
43;3;17.0;23.5;7;37.886937499;4;33.6572227478;27.5;8;33.3616461754;
44;3;17.0;22.5;7;38.3265705109;4;33.7128944397;27.5;9;33.5193827152;
45;3;16.0;24.5;8;38.7581732273;5;31.7128944397;28.5;8;33.671882391;
46;3;17.0;23.5;7;39.1843706369;5;31.0;29.5;8;33.8190586567;
47;3;17.0;26.5;8;39.6080100536;6;31.0;30.0480976105;5;48.9608635902;
48;3;17.0;26.5;9;40.0320205688;6;32.0;31.0896244049;5;49.8472840786;
49;3;17.0;27.5;9;40.4592716694;6;33.0;32.1291427612;4;50.6477127075;
50;3;18.0;29.5;11;40.8440244198;6;33.0;33.1666641235;4;51.3869795799;
51;3;17.0;29.5;11;41.1613030434;6;33.0;34.2022171021;4;54.3825201988;
52;3;18.0;29.5;11;41.5039470196;6;34.5999984741;36.7358474731;4;56.0839335918;
53;3;19.0;30.5;14;41.871723175;6;36.0680007935;38.1575927734;4;57.4892725945;
54;3;20.0;31.5;15;42.263862133;6;36.4247131348;37.4548530579;6;58.5771591663;
55;3;21.0;32.5;16;42.6789975166;6;36.6916885376;37.9097442627;6;59.3046067953;
56;3;23.0;30.5;16;43.1151270866;6;36.7999992371;39.0;5;59.7727688551;
57;3;23.0;31.5;12;43.5695996284;6;36.7999992371;39.0;6;60.1734375954;
58;4;23.5;32.5;9;44.0391392708;7;34.7999992371;40.0;4;60.4181084633;
59;4;24.5;30.5;9;44.5199065208;7;35.7999992371;40.6524085999;4;60.525062561;
60;4;23.5;31.5;10;45.007601738;7;33.7999992371;42.2625312805;4;60.6323908567;
61;4;23.5;32.5;10;45.4976010323;7;34.7999992371;41.3161964417;5;60.740013957;
62;4;24.5;30.5;12;45.9851250648;7;33.7999992371;40.7264137268;7;60.8478517532;
63;4;23.5;28.5;12;46.465420723;7;33.7999992371;41.7521820068;7;60.9558241367;
64;4;23.5;27.5;12;46.9339466095;7;32.8393249512;42.7784729004;7;61.0638508797;
65;4;23.5;27.5;11;47.3865451813;7;31.8719749451;43.8052787781;8;61.1718519926;
66;4;23.5;27.5;9;48.8195896149;7;28.8719749451;45.832572937;9;61.2797474861;
67;4;24.5;28.5;10;49.2700891495;7;27.7999992371;47.6398735046;10;61.3874576092;
68;5;25.5;29.5;9;49.6969380379;8;26.7999992371;48.6937294006;9;61.4949029684;
69;5;25.5;30.5;7;50.0985710621;8;25.7999992371;48.8302612305;7;61.6020041704;
70;5;25.5;31.5;7;50.4741171598;8;24.7999992371;50.8010025024;8;61.7086826563;
71;5;25.5;32.5;8;50.8233479261;8;23.7999992371;51.8543395996;8;61.8148603439;
72;5;25.5;32.5;8;51.146594286;8;22.7999992371;52.9074325562;8;61.9204595089;
73;5;25.5;32.5;8;51.4446542263;8;21.7999992371;53.9602279663;10;62.0254032612;
74;5;25.5;32.5;9;51.7186901569;8;20.7999992371;55.0127029419;10;62.1296160221;
75;5;25.5;32.5;10;53.6345062256;8;20.0;56.0648078918;10;62.2330226898;
76;5;25.7999992371;33.0;9;55.2517639399;8;20.0;57.1165122986;9;62.3161010742;
77;5;26.0340003967;33.3899993896;8;57.606906414;8;20.0;58.1580505371;11;62.3782629967;
78;5;27.2123565674;34.6872596741;8;58.799408555;8;20.0;59.1891326904;11;62.4406147003;
79;5;28.3458442688;35.9097442627;8;59.6620454788;8;20.0;60.2203063965;11;62.5030794144;
80;5;28.3999996185;37.0;10;60.2842963934;8;20.0;61.2515411377;11;62.5655794144;
81;5;28.3999996185;38.0;10;60.8526046276;8;20.0;62.2827911377;14;62.628036499;
82;5;28.3999996185;39.0;10;61.2621737719;8;20.0;63.3140182495;15;62.690372467;
83;5;26.3999996185;40.0;10;61.5613445044;8;20.0;64.3451843262;16;62.7525100708;
84;5;25.3999996185;41.0;11;61.7444109917;8;20.0;65.3762512207;16;62.8143725395;
85;5;24.3999996185;42.0;12;61.9334081411;8;20.0;66.4071884155;17;62.8758842945;
86;5;23.3999996185;43.0;11;62.1281805038;8;20.0;67.4379425049;16;62.936971426;
87;5;22.3999996185;44.0;11;62.3285363913;8;20.0;69.8558807373;17;62.9975619316;
88;5;21.3999996185;45.0;11;62.5342468023;8;20.0;71.8982925415;18;63.0575861931;
