Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;4;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;4;20.0;1;16.0;10.0;4;20.3999996185;
7;1;11.0;10.0;4;20.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;1;11.1199998856;10.1999998093;4;20.7264003754;2;18.0358409882;10.3632001877;3;22.8194274902;
9;1;11.2179203033;10.3632001877;4;20.9903717041;2;18.6916561127;10.9097137451;3;23.7716035843;
10;2;12.2971115112;10.4951858521;3;23.0419120789;2;20.6916561127;11.3658018112;3;24.5557456017;
11;2;13.6125736237;11.0209560394;3;23.9543504715;2;22.6916561127;11.7372808456;3;25.1909515858;
12;2;15.6125736237;11.4571752548;3;24.7025904655;2;23.7657871246;12.0336990356;4;25.6996334791;
13;2;17.6125736237;11.8107032776;4;25.3068172932;2;24.7919197083;12.2662630081;4;26.10437572;
14;2;19.6125736237;12.0916318893;4;25.789717555;2;25.8187599182;12.446267128;4;26.2577478886;
15;2;20.9627056122;12.3113050461;4;26.1736010313;2;26.8463039398;12.5;4;26.3048160076;
16;2;21.9761257172;12.4808797836;4;26.2577478886;2;27.874546051;12.5;4;26.3530313969;
17;2;22.9898986816;12.5;4;26.3048160076;2;28.9034748077;12.5;4;26.4023760557;
18;2;24.0040187836;12.5;4;26.3530313969;2;29.841424942;12.5;4;26.4528282881;
19;2;24.9059104919;12.5;5;26.4023760557;2;29.8716964722;12.5;5;26.5043625832;
20;2;24.9207115173;12.5;6;26.4528282881;2;29.9026184082;12.5;5;26.5569496155;
21;2;24.9358482361;12.5;7;26.5043625832;2;29.0;13.5;5;26.6105561256;
22;2;24.9513092041;12.5;7;26.5569496155;2;29.0;13.6273889542;5;26.6651450396;
23;3;24.9670848846;12.5;6;26.6105561256;2;29.0;13.6656017303;5;26.72067523;
24;3;24.5;12.5;6;26.6651450396;2;29.0;13.7044725418;5;26.7771017551;
25;3;22.9995422363;13.5;6;26.72067523;2;29.0;13.743970871;5;26.8343759775;
26;3;22.0162029266;14.5;6;26.7771017551;2;29.0;13.7840633392;5;26.8924454451;
27;3;21.0331306458;15.5;6;26.8343759775;2;29.0;13.8247117996;5;26.9512542486;
28;3;20.0503120422;16.5;6;26.8924454451;2;29.0;13.8658781052;6;27.0107431412;
29;3;19.0677337646;17.5;6;26.9512542486;2;29.0;13.9075202942;6;27.0708494186;
30;3;18.0853767395;18.5;6;27.0107431412;2;29.0;13.9495944977;6;27.1315076351;
31;3;17.6032218933;19.5;6;27.0708494186;2;29.0;13.9920549393;6;27.1926498413;
32;3;17.6212539673;20.5;7;27.1315076351;2;29.0;14.0348548889;6;27.2542052269;
33;3;17.6394519806;21.5;7;27.1926498413;2;29.0;16.0348548889;6;27.3161010742;
34;3;18.0;20.3770599365;7;27.2542052269;2;29.0;18.0348548889;6;27.3782629967;
35;3;17.6762619019;20.5;7;27.3161010742;2;29.0;20.0348548889;6;27.4406147003;
36;3;17.6948299408;21.5;7;27.3782629967;2;29.0;22.0348548889;6;27.5030794144;
37;3;18.0;20.4513053894;7;28.4406147003;2;29.0;24.0348548889;6;27.5655794144;
38;3;18.0;21.8762454987;8;28.5430793762;2;29.0;24.2959060669;7;27.628036499;
