Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;2;15.6000003815;10.0;3;21.0;
6;1;11.0;10.0;5;20.0;2;16.6000003815;10.0;3;21.5299996138;
7;1;11.0;10.0;5;20.3999996185;2;17.6779994965;10.1999998093;3;22.0018314123;
8;1;11.1199998856;10.1999998093;5;20.7264003754;2;18.2010993958;10.3632001877;3;23.3081688881;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;18.9849014282;10.9097137451;3;24.466154933;
10;2;11.597111702;10.4951858521;4;23.0719120502;2;20.9849014282;11.3658018112;3;25.4912455082;
11;2;11.9215736389;11.0209560394;4;23.9749414921;2;22.9849014282;11.7372808456;3;26.4064147472;
12;2;13.9215736389;11.4571752548;4;24.7131726742;2;24.4950656891;12.0336990356;4;27.2378556728;
13;2;15.9215736389;11.8107032776;4;25.3067810535;2;25.7148532867;12.2662630081;4;28.0116350651;
14;2;16.5920333862;12.0916318893;4;25.7784451246;2;25.0916557312;13.0700874329;4;28.5832509995;
15;2;16.7335338593;12.3113050461;4;26.1504684687;2;27.0916557312;12.5;4;29.0998392105;
16;2;16.8451404572;12.4808797836;4;26.2221269608;2;29.0916557312;12.5;4;29.6697235107;
17;2;18.7534217834;12.5;4;26.2560760975;2;30.8934898376;12.5;4;30.2922105789;
18;2;19.7636070251;12.5;4;26.2905418873;2;32.175327301;12.5;5;30.9647336006;
19;2;20.7739467621;12.5;5;26.3255085945;2;32.5788421631;12.5;5;31.6826052666;
20;2;21.7844352722;12.5;5;26.3609591722;2;33.009563446;12.5;5;32.4389019012;
21;2;21.9082870483;12.5;5;26.3968753815;2;33.4633407593;12.5;5;33.2245311737;
22;2;21.9190635681;12.5;5;26.4332377911;2;33.9347190857;12.5;5;34.0285177231;
23;2;21.9299716949;12.5;5;26.4700255394;2;34.4171104431;12.5;5;34.8385095596;
24;2;21.9410076141;12.5;5;26.5072168112;2;34.9031066895;12.5;5;35.6414785385;
25;2;21.9521656036;12.5;6;26.5447884798;2;35.3848876953;12.5;5;36.424533844;
26;2;21.9634361267;12.5;6;26.5827163458;2;35.8547210693;12.5;5;37.1757497787;
27;2;21.5;13.1330862045;6;26.6209751368;2;36.3054504395;12.5;5;37.8848962784;
28;2;21.9862918854;12.5;6;26.6595385075;2;36.7309379578;12.5;5;38.5439720154;
29;3;21.9978618622;12.5;4;26.6983793974;2;37.1263809204;12.5;5;39.1474952698;
30;3;20.009513855;13.5;4;26.7374696732;2;35.1263809204;14.5;5;39.692527771;
31;3;19.0212402344;14.5;4;26.7767804861;2;36.1263809204;16.5;5;40.1784791946;
32;3;18.033033371;15.5;4;26.8162822723;2;37.1263809204;18.5;5;40.6067428589;
33;3;17.044883728;16.5;4;26.8559447527;2;38.1263809204;20.5;6;40.9802522659;
34;3;16.0567836761;17.5;4;26.8957372904;2;38.5881500244;22.5;7;41.3030128479;
35;3;15.0687217712;18.5;5;26.9356285334;2;38.7818069458;22.5;8;41.5796737671;
36;3;14.5806884766;19.5;3;26.9755871296;2;38.9478034973;22.5;8;41.815158844;
37;3;14.5926761627;20.5;4;27.015581131;2;39.0890960693;22.5;9;42.0;
38;3;14.6046743393;21.5;4;27.0555787086;3;39.2000007629;22.5;7;42.0;
