Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;3;20.0;1;15.0;10.0;5;20.0;
6;1;11.0;10.0;3;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;11.0;10.0;3;20.3999996185;2;17.6000003815;10.1999998093;4;21.7514003515;
8;2;11.4200000763;10.1999998093;2;21.7264003754;2;18.0508403778;10.3632001877;4;22.8800462484;
9;2;11.5179204941;10.3632001877;2;21.9903717041;2;18.7280273438;10.9097137451;4;23.8287011385;
10;2;11.597111702;10.4951858521;2;23.0719120502;2;20.7280273438;11.3658018112;4;24.6089923382;
11;2;11.9215736389;11.0209560394;2;23.9749414921;2;22.7280273438;11.7372808456;4;25.2400087118;
12;2;13.9215736389;11.4571752548;2;24.7131726742;2;23.7952213287;12.0336990356;5;25.7441539764;
13;2;15.9215736389;11.8107032776;3;25.3067810535;2;24.8186321259;12.2662630081;5;26.1440050602;
14;2;16.94962883;12.0916318893;3;25.7784451246;2;25.8425388336;12.446267128;5;26.2921252251;
15;2;17.9593238831;12.3113050461;3;26.1504684687;2;26.8669319153;12.5;5;26.3335750103;
16;2;18.9691867828;12.4808797836;3;26.2221269608;2;27.8917999268;12.5;5;26.3758016825;
17;2;19.9792118073;12.5;3;26.2560760975;2;28.917137146;12.5;5;26.4187844992;
18;2;20.989397049;12.5;3;26.2905418873;2;29.8512706757;12.5;5;26.4625003338;
19;2;21.8871631622;12.5;4;26.3255085945;2;29.8775005341;12.5;6;26.5069237947;
20;2;21.8976516724;12.5;4;26.3609591722;2;29.9041538239;12.5;6;26.5520272255;
21;2;21.9082870483;12.5;4;26.3968753815;2;29.9312171936;12.5;6;26.5977805853;
22;2;21.9190635681;12.5;4;26.4332377911;2;29.9586677551;12.5;6;26.6441516876;
23;2;21.9299716949;12.5;4;26.4700255394;2;29.9864902496;12.5;6;26.6911062002;
24;2;21.9410076141;12.5;4;26.5072168112;2;30.0146636963;12.5;6;26.7386075258;
25;2;21.9521656036;12.5;5;26.5447884798;2;30.0431652069;12.5;6;26.7866172791;
26;2;21.9634361267;12.5;5;26.5827163458;2;30.071969986;12.5;6;26.835095048;
27;2;21.5;13.1330862045;5;26.6209751368;2;30.1010570526;12.5;6;26.8839986324;
28;2;21.9862918854;12.5;5;26.6595385075;2;30.130399704;12.5;6;26.9332840443;
29;2;21.9978618622;12.5;5;26.6983793974;2;30.1599693298;12.5;6;26.9829059839;
30;2;22.009513855;12.5;5;26.7374696732;2;30.189743042;12.5;6;27.0328176022;
31;2;22.0212402344;12.5;5;26.7767804861;2;30.2196903229;12.5;6;27.0829708576;
32;2;21.5;13.2107124329;5;26.8162822723;2;30.2497825623;14.5;7;27.1333167553;
33;2;22.044883728;12.5;5;26.8559447527;2;30.2799911499;16.5;8;27.1838057041;
34;2;21.5;13.2423782349;5;26.8957372904;2;30.3102836609;18.5;9;27.2343869209;
35;2;22.0687217712;12.5;5;26.9356285334;2;30.340631485;20.5;9;27.2850093842;
36;2;21.5;13.2742509842;6;26.9755871296;2;30.371006012;22.5;10;27.3356220722;
37;2;22.0926761627;12.5;7;27.015581131;2;30.4013729095;22.5;10;27.3861737251;
38;2;22.104675293;12.5;8;27.0555787086;2;30.4317035675;22.5;11;27.4366133213;
