Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;2;11.3000001907;10.0;4;21.0;1;16.0;10.0;5;20.3999996185;
7;2;11.3000001907;10.0;3;21.3999996185;1;17.0;10.1999998093;5;20.7264003754;
8;2;11.4200000763;10.1999998093;3;21.7264003754;2;18.0358409882;10.3632001877;4;22.8194274902;
9;2;11.5179204941;10.3632001877;2;21.9903717041;2;18.6916561127;10.9097137451;4;23.7616035938;
10;2;11.597111702;10.4951858521;2;23.0619120598;2;20.6916561127;11.3658018112;4;24.5351526737;
11;2;11.9185733795;11.0209560394;2;23.9545464516;2;22.6916561127;11.7372808456;4;25.1591641903;
12;2;13.9185733795;11.4571752548;2;24.6819883585;2;23.7467155457;12.0336990356;5;25.6560432911;
13;2;15.9185733795;11.8107032776;3;25.2644146681;2;24.7657661438;12.2662630081;5;26.0483692884;
14;2;16.9369182587;12.0916318893;3;25.7245066166;2;25.78515625;12.446267128;5;26.1887089014;
15;2;17.9431419373;12.3113050461;3;26.0845712423;2;26.8048820496;12.5;5;26.2221269608;
16;2;18.9494171143;12.4808797836;3;26.1438889503;2;27.8249320984;12.5;5;26.2560760975;
17;2;19.955739975;12.5;3;26.1651208401;2;28.8453006744;12.5;4;26.2905418873;
18;2;20.9621105194;12.5;3;26.1864993572;2;29.7743244171;12.5;4;26.3255085945;
19;2;21.8559494019;12.5;4;26.2080165148;2;29.7953052521;12.5;5;26.3609591722;
20;2;21.8624038696;12.5;5;26.2296639681;2;29.816576004;12.5;5;26.3968753815;
21;2;21.8688983917;12.5;5;26.2514331341;2;29.8381252289;12.5;5;26.4332377911;
22;2;21.8754291534;12.5;5;26.2733153105;2;29.8599433899;12.5;5;26.4700255394;
23;2;21.8819942474;12.5;5;26.2953014374;2;29.8820152283;12.5;5;26.5072168112;
24;2;21.888589859;12.5;5;26.3173824549;2;29.9043292999;12.5;5;26.5447884798;
25;2;21.5;12.8293457031;5;26.3395489454;2;29.0;13.2723941803;5;26.5827163458;
26;3;21.5;12.8348875046;5;26.3617914915;2;29.0;13.2913579941;5;26.6209751368;
27;3;19.908536911;13.5;5;26.3841004372;2;29.0;13.3104877472;5;26.6595385075;
28;3;18.9152297974;14.5;5;26.4064661264;2;29.0;13.3297691345;5;26.6983793974;
29;3;17.9219398499;15.5;5;26.428878665;2;29.0;13.3491897583;6;26.7374696732;
30;3;16.9286632538;16.5;5;26.4513280392;2;27.0;14.3687343597;6;26.7767804861;
31;3;15.9353981018;17.5;5;26.4738043547;2;28.0;13.3883905411;7;26.8162822723;
32;3;14.9421415329;18.5;5;26.4962974787;2;26.0;14.4081411362;7;26.8559447527;
33;3;14.4488887787;19.5;5;26.5187973976;2;27.0;16.4081420898;8;26.8957372904;
34;3;14.4556388855;20.5;5;26.5412938595;2;28.0;18.4081420898;8;26.9356285334;
35;3;14.0;22.1165180206;5;26.5637768507;2;29.0;20.4081420898;8;26.9755871296;
36;3;15.0;20.1255111694;6;26.5862361193;2;29.0;22.4081420898;9;27.015581131;
37;3;14.0;21.1344947815;6;26.6086617708;2;29.0;23.4081420898;9;27.0555787086;
38;3;14.0;22.1434650421;6;26.6310436726;2;29.0;23.5277900696;9;27.0955479145;
