Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;5;20.0;1;16.0;10.0;4;20.3999996185;
7;1;11.0;10.0;5;20.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;1;11.1199998856;10.1999998093;5;20.7264003754;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;11.2179203033;10.3632001877;5;20.9903717041;1;18.0916557312;10.9097137451;4;22.7316036224;
10;1;11.2971115112;10.4951858521;5;22.0419120789;1;19.0916557312;11.3658018112;4;23.4745616913;
11;1;11.6125736237;11.0209560394;5;22.9143505096;1;20.0916557312;11.7372808456;4;24.0673980713;
12;1;11.8743057251;11.4571752548;5;23.6214065552;1;21.0916557312;12.0336990356;4;24.5325260162;
13;1;13.6125736237;11.8107032776;4;24.1832637787;1;22.0916557312;12.2662630081;4;24.892534256;
14;1;14.6125736237;12.0916318893;4;24.6226100922;1;23.0916557312;12.446267128;4;25.0;
15;1;15.6125736237;12.3113050461;4;24.9617595673;1;24.0916557312;12.5;5;25.0;
16;1;16.6125736237;12.4808797836;4;25.0;2;25.0916557312;12.5;4;25.0;
17;1;17.6125736237;12.5;4;25.0;2;26.0916557312;12.5;5;25.0;
18;1;18.6125736237;12.5;4;25.0;2;27.0;12.5;5;25.0;
19;1;19.5;12.5;4;25.0;2;27.0;12.5;5;25.0;
20;1;19.5;12.5;4;25.0;2;27.0;12.5;6;25.0;
21;1;19.5;12.5;6;25.0;2;27.0;12.5;7;25.0;
22;1;19.5;12.5;6;25.0;2;27.0;12.5;7;25.0;
23;1;19.5;12.5;7;25.0;2;27.0;12.5;7;25.0;
24;1;19.5;12.5;7;25.0;2;27.0;12.5;7;25.0;
25;1;19.5;12.5;7;25.0;2;27.0;12.5;7;25.0;
26;2;19.5;12.5;6;32.912255764;2;27.0;12.5;7;25.0;
27;2;20.5;12.5;6;33.2752494812;2;27.0;12.5;7;25.0;
28;2;19.5;13.5;6;33.6248579025;2;27.0;12.5;7;25.0;
29;2;19.5;14.5;6;33.9590835571;2;27.0;12.5;7;25.0;
30;2;19.5;15.5;6;34.2763175964;2;27.0;12.5;7;25.0;
31;2;19.5;16.5;6;34.5753564835;2;27.0;12.5;7;25.0;
32;2;19.5;17.5;6;34.8554019928;2;27.0;12.5;7;25.0;
33;2;18.9349308014;18.5;6;35.1160373688;2;27.0;12.5;8;25.0;
34;2;18.5522174835;19.5;6;35.3571996689;2;27.0;12.5;9;25.0;
35;2;18.6607398987;20.5;7;35.5791339874;2;27.0;13.5;9;25.0;
36;2;18.7606105804;21.5;8;35.7823448181;2;27.0;14.5;9;25.0;
37;2;19.8520545959;19.5;8;35.9675483704;2;27.0;15.5;10;25.0;
38;2;18.9353961945;20.5;8;36.1356210709;2;27.0;16.5;10;25.0;
39;2;19.0110282898;21.5;10;36.2875528336;2;27.0;17.5;11;25.0;
40;2;20.0793991089;19.5;10;36.4244089127;2;27.0;17.5;11;25.0;
41;2;19.1409835815;20.5;10;36.5;2;27.0;17.5;12;25.0;
42;2;19.1749992371;21.5;9;36.5;2;27.0;17.5;12;25.0;
43;2;20.1749992371;19.5;9;36.5;2;27.0;17.5;12;25.0;
44;2;19.1749992371;20.5;9;36.5;2;27.0;17.5;13;25.0;
45;3;20.1749992371;21.5;15;37.5;2;27.0;17.5;13;25.0;
46;5;22.1749992371;21.5;6;62.6299999952;2;27.0;17.5;14;25.0;
47;5;25.513999939;24.5;7;63.9254306555;2;27.0;17.5;14;25.0;
48;5;28.5576286316;27.5;8;65.1314983368;2;27.0;17.5;15;25.0;
49;5;31.6063156128;31.5;8;66.2475636005;2;27.0;17.5;15;25.0;
50;5;34.6604995728;35.5;9;67.2770162821;2;27.0;17.5;16;25.0;
51;6;37.2950706482;37.5;8;68.2262990475;2;27.0;17.5;16;25.0;
52;6;37.3615341187;38.5;9;69.1038961411;2;27.0;17.5;16;25.0;
53;7;38.3602790833;39.5;8;94.9193880558;2;27.0;17.5;17;25.0;
54;7;39.6749992371;41.5;8;97.4326484203;2;27.0;17.5;17;25.0;
55;7;41.6749992371;43.5;7;101.461586475;2;27.0;17.5;17;25.0;
56;7;41.6749992371;46.5;8;104.846104383;2;27.0;17.5;18;25.0;
57;7;42.6749992371;47.5;8;108.588864326;2;27.0;17.5;19;26.0;
58;7;45.0628814697;50.5;6;110.79347074;2;27.5999984741;18.0;19;26.7800006866;
59;7;45.2635955811;53.5;6;112.547669291;2;28.0680007935;18.3899993896;19;27.3745174408;
60;8;45.4258346558;55.5;7;113.992643833;2;28.4247112274;18.6872596741;19;27.8194847107;
61;8;44.5556678772;57.5999984741;7;113.833747625;2;28.6916904449;18.9097423553;19;28.0;
62;8;44.4225997925;60.5999984741;9;113.789081693;2;28.7999992371;19.0;20;28.0;
63;8;44.3028411865;58.5999984741;10;113.848269701;2;28.7999992371;19.0;20;28.0;
64;8;42.1950569153;60.028175354;11;114.001162529;2;28.7999992371;19.0;20;28.0;
65;10;43.0980491638;59.1989822388;7;144.237848997;2;26.7999992371;20.0;20;28.0;
66;10;42.0107460022;63.3863143921;7;146.748676538;3;25.7999992371;21.0;15;28.0;
67;10;42.9321708679;67.5908203125;9;156.708138466;3;24.7999992371;22.0;13;28.0;
68;9;49.1165008545;70.0347290039;9;138.002986073;4;23.7999992371;23.0;9;52.2416000366;
69;9;54.6659889221;74.4841766357;11;142.595731258;4;23.7999992371;25.0;10;53.3951129913;
70;9;57.3081359863;78.9409942627;12;144.272608638;4;23.7999992371;27.0;10;54.3105773926;
71;9;59.4177246094;83.4065093994;12;145.660462379;4;23.7999992371;29.0;11;55.0181808472;
72;9;59.8162384033;87.8607025146;14;146.791870475;4;23.7999992371;31.0;11;55.5536327362;
73;9;59.8543586731;92.2492980957;15;147.964955568;5;23.7999992371;33.0;9;55.9521598816;
74;9;59.9041519165;96.2398147583;16;149.171291113;5;23.7999992371;34.0;9;56.0;
75;9;56.0369415283;101.883094788;16;150.40305686;5;23.7999992371;35.0;11;56.0;
76;9;58.1710548401;103.563171387;18;151.634316683;5;23.7999992371;36.0;11;56.0;
77;9;55.2900810242;106.276115417;19;152.757291079;6;24.7999992371;38.0;10;57.0;
78;10;55.4251823425;107.017166138;19;153.902065277;6;25.7999992371;40.0;11;57.0599999428;
79;11;55.5651321411;108.780815125;19;155.059466362;6;26.4359989166;42.0;11;57.1229639053;
80;11;52.6705513;111.561012268;20;156.220481873;6;26.0;44.0;11;58.1889609098;
81;11;54.7931098938;109.35131073;20;156.87628603;6;28.7133769989;47.0;11;58.318051815;
82;11;51.9272575378;113.145065308;22;158.068287849;6;30.7548313141;49.0;11;58.4532524347;
83;11;51.0339317322;116.935577393;23;159.114577293;6;32.3981704712;48.0;10;58.5946729183;
84;11;50.1387748718;125.145065308;21;160.111668587;6;31.4434261322;50.0;9;58.7424035072;
85;11;50.2386665344;129.145065308;19;161.586306572;6;31.4906101227;52.0;8;58.8965117931;
86;12;50.2863044739;134.145065308;18;165.318234086;5;29.5999984741;45.665145874;8;57.4057120085;
87;12;54.4010238647;143.180541992;19;168.925036669;6;28.5999984741;46.7028579712;7;57.484351635;
88;12;57.8493270874;151.81086731;20;171.988805294;6;28.5999984741;47.7421760559;8;57.5662232637;
89;13;62.2083969116;154.730392456;18;202.502601266;5;15.0;40.7831115723;8;29.6513283253;
90;13;65.9037704468;159.591583252;21;204.649526358;5;14.3715486526;41.0;8;29.7396525145;
91;15;65.241317749;168.390838623;21;206.319472075;5;14.3914222717;42.0;9;29.8311642408;
92;15;68.7291793823;170.057159424;23;207.140359998;5;15.4120121002;40.0;9;29.9258141518;
