Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;4;20.0;2;15.6000003815;10.0;2;21.0;
6;1;11.0;10.0;4;20.0;2;16.6000003815;10.0;2;21.469999671;
7;2;11.3000001907;10.0;3;21.3999996185;2;17.6420001984;10.1999998093;2;21.8705514669;
8;2;11.4200000763;10.1999998093;3;21.7264003754;2;18.1223316193;10.3632001877;2;23.0649029016;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;18.8389415741;10.9097137451;2;24.0861145258;
10;2;11.597111702;10.4951858521;3;23.0919120312;2;20.8389415741;11.3658018112;2;24.9461766481;
11;2;11.927573204;11.0209560394;3;24.0163254738;2;22.8389415741;11.7372808456;2;25.6645179987;
12;2;13.9275741577;11.4571752548;3;24.7773565054;2;24.0499267578;12.0336990356;3;26.2638499737;
13;2;15.9275741577;11.8107032776;4;25.395208478;2;25.1304512024;12.2662630081;3;26.7670158148;
14;2;16.9761562347;12.0916318893;3;25.8925833702;2;26.2163448334;12.446267128;3;27.0267930031;
15;2;17.9935646057;12.3113050461;3;26.2918028831;2;27.3077316284;12.5;3;27.1883933544;
16;2;19.0115871429;12.4808797836;3;26.3921557665;2;28.4046916962;12.5;3;27.3593420982;
17;2;20.0302200317;12.5;3;26.4563041925;2;29.5072612762;12.5;3;27.5396113396;
18;2;21.0494651794;12.5;3;26.5224741697;2;30.5237674713;12.5;3;27.7290761471;
19;2;21.956741333;12.5;4;26.5906432867;2;30.6374454498;12.5;3;27.9275052547;
20;2;21.977191925;12.5;4;26.6607804298;2;30.7565040588;12.5;3;28.1345529556;
21;2;21.9982337952;12.5;4;26.7328453064;2;30.8807315826;12.5;3;28.3497540951;
22;2;22.0198535919;12.5;4;26.8067884445;2;31.009853363;12.5;3;28.5725209713;
23;2;22.0420360565;12.5;4;26.8825509548;2;31.1435127258;12.5;3;28.8021440506;
24;3;22.0647659302;12.5;2;26.9600640535;2;31.2812862396;12.5;3;29.0377955437;
25;4;22.0880184174;12.5;1;27.0392494202;3;31.4226760864;12.5;3;29.2785372734;
26;4;22.1117744446;12.5;1;27.120018959;4;31.5671234131;12.5;2;29.523332119;
27;4;21.5;13.3480072021;1;27.2022752762;4;31.7139987946;12.5;2;29.7710599899;
28;4;22.1606826782;12.5;1;27.2859115601;4;31.8626365662;12.5;2;30.0205359459;
29;4;21.5;13.4143648148;1;27.3708124161;4;32.0123214722;12.5;2;30.2705316544;
30;4;21.5;13.4483251572;1;27.4568536282;4;32.1623191833;12.5;2;30.5197997093;
31;4;21.5;13.4827413559;1;27.5439035892;4;32.311882019;14.5;2;30.76709795;
32;4;22.2631721497;12.5;1;27.6318233013;4;32.4602584839;16.5;1;31.0112137794;
33;4;21.5;13.5;2;27.7204678059;4;32.6067276001;18.5;2;31.2509884834;
34;4;22.3161411285;12.5;3;27.8096864223;4;32.7505950928;20.5;3;31.4853386879;
35;4;22.3429069519;12.5;3;27.8993241787;4;32.891204834;22.5;3;31.7132763863;
36;4;21.5;13.5;3;27.989222765;4;33.0279655457;22.5;4;31.9339232445;
37;4;22.3967666626;12.5;4;28.079221487;4;33.1603546143;22.5;4;32.146522522;
38;4;21.5;13.5;4;28.1691586971;4;33.2879142761;22.5;5;32.350446701;
