Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;2;14.0;10.0;3;21.0;
2;1;9.0;10.0;5;20.0;2;15.0;10.0;3;21.0900000334;
3;1;9.0;10.0;5;20.0;2;16.0;10.0;3;21.1871190071;
4;1;9.0;10.0;4;20.0;2;17.7122707367;10.0;3;21.2917383909;
5;1;10.0;10.0;3;20.0;2;18.7750434875;10.0;3;21.4042263031;
6;1;11.0;10.0;3;20.0;2;19.8425350189;10.0;3;21.9389723539;
7;1;11.0;10.0;3;20.3999996185;2;20.9233837128;10.1999998093;3;22.4109756947;
8;2;11.4200000763;10.1999998093;2;21.7264003754;2;21.4465866089;10.3632001877;3;23.7114653587;
9;2;11.5179204941;10.3632001877;2;21.9903717041;2;23.4465866089;10.9097137451;3;24.8527286053;
10;2;11.597111702;10.4951858521;2;23.0719120502;2;25.4465866089;11.3658018112;3;25.8476524353;
11;2;11.9215736389;11.0209560394;2;23.9749414921;2;26.8596954346;11.7372808456;3;26.7164058685;
12;2;13.9215736389;11.4571752548;2;24.7131726742;2;28.0252456665;12.0336990356;3;27.4822225571;
13;2;15.9215736389;11.8107032776;3;25.3067810535;2;28.4893341064;12.2662630081;3;28.168181181;
14;2;16.94962883;12.0916318893;3;25.7784451246;2;28.9009094238;12.446267128;3;28.6269388199;
15;2;17.9593238831;12.3113050461;3;26.1504684687;2;29.1761627197;12.5;4;29.0031633377;
16;2;18.9691867828;12.4808797836;3;26.2221269608;3;31.3374176025;12.5;3;29.4033532143;
17;2;19.9792118073;12.5;3;26.2560760975;3;32.5775299072;12.5;5;29.8259272575;
18;2;20.989397049;12.5;3;26.2905418873;3;33.8310775757;12.5;5;30.268661499;
19;2;21.8871631622;12.5;4;26.3255085945;3;35.0967178345;12.5;5;30.7286863327;
20;2;21.8976516724;12.5;5;26.3609591722;3;35.437210083;12.5;5;31.2025241852;
21;2;21.9082870483;12.5;5;26.3968753815;3;35.7215156555;12.5;5;31.6861643791;
22;2;21.9190635681;12.5;5;26.4332377911;3;36.0116996765;12.5;5;32.1751794815;
23;2;21.9299716949;12.5;5;26.4700255394;3;36.3051071167;12.5;5;32.6648726463;
24;2;21.9410076141;12.5;6;26.5072168112;3;36.5989227295;12.5;5;33.1504516602;
25;2;21.5;12.8768043518;6;26.5447884798;3;36.8902702332;12.5;5;33.6272163391;
26;2;21.5;12.8861970901;6;26.5827163458;3;37.1763305664;12.5;6;34.0907382965;
27;2;21.5;13.1330862045;6;26.6209751368;3;37.4544448853;12.5;6;34.5370264053;
28;2;21.9862918854;12.5;5;26.6595385075;3;37.7222137451;14.5;6;34.9626617432;
29;2;21.9978618622;12.5;5;26.6983793974;4;37.977596283;16.5;5;35.3648881912;
30;2;22.009513855;12.5;5;26.7374696732;4;38.2189331055;18.5;5;35.7416639328;
31;3;22.0212402344;12.5;4;26.7767804861;4;38.4449996948;20.5;5;36.0916633606;
32;3;21.5;12.5;4;26.8162822723;4;38.6549987793;22.5;5;36.4142465591;
33;3;21.5;13.2265129089;4;26.8559447527;4;38.8485488892;22.5;6;36.7093906403;
34;3;21.5;13.2423782349;4;26.8957372904;4;39.0256347656;22.5;7;36.9776067734;
35;3;22.0687217712;12.5;4;26.9356285334;4;39.1865615845;22.5;7;37.2198410034;
36;3;21.5;13.2742509842;4;26.9755871296;4;39.331905365;22.5;6;37.4373731613;
37;3;22.0926761627;12.5;4;27.015581131;4;39.4624252319;22.5;6;37.6317224503;
38;3;21.5;13.3062324524;4;27.0555787086;4;39.5790328979;22.5;5;37.8045597076;
39;3;21.5;13.3222312927;5;27.0955479145;4;39.6827354431;22.5;4;37.9576301575;
40;3;22.1286640167;12.5;5;27.135456562;4;39.7745780945;22.5;5;38.0;
41;3;21.5;13.3541822433;5;27.17527318;4;39.7999992371;22.5;5;39.0;
42;3;22.1525821686;15.3541822433;5;27.2149660587;4;40.7999992371;23.5;5;39.0199999809;
43;4;23.1644897461;18.354183197;5;28.2545039654;4;41.7999992371;24.5;5;39.0401959419;
44;4;23.5;21.354183197;5;28.4238561392;4;42.424118042;25.5;5;40.4505821466;
45;4;24.5271568298;24.354183197;5;29.6084235907;4;42.6339988708;27.0;6;41.600630641;
46;4;25.5825271606;27.5;5;29.8396077156;4;43.3116874695;28.3899993896;6;42.5264770985;
47;4;26.6428833008;29.5;6;30.0894267559;4;43.8547477722;29.2382087708;7;43.2663272619;
