Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;4;20.0;
4;1;9.0;10.0;6;20.0;1;14.0;10.0;4;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;4;20.0;
6;1;11.0;10.0;6;20.0;1;16.0;10.0;4;20.3999996185;
7;1;11.0;10.0;6;20.3999996185;1;17.0;10.1999998093;4;20.7264003754;
8;1;11.1199998856;10.1999998093;6;20.7264003754;1;17.4358406067;10.3632001877;4;21.8194274902;
9;1;11.2179203033;10.3632001877;6;20.9903717041;1;18.0916557312;10.9097137451;4;22.7316036224;
10;2;11.597111702;10.4951858521;5;23.0419120789;1;19.0916557312;11.3658018112;4;23.4745616913;
11;2;11.9125738144;11.0209560394;5;23.9543504715;2;21.0916557312;11.7372808456;3;25.0673980713;
12;2;12.1863059998;11.4571752548;5;24.7025904655;2;23.0916557312;12.0336990356;4;25.5725259781;
13;2;14.1863059998;11.8107032776;5;25.3068172932;2;24.7156562805;12.2662630081;4;25.9737181664;
14;2;16.1863059998;12.0916318893;5;25.789717555;2;25.7403659821;12.446267128;4;26.1235535145;
15;2;16.7369155884;12.3113050461;5;26.1736010313;2;26.7657871246;12.5;4;26.1671074629;
16;2;16.8520793915;12.4808797836;5;26.2577478886;2;27.7919197083;12.5;4;26.211841464;
17;2;18.7641086578;12.5;5;26.3048160076;2;28.8187599182;12.5;4;26.2577478886;
18;2;19.7782287598;12.5;5;26.3530313969;2;29.7546482086;12.5;4;26.3048160076;
19;2;20.7926940918;12.5;6;26.4023760557;2;29.7828903198;12.5;4;26.3530313969;
20;2;21.8074970245;12.5;6;26.4528282881;2;29.8118190765;12.5;4;26.4023760557;
21;2;21.9358482361;12.5;6;26.5043625832;2;29.841424942;12.5;4;26.4528282881;
22;2;21.9513092041;12.5;6;26.5569496155;2;29.8716964722;12.5;4;26.5043625832;
23;2;21.9670848846;12.5;6;26.6105561256;2;29.9026184082;12.5;4;26.5569496155;
24;2;21.9831676483;12.5;7;26.6651450396;2;29.9341697693;12.5;4;26.6105561256;
25;3;21.9995441437;12.5;6;26.72067523;2;29.9663333893;12.5;4;26.6651450396;
26;4;22.0162029266;12.5;5;26.7771017551;2;29.99908638;12.5;4;26.72067523;
27;4;21.5;12.5;5;26.8343759775;2;30.0324058533;12.5;4;26.7771017551;
28;4;21.5;13.2337503433;5;26.8924454451;2;30.0662612915;12.5;4;26.8343759775;
29;4;22.0677337646;12.5;5;26.9512542486;2;30.1006259918;12.5;4;26.8924454451;
30;4;20.0853767395;13.5;5;27.0107431412;2;29.0;13.4462223053;4;26.9512542486;
31;4;19.1032218933;14.5;5;27.0708494186;2;29.0;13.4756269455;4;27.0107431412;
32;4;18.1212539673;15.5;5;27.1315076351;2;29.0;13.5053710938;4;27.0708494186;
33;4;17.1394519806;16.5;5;27.1926498413;2;30.0;15.5053710938;4;27.1315076351;
34;4;16.1577949524;17.5;5;27.2542052269;2;30.2789039612;17.5053710938;4;27.1926498413;
35;4;15.1762619019;18.5;5;27.3161010742;2;30.3155899048;19.5053710938;4;27.2542052269;
36;4;14.6948299408;19.5;6;27.3782629967;2;30.3525238037;21.5;6;27.3161010742;
37;4;14.7134790421;20.5;6;27.4406147003;2;30.3896598816;22.5;7;27.3782629967;
38;4;14.7321844101;21.5;6;27.5030794144;2;30.4269580841;22.5;7;27.4406147003;
