Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;2;13.3999996185;10.0;5;21.0;
4;1;9.0;10.0;5;20.0;2;14.6000003815;10.0;5;21.0599999428;
5;1;10.0;10.0;4;20.0;2;15.6359996796;10.0;5;21.1229639053;
6;2;11.3000001907;10.0;3;21.0;2;16.6737785339;10.0;5;21.6001901627;
7;2;11.3000001907;10.0;3;21.4999996424;2;17.7201137543;10.1999998093;5;22.0082015991;
8;2;11.4499998093;10.1999998093;3;21.9353003502;2;18.2049217224;10.3632001877;5;23.2129787207;
9;2;11.5805902481;10.3632001877;3;22.3176362514;2;18.9277858734;10.9097137451;5;24.245090127;
10;2;11.6952905655;10.4951858521;3;23.5373773575;2;20.9277858734;11.3658018112;5;25.1164904833;
11;2;12.0612134933;11.0209560394;3;24.5968167782;2;22.9277858734;11.7372808456;5;25.8465604782;
12;2;14.0612134933;11.4571752548;3;25.5111111403;2;24.1591529846;12.0336990356;5;26.4579504728;
13;2;16.0612125397;11.8107032776;4;26.3018171787;2;24.8747711182;12.2662630081;5;26.9734284878;
14;2;17.2481403351;12.0916318893;4;26.9928781986;2;25.1840572357;12.446267128;5;27.245682478;
15;2;18.3236541748;12.3113050461;4;27.6076834202;2;25.347410202;12.5;5;27.4198198318;
16;2;19.4063510895;12.4808797836;4;27.9463441372;2;27.3874130249;12.5;5;27.6032464504;
17;2;20.4964771271;12.5;4;28.2720229626;2;28.497467041;12.5;5;27.7958021164;
18;2;21.5941810608;12.5;4;28.6230447292;2;29.6130008698;12.5;5;27.9972171783;
19;2;22.5869140625;12.5;5;28.9990065098;2;30.7338504791;12.5;6;28.207105875;
20;2;22.6997013092;12.5;5;29.3989467621;2;30.9242630005;12.5;6;28.4249610901;
21;2;22.819683075;12.5;5;29.8212919235;2;31.054977417;12.5;6;28.6501536369;
22;2;22.9463882446;12.5;5;30.2638244629;2;31.1900920868;12.5;6;28.8819327354;
23;2;23.0791473389;12.5;5;30.7236814499;3;31.329158783;12.5;5;29.1194319725;
24;2;23.2171039581;12.5;5;31.19739151;3;31.4716587067;12.5;5;29.3616781235;
25;3;21.5;13.5;4;31.680949688;3;31.6170063019;12.5;5;29.60760355;
26;3;22.5;12.5;5;32.1699318886;3;31.7645626068;12.5;5;29.8560638428;
27;3;23.5;12.5;5;32.6596431732;3;31.9136390686;12.5;5;30.1058568954;
28;3;23.7978935242;12.5;5;33.1452922821;3;32.0635147095;12.5;5;30.3557448387;
29;3;23.9435882568;12.5;5;33.6221752167;3;32.2134475708;12.5;5;30.6044793129;
30;3;22.0866527557;13.5;5;34.0858602524;3;32.3626861572;12.5;6;30.8508253098;
31;3;21.2257575989;14.5;5;34.5323524475;3;32.5104942322;12.5;6;31.0935864449;
32;3;20.3597068787;15.5;4;34.9582242966;3;32.6561508179;14.5;6;31.3316273689;
33;3;19.4874668121;16.5;5;35.3607130051;3;32.7989768982;16.5;5;31.5638952255;
34;4;18.6082134247;17.5;4;36.7377691269;3;32.9383392334;18.5;5;31.7894377708;
35;4;18.6082134247;16.8999996185;5;37.10806036;3;33.0736618042;20.5;5;32.0074167252;
36;4;19.6082134247;16.5;6;37.4511342049;3;33.2044487;22.5;5;32.2171196938;
37;4;18.9202728271;15.5;6;37.7669559717;3;33.3302726746;22.5;5;32.4179635048;
38;4;18.9263877869;16.5;6;38.0560253859;3;33.4507789612;22.5;6;32.609498024;
