Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;6;20.0;1;15.0;10.0;5;20.0;
6;1;11.0;10.0;6;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;11.0;10.0;6;20.3999996185;2;17.6000003815;10.1999998093;4;21.8264003992;
8;1;11.1199998856;10.1999998093;6;20.7264003754;2;18.0958404541;10.3632001877;4;23.0613274574;
9;1;11.2179203033;10.3632001877;6;20.9903717041;2;18.8367958069;10.9097137451;4;24.1319464445;
10;1;11.2971115112;10.4951858521;5;22.0419120789;2;20.8367958069;11.3658018112;4;25.0513429642;
11;2;11.9125738144;11.0209560394;4;23.9143505096;2;22.8367958069;11.7372808456;4;25.8400663137;
12;2;12.1743059158;11.4571752548;4;24.661406517;2;24.1552562714;12.0336990356;5;26.5219442844;
13;2;14.1743059158;11.8107032776;4;25.2644476891;2;24.0916557312;12.6641464233;5;27.12089324;
14;2;16.1743049622;12.0916318893;3;25.7461636066;2;25.0916557312;12.8919391632;5;27.4906733036;
15;2;16.7238502502;12.3113050461;3;26.1288670301;2;27.0916557312;12.5;5;27.7773330212;
16;2;16.8386592865;12.4808797836;3;26.211841464;2;28.7580566406;12.5;5;28.0890238285;
17;2;18.7503356934;12.5;3;26.2577478886;2;29.9450702667;12.5;5;28.4260663986;
18;2;19.7641086578;12.5;3;26.3048160076;2;31.055639267;12.5;6;28.788336277;
19;2;20.7782287598;12.5;4;26.3530313969;2;31.2730026245;12.5;6;29.1751885414;
20;2;21.7926940918;12.5;4;26.4023760557;2;31.5051136017;12.5;6;29.585392952;
21;2;21.9207134247;12.5;4;26.4528282881;2;31.7512359619;12.5;6;30.0170898438;
22;2;21.9358482361;12.5;4;26.5043625832;2;32.0102539062;12.5;6;30.4677705765;
23;2;21.9513092041;12.5;4;26.5569496155;2;32.2806625366;12.5;6;30.9342932701;
24;2;21.9670848846;12.5;4;26.6105561256;2;32.5605773926;12.5;6;31.4129357338;
25;2;21.9831676483;12.5;5;26.6651450396;2;32.8477630615;12.5;7;31.8994894028;
26;2;21.9995441437;12.5;5;26.72067523;3;33.1396942139;12.5;6;32.3893885612;
27;2;21.5;13.1882705688;5;26.7771017551;3;33.433631897;12.5;6;32.877872467;
28;3;22.0331306458;12.5;5;26.8343759775;3;33.7267227173;12.5;6;33.360165596;
29;3;21.5;13.2337503433;5;26.8924454451;3;34.0160980225;12.5;6;33.8316650391;
30;3;20.0677337646;13.5;5;26.9512542486;3;32.0160980225;13.5;6;34.2881155014;
31;3;19.0853767395;14.5;5;27.0107431412;3;31.0160999298;15.5;6;34.7257604599;
32;3;18.1032218933;15.5;5;27.0708494186;3;30.0160999298;17.5;6;35.141462326;
33;3;17.1212539673;16.5;5;27.1315076351;3;29.0160999298;19.5;7;35.5327749252;
34;3;16.1394519806;17.5;5;27.1926498413;3;29.0;21.5;7;35.8979701996;
35;3;15.1577949524;18.5;5;27.2542052269;3;29.0;23.5;7;36.2360286713;
36;3;14.6762619019;19.5;6;27.3161010742;3;29.0;24.5;7;36.5465888977;
37;3;14.6948299408;20.5;6;27.3782629967;3;29.0;25.5;7;36.8298740387;
38;3;14.0;22.4513053894;6;27.4406147003;3;29.0;26.5;7;37.0865974426;
