Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;4;20.0;
3;1;9.0;10.0;4;20.0;1;13.0;10.0;3;20.0;
4;1;9.0;10.0;4;20.0;1;14.0;10.0;3;20.0;
5;1;10.0;10.0;3;20.0;1;15.0;10.0;3;20.0;
6;1;11.0;10.0;3;20.0;1;16.0;10.0;4;20.3999996185;
7;2;11.3000001907;10.0;2;21.3999996185;2;17.0;10.1999998093;3;20.7264003754;
8;2;11.4200000763;10.1999998093;2;21.7264003754;2;17.4358406067;10.3632001877;3;21.8194274902;
9;2;11.5179204941;10.3632001877;2;21.9903717041;2;18.0916557312;10.9097137451;3;22.7316036224;
10;2;11.597111702;10.4951858521;2;23.0819120407;2;19.0916557312;11.3658018112;3;23.4745616913;
11;2;11.9245738983;11.0209560394;2;23.99553442;2;20.0916557312;11.7372808456;3;24.0673980713;
12;2;13.9245738983;11.4571752548;2;24.7449600697;2;21.0916557312;12.0336990356;3;24.5325260162;
13;2;15.9245738983;11.8107032776;2;25.3503712416;2;21.7195167542;12.2662630081;3;24.892534256;
14;2;16.9627056122;12.0916318893;2;25.8344515562;2;21.9355201721;12.446267128;3;25.0;
15;2;17.9761257172;12.3113050461;2;26.2195074558;2;22.0;12.5;3;25.0;
16;2;18.9898986816;12.4808797836;2;26.3048160076;2;23.9355201721;12.5;3;25.0;
17;2;20.0040187836;12.5;2;26.3530313969;2;24.9355201721;12.5;5;25.0;
18;2;21.0184822083;12.5;2;26.4023760557;2;25.9355201721;12.5;5;25.0;
19;2;21.9207134247;12.5;3;26.4528282881;2;26.9355201721;12.5;6;25.0;
20;2;21.9358482361;12.5;3;26.5043625832;2;27.0;12.5;6;25.0;
21;2;21.9513092041;12.5;3;26.5569496155;2;27.0;12.5;6;25.0;
22;2;21.9670848846;12.5;3;26.6105561256;2;27.0;12.5;6;25.0;
23;2;21.9831676483;12.5;3;26.6651450396;2;27.0;12.5;6;25.0;
24;2;21.9995441437;12.5;3;26.72067523;2;27.0;12.5;6;25.0;
25;2;21.5;12.9301691055;3;26.7771017551;2;27.0;12.5;6;25.0;
26;2;21.5;12.944275856;3;26.8343759775;2;27.0;12.5;7;25.0;
27;2;21.5;13.2337503433;3;26.8924454451;2;27.0;12.5;7;25.0;
28;2;22.0677337646;12.5;5;26.9512542486;2;27.0;12.5;7;25.0;
29;2;22.0853767395;12.5;5;27.0107431412;2;27.0;12.5;7;25.0;
30;2;21.5;13.3042974472;5;27.0708494186;2;27.0;12.5;5;25.0;
31;2;22.1212539673;12.5;4;27.1315076351;2;27.0;12.5;5;25.0;
32;2;21.5;12.5;4;27.1926498413;2;27.0;12.5;5;25.0;
33;2;21.5;12.5;4;27.2542052269;2;27.0;12.5;5;25.0;
34;2;21.5;12.5;5;27.3161010742;2;27.0;12.5;5;25.0;
35;2;21.5;12.5;6;27.3782629967;2;27.0;13.5;6;25.0;
36;2;21.5;12.5;6;27.4406147003;2;27.0;14.5;6;25.0;
37;2;21.5;12.5;6;27.5030794144;2;27.0;15.5;6;25.0;
38;2;21.5;12.5;6;27.5655794144;2;27.0;16.5;6;25.0;
39;2;21.5;12.5;6;27.628036499;2;27.0;17.5;6;25.0;
40;2;21.5;12.5;7;27.690372467;2;27.0;17.5;6;25.0;
41;2;21.5;12.5;8;27.7525100708;2;27.0;17.5;7;25.0;
42;2;21.5;14.5;9;27.8143725395;2;27.0;17.5;7;25.0;
43;2;21.5;16.5;10;27.8758842945;2;27.0;17.5;6;25.0;
44;2;21.5;18.5;10;27.936971426;2;27.0;17.5;6;25.0;
45;2;21.5;20.5;11;27.9975619316;2;27.0;17.5;6;25.0;
46;2;21.5;22.5;11;28.0575861931;2;27.0;17.5;6;25.0;
47;2;21.5;22.5;12;28.1169772148;2;27.0;17.5;7;25.0;
48;2;21.5;22.5;13;28.1756706238;2;27.0;17.5;7;25.0;
49;3;22.4527015686;22.5;12;28.2336053848;2;27.0;17.5;7;25.0;
50;4;22.4700813293;22.5;7;43.2907235622;2;27.0;17.5;9;25.0;
51;4;23.4872169495;23.5;8;44.096971035;2;27.0;17.5;9;25.0;
52;4;24.5040912628;24.5;8;44.8216719627;2;27.0;17.5;9;25.0;
53;4;25.5206890106;25.5;8;45.4639458656;2;27.0;17.5;9;25.0;
54;4;26.5369968414;26.5;8;46.0262737274;2;27.0;17.5;9;25.0;
55;4;27.5530014038;27.5;8;46.5136294365;3;28.0;18.5;8;26.0;
56;4;28.5686912537;27.5;7;46.9326081276;3;29.0;19.5;8;26.0349999666;
57;5;29.5840549469;27.5;6;47.2906370163;3;29.0;20.5;8;27.0708627701;
58;5;30.1871910095;27.5;6;48.5953419209;3;29.5999984741;22.0;8;27.8875848055;
59;5;31.2786026001;28.5;7;48.7903754711;3;30.0680007935;23.3899993896;9;28.519675374;
60;5;30.2929420471;30.5;7;48.8675811291;3;30.4247112274;24.2598381042;9;29.0030609369;
61;5;30.1648292542;30.5;8;48.9441740513;3;30.6916904449;24.5015296936;8;29.2228286266;
62;5;28.1648292542;32.5;9;49.0201351643;3;30.7999992371;24.6114139557;9;29.2629028559;
63;5;27.1648292542;35.5;9;49.0954474211;3;30.7999992371;24.6314506531;10;29.3037842512;
64;5;27.1648292542;35.5;10;49.1700965166;4;30.7999992371;24.6518917084;9;29.3454560041;
65;6;25.5;37.5;9;49.2221269608;4;29.6072731018;25.0;10;29.3878990412;
66;6;26.5;37.5;10;49.2560760975;4;28.6327381134;26.0;11;29.4310919046;
67;6;26.7000007629;35.5;11;50.9931021929;4;27.6586551666;27.0;12;29.4750107527;
68;6;27.0359992981;37.0;11;52.4154850245;4;26.685005188;28.0;12;29.5196297169;
69;7;27.3055973053;38.3899993896;9;68.56813097;4;25.7117767334;29.0;13;29.5649203062;
70;7;28.5190658569;40.6872596741;10;70.5480562449;5;24.7389507294;30.0;13;29.6108520031;
71;7;29.6871070862;42.9097442627;10;72.0914158821;5;23.7665100098;31.0;13;29.6573919058;
72;6;29.7751846313;45.7512435913;11;73.1041196585;6;22.7944335938;32.0;12;29.7045050859;
73;6;28.3999996185;48.7775192261;11;74.0060921907;6;20.7999992371;33.0;12;29.7521544695;
74;6;29.3999996185;49.0;12;74.799398303;6;19.7999992371;34.0;13;29.8003009558;
75;7;30.8725357056;47.0;10;75.490593195;6;18.7999992371;35.0;14;29.848903656;
76;7;29.9033336639;48.0;10;76.0891335011;6;17.7999992371;36.0;16;29.8979198933;
77;7;29.9332332611;49.8875274658;10;76.6059250832;6;16.7999992371;37.0;16;29.9473053217;
78;7;28.9622001648;48.0;10;77.0521776676;6;15.7999992371;38.0;17;29.9970140457;
79;7;28.9902038574;48.9451713562;11;77.3398855925;6;14.7999992371;39.0;17;30.0469989777;
80;7;27.0172271729;50.0;13;77.4861013889;6;14.0;40.0;17;30.0972118378;
81;7;25.3999996185;50.0;11;77.6295809746;6;14.0;41.0;17;30.1476035118;
82;7;24.3999996185;51.0;12;77.770247221;6;14.0;42.0;17;30.1981236935;
83;8;24.0922794342;54.0;11;77.9080371857;6;15.0;40.0;17;30.248721838;
84;8;22.3999996185;54.0952224731;12;78.0429017544;6;14.0;41.0;17;30.2993469238;
85;8;21.3999996185;55.1259918213;12;78.1748034954;6;14.0;42.0;17;30.349947691;
86;8;20.0;57.0;12;78.3037171364;6;15.0;40.0;18;31.4004728794;
87;8;21.0;57.0;13;78.4296262264;6;15.0;42.0;18;31.5108714104;
88;8;20.0;59.3965034485;13;78.5008306503;6;16.0;44.0;18;31.6240568161;
89;8;20.0;61.4000015259;13;78.5633306503;6;17.0;43.0;19;31.7400482893;
90;8;21.0;60.4000015259;14;78.625790596;6;16.0;45.0;20;31.8588576317;
91;8;21.0;59.4000015259;15;78.6881322861;6;16.0;47.0;20;31.980488658;
92;8;20.0;61.4000015259;16;78.7502782345;6;17.0;45.0;19;32.1049355268;
