Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
1;1;9.0;10.0;4;20.0;1;13.0;10.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
3;1;9.0;10.0;5;20.0;1;13.0;10.0;5;20.0;
4;1;9.0;10.0;5;20.0;1;14.0;10.0;5;20.0;
5;1;10.0;10.0;5;20.0;1;15.0;10.0;5;20.0;
6;1;11.0;10.0;5;20.0;2;16.6000003815;10.0;4;21.3999996185;
7;1;11.0;10.0;5;20.3999996185;2;17.6000003815;10.1999998093;4;21.8264003992;
8;2;11.4200000763;10.1999998093;4;21.7264003754;2;18.0958404541;10.3632001877;4;23.0503275394;
9;2;11.5179204941;10.3632001877;4;21.9903717041;2;18.8301963806;10.9097137451;4;24.1073695421;
10;2;11.597111702;10.4951858521;4;23.0919120312;2;20.8301963806;11.3658018112;4;25.0102498531;
11;2;11.927573204;11.0209560394;4;24.0163254738;2;22.8301963806;11.7372808456;4;25.7791422606;
12;2;13.9275741577;11.4571752548;4;24.7773565054;2;24.1187019348;12.0336990356;5;26.4374963045;
13;2;15.9275741577;11.8107032776;5;25.395208478;2;25.2346382141;12.2662630081;5;27.0088615417;
14;2;16.9761562347;12.0916318893;5;25.8925833702;2;26.3614521027;12.446267128;5;27.3466613293;
15;2;17.9935646057;12.3113050461;5;26.2918028831;2;27.4996528625;12.5;5;27.5966591835;
16;2;19.0115871429;12.4808797836;5;26.3921557665;2;28.6496505737;12.5;5;27.8667984009;
17;2;20.0302200317;12.5;5;26.4563041925;2;29.8117351532;12.5;5;28.157296896;
18;2;21.0494651794;12.5;5;26.5224741697;2;30.8943786621;12.5;5;28.4680602551;
19;2;21.956741333;12.5;6;26.5906432867;2;31.0808372498;12.5;5;28.7986335754;
20;2;21.977191925;12.5;6;26.6607804298;2;31.2791805267;12.5;5;29.1481599808;
21;2;21.9982337952;12.5;6;26.7328453064;2;31.4888954163;12.5;7;29.5153484344;
22;2;22.0198535919;12.5;6;26.8067884445;2;29.4888954163;13.5;7;29.8984599113;
23;2;22.0420360565;12.5;6;26.8825509548;2;30.4888954163;12.5;7;30.2953104973;
24;2;22.0647659302;12.5;6;26.9600640535;3;31.4888954163;12.5;6;30.7032976151;
25;3;22.0880184174;12.5;6;27.0392494202;3;32.4219779968;12.5;7;31.1194500923;
26;3;19.5;14.009812355;6;27.120018959;3;32.6716690063;12.5;7;31.5405020714;
27;3;19.1360054016;14.5;6;27.2022752762;3;32.9243011475;12.5;7;31.9629855156;
28;3;18.1606826782;15.5;6;27.2859115601;3;33.1777915955;12.5;7;32.3833417892;
29;3;17.1857738495;16.5;5;27.3708124161;3;33.4300041199;12.5;7;32.7980389595;
30;3;16.2112426758;17.5;5;27.4568536282;3;31.4300041199;13.5;6;33.2036895752;
31;3;15.2370557785;18.5;5;27.5439035892;3;30.4300041199;15.5;6;33.5971641541;
32;3;14.763171196;19.5;5;27.6318233013;3;29.4300041199;17.5;7;33.9756832123;
33;3;14.7895469666;20.5;6;27.7204678059;3;29.0;19.5;7;34.3368930817;
34;3;14.8161401749;21.5;6;27.8096864223;3;29.0;21.5;7;35.6789131165;
35;3;15.0;20.5;7;27.8993241787;3;30.0;24.5;8;36.1503585577;
36;3;14.0;21.6597290039;7;27.989222765;3;31.0;26.5;8;36.6211080551;
37;3;14.0;22.6956882477;7;28.079221487;3;31.0;28.5;9;37.0930618048;
38;3;15.0;20.7316894531;7;28.1691586971;3;31.0;30.5;9;37.5686302185;
