Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
1;1;6.0;12.0;4;20.0;1;6.0;14.0;4;20.0;
2;1;7.0;11.0;5;20.0;2;8.0;13.3000001907;5;21.0;
3;1;8.0;10.0;5;21.0;2;10.0;12.0;5;21.0599999428;
4;1;8.14999961853;10.5;5;21.8400001526;2;11.0;11.0;4;21.1229639053;
5;1;8.27600002289;10.9200000763;5;22.5301437378;2;11.1684446335;10.0;4;21.1889609098;
6;1;9.27600002289;11.2650718689;5;23.086605072;2;12.2675161362;10.0;4;21.2580518723;
7;1;10.194486618;11.543302536;5;23.5283432007;2;12.7830619812;10.0;4;21.7428686619;
8;1;10.2938766479;11.7641716003;5;24.1098823547;2;12.8921451569;10.1999998093;4;22.1586660147;
9;1;10.4247236252;12.0549411774;5;24.5655879974;2;12.9856996536;10.3632001877;4;23.3744058609;
10;1;10.5272569656;12.2827939987;5;24.9179592133;2;13.2592411041;10.9097137451;4;24.4179002047;
11;1;10.6065406799;12.4589796066;6;25.0;2;13.4940271378;11.3658018112;3;25.3010519743;
12;1;12.5272569656;12.5;6;25.0;2;15.4940271378;12.2852277756;3;26.0431767702;
13;1;13.5272569656;12.5;6;25.0;2;17.4940261841;12.0336990356;3;26.6668455601;
14;1;14.5272569656;12.5;6;25.0;2;18.114610672;12.9065589905;3;27.194732666;
15;2;16.527256012;12.6999998093;5;26.0;2;19.6326065063;12.446267128;3;27.4794170856;
16;2;18.527256012;12.5;5;26.0299999714;2;20.6724796295;12.5;3;27.6658837795;
17;2;19.9650058746;12.5;6;26.0605909824;2;21.7144355774;12.5;3;27.86140275;
18;2;20.9780063629;12.5;5;26.091766119;2;22.114610672;13.358420372;4;28.0656666756;
19;2;21.9912567139;12.5;5;26.1235172749;2;23.3147754669;12.5;3;28.2782502174;
20;2;23.0047512054;12.5;5;26.1558350325;2;22.625;13.5;3;28.4986059666;
