Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
51;5;15.0;25.0;13;43.7607431412;6;26.8616104126;53.5;15;51.2737277746;
52;5;16.0;25.0;14;43.8208494186;6;27.9094963074;53.5;15;51.6284548044;
53;5;17.0;28.0;14;43.8815076351;6;27.9849395752;53.5;15;51.9925023317;
54;5;18.0;31.0;15;43.9426498413;6;28.0379676819;53.5;15;52.3647425175;
55;5;19.0;34.0;16;44.0042052269;6;28.0935935974;53.5;16;52.743953228;
56;5;20.0;37.0;17;44.0661010742;7;28.151802063;54.5;15;53.1288349628;
57;5;22.0;37.0;18;44.1282629967;7;27.2125740051;53.5;16;53.5180327892;
58;5;22.0;38.0;15;44.1906147003;7;27.2758598328;53.5;17;53.9101569653;
59;5;23.0;39.0;13;44.2530794144;7;28.341583252;54.5;17;54.4763064384;
60;5;25.0;37.0;13;44.3155794144;7;27.4872837067;53.5;17;56.2796394825;
61;5;25.0;38.0;12;44.378036499;7;28.6083641052;53.5;18;57.835069418;
62;5;26.0;39.0;14;44.440372467;7;29.7497596741;53.5;20;59.0868358612;
63;5;28.0;37.0;14;44.5025100708;7;30.8464450836;53.5;21;60.1402549744;
64;5;28.0;38.0;15;44.5643725395;7;29.9301319122;52.5;21;60.91289258;
65;5;29.0;39.0;15;44.6258842945;7;30.0158138275;52.5;22;61.48747015;
66;5;31.0;37.0;14;44.686971426;7;29.3294792175;52.5;22;62.0395922661;
67;5;31.0;38.0;15;44.7475619316;7;29.4420433044;53.5;22;62.47651577;
68;5;31.0750007629;39.0;14;44.8075861931;7;29.531961441;54.5;23;62.9024200439;
69;5;32.0750007629;37.0;16;44.8669772148;7;27.6226329803;57.5;23;63.3161530495;
70;5;31.0750007629;38.0;16;44.9256706238;7;27.4636974335;60.5;23;63.7167391777;
71;5;31.0750007629;39.0;16;44.9836053848;7;27.5547885895;63.5;24;64.1033735275;
72;5;31.0750007629;40.0;17;45.0407235622;7;27.6455383301;66.5;24;64.4754133224;
73;4;14.0;35.0;17;28.346971035;8;28.7355823517;66.5;23;81.5823702812;
74;4;15.0;33.0;17;28.4022974968;8;26.8245639801;71.5;22;82.3007745743;
75;4;16.0;32.0;17;28.4566559792;8;26.9121417999;76.2139587402;23;82.9474711418;
76;4;17.0;31.0;17;28.5100040436;8;26.9979915619;78.4085235596;22;83.528470993;
77;4;18.0;30.0;17;29.6325030327;8;27.0818214417;80.4952392578;23;84.04997015;
78;4;19.0;29.0;16;30.534828186;8;27.7633590698;82.3745117188;23;84.3163776398;
79;4;20.0;28.0;16;31.2511956692;8;28.8423690796;82.4000015259;20;84.4858851433;
80;4;20.1592674255;27.0;11;31.8172440529;8;27.8423690796;83.4000015259;20;84.6489477158;
81;3;20.2593841553;26.0;9;32.1177816391;9;28.0;84.4000015259;17;84.8052678108;
82;3;20.2999992371;25.0;8;32.2364649773;9;29.0;85.1221084595;19;84.9546251297;
83;3;20.2999992371;24.0;10;32.3535413742;9;30.0;85.181854248;19;85.0968732834;
84;3;20.2999992371;24.0;9;32.4687561989;10;31.0;85.2387542725;18;105.231935978;
85;3;20.2999992371;24.0;9;32.5818715096;10;34.0;84.2387542725;20;107.159800529;
86;3;20.2999992371;24.0;10;32.6926670074;10;37.0;84.4000015259;22;108.85011673;
87;3;20.2999992371;24.0;10;32.800942421;10;38.0;82.4000015259;21;110.279583454;
88;3;18.2999992371;25.0;10;32.9065179825;10;39.0;84.4000015259;22;111.451420784;
89;3;17.2999992371;26.0;10;33.0092349052;10;41.0;86.4000015259;24;112.388227463;
90;3;16.2999992371;27.0;11;33.1089568138;10;44.0;84.5999984741;25;113.1232481;
91;4;15.2999992371;28.0;10;33.2055692673;10;43.0;85.5999984741;25;113.692814827;
92;4;14.2999992371;29.0;10;33.2989797592;10;43.2000007629;87.5999984741;27;114.0;
93;4;14.0;30.0;10;33.3891162872;10;44.2000007629;86.5999984741;27;114.0;
94;4;14.0;31.0;10;33.4759287834;11;44.2000007629;88.5999984741;25;142.75;
95;4;14.0;32.0;11;33.5593857765;11;45.2000007629;87.5999984741;26;146.271873474;
96;4;14.0;33.0;11;33.6394748688;11;47.2000007629;89.5999984741;26;149.088603973;
97;4;14.0;34.0;10;33.7162013054;11;48.2000007629;91.5999984741;26;151.162830353;
98;4;14.0;35.0;7;33.7895855904;11;44.2000007629;100.599998474;27;152.588832855;
99;4;14.0;36.0;2;33.8596634865;11;42.2000007629;107.599998474;28;153.519275665;
100;4;14.0;37.0;2;33.9264831543;11;50.0;112.599998474;28;154.0;
101;4;14.0;38.0;1;33.9901051521;11;54.2000007629;117.599998474;29;154.0;
102;4;14.0;39.0;1;34.0;11;58.7999992371;119.599998474;31;154.0;
103;3;2.0;5.0;1;6.0;12;59.7999992371;124.599998474;28;182.0;
104;3;2.0;5.0;1;6.0;13;62.7999992371;127.599998474;28;182.0;
105;3;2.0;5.0;1;6.0;15;65.1999969482;127.599998474;27;182.0;
106;2;2.0;5.0;1;6.0;16;64.1999969482;133.600006104;26;182.0;
107;2;2.0;5.0;1;6.0;16;66.1999969482;136.600006104;28;182.0;
108;1;2.0;5.0;1;6.0;17;69.1999969482;133.600006104;29;182.0;
109;1;2.0;5.0;1;6.0;17;67.1999969482;139.600006104;30;182.0;
110;1;2.0;5.0;1;6.0;17;69.1999969482;142.600006104;31;182.0;
111;0;0;0;0;0;17;72.1999969482;139.600006104;31;183.0;
