Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;5;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;6;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;6;20.0;1;9.0;10.0;5;20.0;
5;2;10.3000001907;10.0;4;21.0;1;9.0;10.0;4;20.0;
6;2;11.3000001907;10.0;4;21.0599999428;1;10.0;10.0;4;20.0;
7;2;11.3179998398;10.0;4;21.5335636139;2;11.0;10.1999998093;3;21.0;
8;2;11.4600687027;10.1999998093;4;21.9377998114;2;11.3000001907;10.0;3;21.4399995804;
9;2;11.5813398361;10.3632001877;4;22.2840082645;2;11.4320001602;10.1999998093;3;21.8075842857;
10;2;11.6852025986;10.4951858521;4;23.4481773376;2;11.5422754288;10.3632001877;3;22.1139252186;
11;2;12.034453392;11.0209560394;4;24.4414664507;2;11.6341772079;10.4951858521;3;23.2202551365;
12;2;14.034453392;11.4571752548;4;25.2779132128;2;11.9660768509;11.0209560394;3;24.1495091915;
13;2;16.0344524384;11.8107032776;4;25.9779809713;2;13.9660768509;11.4571752548;4;24.9154186249;
14;2;16.7933940887;12.0916318893;4;26.5645889044;2;15.9660768509;11.8107032776;4;25.5381718874;
15;2;16.9693775177;12.3113050461;4;27.060223341;2;17.0190467834;12.0916318893;4;26.0404549837;
16;2;17.1180667877;12.4808797836;4;27.2642745972;2;18.0379276276;12.3113050461;4;26.4445723295;
17;2;19.0660667419;12.5;4;27.439432621;2;19.0574169159;12.4808797836;4;26.5497941971;
18;2;20.1186141968;12.5;4;27.6238675117;2;20.0775108337;12.5;4;26.6187632084;
19;2;21.1739444733;12.5;4;27.8174073696;2;21.0982017517;12.5;4;26.6896851063;
20;2;22.232006073;12.5;4;28.0197701454;2;22.0069046021;12.5;5;26.7625159025;
21;2;22.4059314728;12.5;6;28.2305569649;2;21.5;13.028755188;5;26.8372021914;
22;2;22.4691677094;12.5;6;28.4492475986;2;21.5;13.0511608124;5;26.9136811495;
23;2;22.5347747803;12.5;6;28.6751992702;2;21.5;13.0741043091;5;26.9918802977;
24;2;22.6025600433;12.5;7;28.907648325;2;22.0975646973;12.5;5;27.0717172623;
25;2;22.6722946167;12.5;8;29.1457161903;2;22.121515274;12.5;4;27.1531002522;
26;3;22.7437152863;12.5;7;29.3884181976;2;22.1459293365;12.5;5;27.2359278202;
27;3;22.8165245056;12.5;7;29.634677887;3;21.5;13.1707782745;5;27.320089817;
28;3;21.5;13.5;7;29.8833432198;3;21.5;13.6600446701;5;27.4054670334;
29;3;22.5;12.5;6;30.1332073212;3;22.2216396332;12.5;6;27.4919323921;
30;3;21.0399627686;13.5;6;30.3830299377;3;20.2475795746;13.5;6;27.5793509483;
31;3;20.1149101257;14.5;6;30.6315627098;3;19.2738056183;14.5;6;27.6675815582;
32;3;19.1894683838;15.5;6;30.877573967;3;18.3002738953;15.5;6;27.7564766407;
33;3;18.2632713318;16.5;6;31.11987257;3;17.3269424438;16.5;6;27.8458836079;
34;3;17.3359622955;17.5;6;31.3573312759;3;16.3537654877;17.5;6;27.9356460571;
35;3;16.4071998596;18.5;6;31.5889077187;3;15.3806934357;18.5;6;28.0256047249;
