Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
5;1;10.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
6;1;11.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
7;2;11.3000001907;10.0;3;21.3999996185;1;11.0;10.0;5;20.0;
8;2;11.4200000763;10.1999998093;3;21.7264003754;1;11.0;10.0;5;20.3999996185;
9;2;11.5179204941;10.3632001877;3;21.9903717041;2;11.1199998856;10.3999996185;4;21.7264003754;
10;2;11.597111702;10.4951858521;3;23.0819120407;2;11.5179204941;10.3632001877;4;21.9903717041;
11;2;11.9245738983;11.0209560394;2;23.99553442;2;11.597111702;10.4951858521;4;23.0719120502;
12;2;13.9245738983;11.4571752548;2;24.7449600697;2;11.9215736389;11.0209560394;4;23.9749414921;
13;2;15.9245738983;11.8107032776;1;25.3503712416;2;13.9215736389;11.4571752548;4;24.7131726742;
14;2;16.9627056122;12.0916318893;1;25.8344515562;2;15.9215736389;11.8107032776;4;25.3067810535;
15;2;17.9761257172;12.3113050461;1;26.2195074558;2;16.5920333862;12.0916318893;4;25.7784451246;
16;2;18.9898986816;12.4808797836;2;26.3048160076;2;16.7335338593;12.3113050461;4;26.1504684687;
17;3;20.0040187836;12.5;2;26.3530313969;2;16.8451404572;12.4808797836;4;26.2221269608;
18;3;20.6125736237;12.5;2;26.4023760557;2;16.8666381836;12.5;4;26.2560760975;
19;3;21.9207134247;12.5;2;26.4528282881;2;18.8653507233;12.5;5;26.2905418873;
20;3;21.9358482361;12.5;2;26.5043625832;2;19.8756904602;12.5;5;26.3255085945;
21;3;21.9513092041;12.5;2;26.5569496155;2;20.8861808777;12.5;5;26.3609591722;
22;3;21.9670848846;12.5;2;26.6105561256;2;21.8968143463;12.5;5;26.3968753815;
23;3;21.9831676483;12.5;3;26.6651450396;2;21.9190635681;12.5;5;26.4332377911;
24;3;21.9995441437;12.5;3;26.72067523;2;21.5;12.9299716949;5;26.4700255394;
25;3;21.5;12.9301691055;3;26.7771017551;2;21.5;12.9410076141;5;26.5072168112;
26;3;21.5;12.944275856;3;26.8343759775;2;21.9521656036;12.5;6;26.5447884798;
27;3;20.0503120422;13.5;3;26.8924454451;2;21.9634361267;12.5;6;26.5827163458;
28;3;19.0677337646;14.5;3;26.9512542486;2;21.5;13.2913579941;6;26.6209751368;
29;3;18.0853767395;15.5;3;27.0107431412;2;21.9862918854;12.5;5;26.6595385075;
30;3;17.1032218933;16.5;3;27.0708494186;2;21.9978618622;12.5;5;26.6983793974;
31;3;16.1212539673;17.5;4;27.1315076351;2;22.009513855;12.5;5;26.7374696732;
32;3;15.1394519806;18.5;4;27.1926498413;2;22.0212402344;12.5;5;26.7767804861;
33;3;14.6577949524;19.5;5;27.2542052269;2;21.5;13.3883905411;5;26.8162822723;
34;3;14.6762619019;20.5;5;27.3161010742;2;22.044883728;12.5;5;26.8559447527;
35;3;14.6948299408;21.5;6;27.3782629967;2;22.0567836761;12.5;5;26.8957372904;
36;3;15.7134790421;19.5;6;27.4406147003;2;22.0687217712;12.5;5;26.9356285334;
37;3;14.7321844101;20.5;5;27.5030794144;2;21.5;13.4678144455;6;26.9755871296;
38;3;14.7509241104;21.5;6;27.5655794144;2;22.0926761627;12.5;6;27.015581131;
39;3;15.7696743011;19.5;6;27.628036499;2;22.104675293;12.5;6;27.0555787086;
40;3;14.7884111404;20.5;7;27.690372467;2;21.5;13.5;6;27.0955479145;
41;3;14.8071117401;21.5;7;27.7525100708;2;22.1286640167;12.5;5;27.135456562;
42;3;15.825753212;19.5;8;27.8143725395;2;21.5;13.5;5;27.17527318;
43;3;14.8443117142;20.5;8;27.8758842945;2;21.5;13.5876369476;5;27.2149660587;
44;3;14.8627653122;21.5;9;27.936971426;2;22.1644897461;15.5876369476;6;27.2545039654;
45;3;15.8810911179;19.5;10;27.9975619316;2;21.5;17.5876369476;6;27.293856144;
46;3;14.899269104;20.5;10;28.0575861931;2;22.1881561279;19.5876369476;6;27.3329925537;
47;3;14.9172763824;21.5;11;28.1169772148;2;22.1998977661;21.5;6;27.3718836308;
48;3;15.935092926;20.5;11;28.1756706238;2;22.2115650177;22.5;6;27.4105007648;
49;3;16.0;20.5;11;28.2336053848;2;22.2231502533;22.5;6;27.4488155842;
50;3;17.0;20.5;12;28.2907235622;2;22.2346439362;22.5;7;27.4868011475;
51;3;18.0;21.5;12;28.346971035;2;22.2460403442;22.5;7;27.5244314671;
52;3;19.0;22.5;12;28.4022974968;3;22.2573299408;22.5;6;27.5616812706;
53;3;21.0;22.5;12;28.4566559792;3;21.5;22.5;6;27.5985264778;
54;3;22.0369968414;22.5;13;28.5100040436;3;22.2795581818;22.5;6;27.6349442005;
55;4;21.5;23.5;13;28.5623030663;3;22.2904834747;22.5;6;27.6709127426;
56;4;22.5;22.5;13;28.6135182381;3;22.3012733459;22.5;6;27.7064116001;
57;4;21.5;23.5;14;28.6636190414;3;22.3119239807;22.5;6;27.7414214611;
