Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;6;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
5;1;10.0;10.0;4;20.0;1;9.0;10.0;6;20.0;
6;1;11.0;10.0;4;20.0;1;10.0;10.0;5;20.0;
7;1;11.0;10.0;4;20.3999996185;1;11.0;10.0;5;20.0;
8;1;11.1199998856;10.1999998093;2;20.7264003754;1;11.0;10.0;5;20.3999996185;
9;1;11.2179203033;10.3632001877;2;20.9903717041;1;11.1199998856;10.1999998093;4;20.7264003754;
10;2;11.597111702;10.4951858521;1;23.0419120789;1;11.2179203033;10.3632001877;4;20.9903717041;
11;2;11.9125738144;11.0209560394;1;23.944350481;2;11.2971115112;10.6951856613;3;23.0419120789;
12;2;12.1833057404;11.4571752548;1;24.6819975376;2;11.9125738144;11.0209560394;2;23.9543504715;
13;2;14.9215736389;11.8107032776;1;25.2750298977;2;13.9125738144;11.4571752548;2;24.7025904655;
14;2;16.9215736389;12.0916318893;1;25.746127367;2;15.9125738144;11.8107032776;2;25.3068172932;
15;2;17.94962883;12.3113050461;1;26.1175945997;2;16.5920448303;12.0916318893;2;25.789717555;
16;2;18.9593238831;12.4808797836;2;26.1887089014;2;16.7369155884;12.3113050461;2;26.1736010313;
17;3;19.9691867828;12.5;1;26.2221269608;2;16.8520793915;12.4808797836;2;26.2577478886;
18;3;20.6125736237;12.5;1;26.2560760975;2;16.877325058;12.5;2;26.3048160076;
19;3;21.8768234253;12.5;1;26.2905418873;2;18.8799724579;12.5;2;26.3530313969;
20;3;21.8871631622;12.5;1;26.3255085945;2;19.8944358826;12.5;2;26.4023760557;
21;3;21.8976516724;12.5;1;26.3609591722;2;20.488527298;12.920712471;3;26.4528282881;
22;3;21.9082870483;12.5;2;26.3968753815;2;21.488527298;12.9358482361;4;26.5043625832;
23;3;21.9190635681;12.5;2;26.4332377911;2;21.5;12.9513092041;4;26.5569496155;
24;3;21.9299716949;12.5;2;26.4700255394;2;21.9670848846;12.5;4;26.6105561256;
25;4;21.9410076141;12.5;1;26.5072168112;2;21.9831676483;12.5;4;26.6651450396;
26;4;21.5;12.8768043518;1;26.5447884798;2;21.5;12.99954319;4;26.72067523;
27;4;19.9634361267;13.5;2;26.5827163458;2;21.5;13.0162029266;4;26.7771017551;
28;5;18.9748153687;14.5;1;26.6209751368;2;22.0331306458;12.5;4;26.8343759775;
29;5;17.5;15.5;1;26.6595385075;2;21.5;13.4171876907;4;26.8924454451;
30;5;16.9978618622;16.5;1;26.6983793974;2;22.0677337646;12.5;4;26.9512542486;
31;5;16.009513855;17.5;1;26.7374696732;2;21.5;13.4756269455;4;27.0107431412;
32;5;15.021241188;18.5;1;27.7767804861;2;21.5;13.5053710938;4;27.0708494186;
33;5;15.5330343246;19.5;1;27.8462822437;2;22.1212539673;12.5;4;27.1315076351;
34;5;16.544883728;20.5;1;27.9165357351;2;21.5;13.5;4;27.1926498413;
35;5;16.874961853;21.5;1;27.9875034094;2;22.1577949524;12.5;3;27.2542052269;
36;5;17.0;20.6950016022;1;28.0591458082;2;21.5;13.5;3;27.3161010742;
37;5;16.9177436829;20.5;1;28.1314221621;2;22.1948299408;12.5;3;27.3782629967;
38;5;16.9394264221;21.5;1;28.2042900324;2;22.2134780884;12.5;3;27.4406147003;
39;5;17.0;20.7817153931;1;28.2777056694;2;22.2321853638;12.5;4;27.5030794144;
40;5;16.9833106995;20.5;2;28.351624012;2;22.2509231567;12.5;4;27.5655794144;
41;5;17.005487442;21.5;2;28.4259984493;2;22.2696743011;12.5;4;27.628036499;
42;5;17.0;20.8703994751;4;28.5007817745;2;21.5;13.5;5;27.690372467;
43;5;17.0502357483;20.5;4;28.575925231;2;22.3071117401;12.5;5;27.7525100708;
44;5;17.0727767944;21.5;5;28.6513793468;2;22.3257522583;14.5;5;27.8143725395;
45;5;17.0;20.9605522156;6;28.727093935;2;21.5;16.5;5;27.8758842945;
46;5;17.1181278229;20.5;5;28.8030180931;2;22.3627662659;18.5;5;27.936971426;
47;5;17.6998977661;20.5;7;28.8791004419;2;21.5;20.5;5;27.9975619316;
48;5;19.1637306213;21.5;8;28.9552892447;3;22.5;23.5;5;29.0575861931;
49;5;19.4634361267;23.5;8;29.03153193;3;23.5;25.5;5;29.2069772482;
50;5;20.7346439362;25.5;10;29.1077762842;3;23.8269996643;27.0584888458;5;29.3627896309;
51;5;22.2323322296;27.5;10;29.1839699745;3;23.856136322;28.0878353119;5;29.5253437757;
52;5;22.7573299408;28.1638145447;10;29.260060668;3;23.5;29.1168022156;5;29.6949498653;
53;5;23.7685050964;28.1793518066;12;29.335996151;3;23.9212684631;29.145362854;5;29.8719015121;
54;5;24.8007984161;27.5;12;29.4117246866;4;23.5;29.9359512329;5;30.0564669371;
55;5;23.5;29.2107124329;12;29.487195015;4;23.5;27.5;5;30.2488795519;
56;5;24.3012733459;28.2265129089;13;29.5623563528;4;24.5;28.396112442;5;30.4493293762;
57;5;24.8687076569;27.5;13;29.6371587515;4;24.0817985535;28.5;5;30.6579511166;
