Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_EAXAW;Research_KI_6_SP_EAXAW;Industry_KI_6_SP_EAXAW;Ships_KI_6_SP_EAXAW;Population_KI_6_SP_EAXAW;
1;1;9.0;10.0;4;20.0;1;6.0;12.0;4;20.0;
2;1;9.0;10.0;4;20.0;1;7.0;11.0;5;20.0;
3;1;9.0;10.0;4;20.0;1;8.0;10.0;5;20.0;
4;1;9.0;10.0;4;20.0;1;9.0;10.0;5;20.0;
5;1;10.0;10.0;4;20.0;2;9.0;10.1999998093;4;21.0;
6;1;11.0;10.0;5;20.0;2;10.3000001907;10.0;4;21.0599999428;
7;2;11.0;10.0;4;20.3999996185;2;11.3179998398;10.0;4;21.1229639053;
8;2;11.1199998856;10.1999998093;4;20.7264003754;2;11.336889267;10.0;4;21.6001901627;
9;2;11.2179203033;10.3632001877;4;20.9903717041;2;11.4800567627;10.1999998093;4;22.0082015991;
10;2;11.2971115112;10.4951858521;4;22.0419120789;2;11.6024608612;10.3632001877;4;22.3582868576;
11;3;11.9125738144;11.0209560394;3;23.9143505096;2;11.7074861526;10.4951858521;4;23.5279067755;
12;3;12.1743059158;11.4571752548;3;24.661406517;2;12.0583724976;11.0209560394;4;24.5268628597;
13;3;14.1743059158;11.8107032776;2;25.2644476891;2;14.0583724976;11.4571752548;5;25.3691681623;
14;3;16.1743049622;12.0916318893;2;25.7461636066;2;16.0583724976;11.8107032776;5;26.0752547979;
15;3;16.7238502502;12.3113050461;1;26.1288670301;2;17.1801719666;12.0916318893;5;26.6680037975;
16;3;16.8386592865;12.4808797836;1;26.211841464;2;18.2261924744;12.3113050461;5;27.1698563099;
17;3;18.7503356934;12.5;1;26.2577478886;2;19.2750034332;12.4808797836;5;27.3801496029;
18;3;19.7641086578;12.5;1;26.3048160076;2;20.3266181946;12.5;5;27.5615134239;
19;3;20.7782287598;12.5;1;26.3530313969;2;21.3810272217;12.5;5;27.7520513535;
20;3;21.7926940918;12.5;1;26.4023760557;2;22.3256149292;12.5;6;27.9515185356;
21;3;21.9207134247;12.5;1;26.4528282881;2;22.3854560852;12.5;6;28.1595556736;
22;3;21.9358482361;12.5;2;26.5043625832;2;22.4478664398;12.5;6;28.3756833076;
23;3;21.9513092041;12.5;2;26.5569496155;2;22.5127048492;12.5;6;28.5992991924;
24;3;21.9670848846;12.5;2;26.6105561256;2;22.5797901154;12.5;6;28.8296794891;
25;3;21.9831676483;12.5;2;26.6651450396;2;22.6489028931;12.5;6;29.0659828186;
26;3;21.9995441437;12.5;3;26.72067523;2;21.5;13.5;7;29.3072590828;
27;4;22.0162029266;12.5;2;26.7771017551;3;22.5;12.5;6;29.5524601936;
28;4;22.0331306458;12.5;2;26.8343759775;3;21.5;13.5;6;29.8004574776;
29;4;22.0503120422;12.5;3;26.8924454451;3;22.5;12.5;6;30.0500593185;
30;4;22.0677337646;12.5;3;26.9512542486;3;21.0150184631;13.5;6;30.3000340462;
31;4;22.0853767395;12.5;3;27.0107431412;3;20.5;13.5;6;30.5491337776;
32;4;21.5;13.3042974472;3;27.0708494186;3;21.5;14.5;6;30.7961182594;
33;4;22.1212539673;12.5;3;27.1315076351;3;21.5;15.3980588913;5;31.0397801399;
34;4;21.5;13.3526029587;3;27.1926498413;3;21.5;15.5198898315;4;31.278968811;
35;4;21.5;13.3770599365;5;27.2542052269;3;20.5;14.5198898315;4;31.5126113892;
36;5;21.5;13.4016819;4;35.8161010742;3;20.4537830353;14.5198898315;4;31.7397313118;
37;5;20.5;14.426440239;4;36.2182631493;3;19.5;13.5198898315;4;31.95946455;
38;5;20.5;15.4513053894;4;36.6041584015;3;20.5;14.5198898315;5;32.171069622;
39;5;20.5;16.4762458801;4;36.972360611;3;19.5;13.5198898315;5;32.373934269;
40;5;20.5;17.5012321472;4;37.3218479156;3;19.5;13.5198898315;5;32.5675787926;
41;6;20.5;18.5262317657;2;50.4019908905;3;18.5;13.5;6;32.7516541481;
42;6;21.5;18.5;2;51.3500242233;3;18.5;13.5;6;32.9259381294;
43;7;24.5;20.5;1;52.2250394821;3;19.5;14.5;6;33.0903272629;
44;7;25.0;24.5;1;53.0247273445;3;20.5;16.5;6;33.2448263168;
45;7;27.0;28.5;1;53.7491791248;3;21.5;18.5;6;33.3895378113;
46;7;29.0;32.5;2;54.4005038738;3;22.5;20.5;7;34.5246477127;
47;7;31.0;36.5;2;54.9823651314;3;24.5;22.5;7;34.6504163742;
48;7;33.0;38.5;2;55.4995141029;3;26.0951251984;24.5;7;34.7671613693;
49;7;34.2388916016;39.723033905;3;55.9529986382;3;26.130147934;25.5;7;34.875246048;
50;7;35.3499984741;40.7467918396;3;56.2426795959;3;26.1625747681;26.5;7;34.9750709534;
51;7;35.8051528931;41.7702674866;4;57.4836053848;3;26.1925201416;27.5;8;35.0;
52;7;36.8875007629;43.7934417725;5;57.5807235241;3;26.2000007629;28.2000007629;9;35.0;
53;7;38.8875007629;42.8162918091;6;57.6781549454;3;26.2000007629;28.2000007629;9;35.0;
54;7;37.8875007629;44.8387908936;6;57.7758510113;4;26.2000007629;28.2000007629;9;35.0;
55;7;37.8875007629;46.8609199524;6;57.873763442;4;26.2000007629;27.5;9;35.0;
56;7;38.8875007629;45.8826599121;9;57.9718455076;5;25.1800003052;28.1399993896;6;40.0;
57;8;37.8875007629;47.3887367249;7;61.3133955002;5;26.1800003052;28.5;6;40.1500000954;
